prompt,references_past
A masterpiece head and shoulders portrait of Misato Katsuarig of NGE by William Adolphe Bouguereau and Makoto Shinkai,no
"dramatic portrait painting of sad woman with black mandelbrot fractal instead of face, in style of zdzisław beksinski, horror, body horror, dark, disturbing,",no
"fat 30 year old brunette woman with messy hair in a short bob, round face, large glasses, romanian heritage, brown eyes, olive skin, bulbous nose, big chin, wide face, no bangs, digital art, painterly, cartoon, cute, 8k, illustration, art by loish, painterly, trending on artstation, medium shot, uncropped",no
"It is dark all around. The wind and torchlight make whorls of shadow and light as you as you weave among the grass; blinding silver, viridescent at shoulder height, at play. night time photography. vivid cosmic psychedelic polaroid.",no
nan,no
"tired anthropomorphic hippo lying in bed, closeup, accurate features, focus, very intricate ultrafine details, masterpiece, 8 k hd, realistic shaded lighting, digital painting, artstation, concept art, kids book illustration, sharp focus, illustration",no
"benjamin netanyahu kissing a dog, photorealistic, detailed",no
"a female pokemon trainer girl, full shot, atmospheric lighting, detailed face, by makoto shinkai, stanley artger m lau, wlop, rossdraws, james jean, andrei riabovitchev, marc simonetti, krenz c",no
"realistic! photoshoot for a new balenciaga lookbook, color film photography, portrait of a beautiful woman wearing a puffer jacket, photo in style of tyler mitchell, 35mm",no
"steampunk britney spears, character sheet, concept design, contrast, kim jung gi, greg rutkowski, zabrocki, karlkka, jayison devadas, trending on artstation, 8 k, ultra wide angle, pincushion lens effect",no
"russian misty galaxy aluminum citron, by georgia o'keefee and jean - michel basquiat, 2 d game art, voxel",no
"edward longshanks as a jedi at the sacking of Rome, oil on canvas in the style of rembrandt",no
an amazing award winning portrait photo of an alien on an unknown planet,no
Joe biden doing the Kubrick stare,no
"Gothic girl smoking, full body, dark background. digital art. amazing quality. perfect lighting. Professional design. Great composition. by Ayami Kojima and Tomoyuki Yamasaki and Alphonse Mucha, Saturno Butto, octane render, award winning art. impressive colors. trending on artstation. Hugh Ferriss style",no
"oversized grizzly bear wearing gunglasses and a leather jacket being interviewed on the joe rogan podcast experience, monochromatic, digital art, minimalistic",no
"old man looking through fridge to find sentient mold and fungus colony has grown on the shelves, looking from within the refrigerator, grumpy old man, mold people, fungus people, comedic photograph, adobe photoshop, funny, amusing, gross - out humor, professional quality",no
"a Jimmy Fallon tennis ball monster, tennis ball, chalk, digital art, fantasy, magic, trending on artstation, ultra detailed, professional illustration by Basil Gogos",no
"5 0 s pulp scifi fantasy illustration full body portrait monster wrecking laboratory, by norman rockwell, edd cartier, roberto ferri, jack kirby, howard v brown, ruan jia, jason fabok, tom lovell, frank r paul, dean cornwell, astounding stories, amazing, fantasy, other worlds",no
a photograph of Batman holding a green lightsaber in a dark city alleyway at nighttime,no
"award winning beautiful portrait commission of a male furry anthro lion fursona with a tail and a cute beautiful attractive detailed furry face wearing stylish black and gold swimming clothes in a cyberpunk beach at night while it rains. Character design by charlie bowater, ross tran, artgerm, and makoto shinkai, detailed, inked, western comic book art",no
"historical, art nouveau, red gemstone necklace hanging around a neck, gold metal, glowing inside, octane render, realistic, dramatic light, 3 d, photograph 4 k,",no
Village made of candy with gingerbread people and with pink cotton candy clouds in the sky realistic,no
"oil portrait of emma stone, intricate, elegant, highly detailed, lighting, painting, artstation, smooth, illustration, art by greg rutowski and alphonse mucha",no
"a black pattern on a white background, highly detailed, geometric, award winning, by Tom Bagshaw",no
logo of the the space pope,no
beyonce and jay z setting los angeles on fire,no
"boy floating away with a ballon, trending on artstation, award winning, volumetric lighting",no
A green and blue yin-yang logo,no
"a blue eye white dragon, yugioh card game art, battlefield background, bright art masterpiece artstation. 8 k, sharp high quality artwork in style of jose daniel cabrera pena and greg rutkowski, concept art by tooth wu, blizzard warcraft artwork, hearthstone card game artwork, yugioh artwork",no
"twisted dreams portrait by peter mohrbacher and artem demura and greg rutkowski and artgerm, artstation, 4 k, detailed, gorgeous",no
"modern house perched on a cliff overlooking a magnificient bay, drawing architecture, pritzker architecture prize, greig fraser",no
"doom ( 2 0 1 6 ) soldier, kieth thomsen",no
"the last supper with jesus, all the disciples are slimy green blobs, painted by leonardo da vinci",no
"istock organic by j. m. w. turner, by okuda san miguel. the mixed mediart of a police station in the lithuanian city of vilnius. in the foreground, a group of policemen are standing in front of the building, while in the background a busy street can be seen. ",no
"rimuru tempest, young man blue hair yellow eyes, canon eos r 3, f / 1. 4, iso 2 0 0, 1 / 1 6 0 s, 8 k, raw, unedited, symmetrical balance, in - frame",no
"brandeburg Germany, futuristic digital painting, concept art, skyline in back, in the style of Ralph Mcquarrie, warm lighting, trending on artstation, high detail, sci fi, bright colours, vivid colours",no
After School PSA showing Screech smoking crack,no
"plano general de un caballero montado a caballo, colina de fondo con castillo medieval. digital art, art station, realista,",no
"Portrait of an empty armour of an angel warrior, focus on the pants and boots with graved runes , highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Hajime Sorayama",no
"gandalf by bayard wu, anna podedworna, gaston bussiere, greg rutkowski",no
a painting of pikachu by hopper,no
"Giant robot walking down a street while eating a massive donut almost as big as the robot, one of the buildings is on fire and smoking and a crushed car is under the foot of the giant robot by richard corben style",no
"cr 1 tikal screaming at the top of his lungs, photorealistic, 8 k",no
"winding street at midnight in a very old very beautiful city by George Price Boyce and Nicholas Roerich and William Dyce, glowing paper lanterns, strong dramatic cinematic lighting , ornate tiled architecture, lost civilizations, smooth, sharp focus, extremely detailed",no
"art inspired by kung fu panda, elder, asian art, volumetric lighting, dramatic scene, ultra detailed, realism, chinese",no
"full body of alycia debnam carey as a pyromancer , aruze colour aura, dreamwalker, EOS R5, f/2.8, HDR, studio light, medium close shot, dynamic pose, award winning photograph, Michelangelo style",no
1980s arcade game sprites neon colors,no
"cinematic bust of a goblin wearing dishdash, dark fantasy fetures, desaturated, tim hildebrandt, wayne barlowe, bruce pennington, donato giancola, larry elmore, oil on canvas, masterpiece, trending on artstation, featured on pixiv, cinematic composition, dramatic pose, beautiful lighting, sharp, details, hyper - detailed, hd, 4 k",no
"illustrated by satoshi kon and greg rutkowski, a cyborg in some plants with flowers and berries for a face, 7 0's vintage sci - fi flat surreal design",no
