prompt,references_past
"mccree from overwatch, cyber space cowboy, outter space, character portrait, portrait, close up, concept art, intricate details, highly detailed, vintage sci - fi poster, retro future, vintage sci - fi art, in the style of chris foss, rodger dean, moebius, michael whelan, and gustave dore",no
"high quality oil painting portrait of face detailing Ironic Hooded Thief by Rembrandt and Raymond Swanland, dark background, high fantasy, perfect lighting",no
"beige rectangular lab with big central parking, on a hill surrounded by big pylons, dramatic lighting, artstation, matte painting, raphael lacoste, simon stalenhag, frank lloyd wright, zaha hadid, drone view",no
"fallout 7 6 retro futurist illustration art by butcher billy, sticker, colorful, illustration, highly detailed, simple, smooth and clean vector curves, no jagged lines, vector art, smooth andy warhol style",no
luffy by kim jung gi,no
"Photo of Ghostface from Scream at a gay pride parade, 8k,",no
polaroid of geralt of rivia face shot by Tarkovsky,no
illustration the swimming pool by malika favre,no
photo of a hybrid between a cat and a crocodile,no
glitchcore,no
"anime portrait of Nami as an anime girl by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, and Sakimichan, trending on artstation",no
"slim beautiful killer girl in tuxedo with short black hair, elegant, 2d, ultra highly detailed, digital painting, smooth, sharp focus, artstation, black and white art by Tsutomu Nihei",no
"a beautiful painting of frost forests by greg rutkowski and thomas kinkade, trending on artstation",no
karl marx as a character in overwatch,no
women hulk,no
"a close-up portrait of a robot monster, front and side view, yellow braided wires as hair, dramatic backlighting, golden hour, autochrome, high contrast, highly detailed, sharp focus, digital painting, concept art, illustration, cyberpunk, solarpunk, trending on artstation, art by greg rutkowski and greg hildebrandt, composition by alphonse mucha",no
"magic symbol attracting money, photorealism, fine details, studio lighting, subtle shadows, hyper realism, octane render, hyper detailed, canon eos r 3, f / 1. 4, iso 2 0 0, 1 / 1 6 0 s, medium shot, 8 k, raw, unedited, in - frame,",no
joe biden charicature,no
"katzkab's new album cover, lsd",no
beyonce painted by leonardo da vinci,no
monarch butterfly,no
Made in Abyss,no
nan,no
nan,no
"Galactus fusing with outer space, with Infinity, hyperdetailed, artstation, cgsociety, 8k",no
"utopian beach with small houses, women, naturist, boats, realistic, unreal engine, artstation, octane render.",no
"portrait photo, a group of humanoid shrimp creatures wearing shining shimmering colorful jeweled cowboy hats and colorful iridescent cowboy outfits standing outside an old-timey western saloon, ultra-detailed, 8k, photorealistic, award winning photo on unsplash",no
"fire female mage, epic fantasy style, in the style of Greg Rutkowski, hearthstone artwork",no
"irradiated world with robot sitting on intricate throne, high tech, cyberpunk, dystopian, jellyfish phoenix dragon, butterfly squid, burning halo, intricate artwork by Tooth Wu and wlop and beeple, greg rutkowski, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field, aperture f1.2",no
"dwarf with white hair, deep red eyes, long beard, pale snow white skin, albino, full body character portrait, colorful, octane render, unreal engine, studio lighting, photorealistic, digital art by studio ghibli and greg rutkowski",no
"gollum admiring the ring, painting by francisco goya",no
"nozdormu, an anime nendoroid of nozdormu, figurine, detailed product photo",no
"portrait! of a bubbly!! young woman, in her 20s! red hair!! on a paper moon! black and white!! by norman rockwell!!!",no
"lofi hiphop girl lying in bed studying listening to music by Wenqing Yan, WLOP, Zumidraws, OlchaS Logan cure liang Xing",no
freddy fazbear trailcam footage,no
"A beautiful hyper realistic detailed painting of the center of Moscow with many high skyscrapers in the rays of a red fiery sunset,dramatic lighting, dynamic lighting, cinematic lighting, lit by morning light , trending on artstation, artstationHD, artstationHQ, unreal engine",no
"dark fantasy character portrait of Playboi Carti as a vampire, dystopian mood, intricate, wild, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"( ( viktor orban ) ) and putin drinking beer in front of a burning city, in the style of edward hopper, highly detailed face",no
"cover for a magazine called'the black cat ', high quality scan, 1 9 7 0",no
Medium shot of a typical character in the style of Boris Indrikov,no
"flecks of an ultra-vibrant scifi apocalypse in space, dreaming psychedelic hallucinations in cosmos, rainbow colored clouds, a man flies in the sky, by kawase hasui, moebius, Edward Hopper and James Gilleard, Zdzislaw Beksinski, Steven Outram, hd, 8k, artstation",no
"Frank Ocean with gold grill, Vibrant, Vector art, by Sachin Teng + Loish",no
"beautiful matte airbrush portrait of a maiden with sad eyes crying on a white background, inspired by ayami kojima, 8 0's airbrush aesthetic, purple red and blue color palette, art by pater sato",no
"Flim still of a woman drinking coffee, walking to work, long shot, wide shot, full shot",no
"half cut slices strawberry, splash underwater! photoshop edit, golden ratio",no
"death metal band logo, metal font, unreadable, complex, complicated, intertwined, branching, black and white",no
"tyrannosaurus rex, symmetrical, accurate, simple clean lines, black and white, coloring book, comic book, graphic art, line art, vector art, by martina matteucci, pavel shvedov, peter lundqvist, diane ramic, christina kritkou, artstation",no
"house built on the side of a cliff, award winning photo",no
"Necromancer Sorceress body, fantasy magic, undercut hairstyle, dark light night, intricate, elegant, sharp focus, illustration, highly detailed, digital painting, concept art, matte, art by WLOP and Artgerm and Greg Rutkowski and Alphonse Mucha, masterpiece",no
a japanese painting a beautiful view of mount fuji,no
