prompt,references_past
"photorealistic hands!!!!!, 4 k photorealism, by koryeba, andor kollar, pablo perdomo, serge minhulin, and anatomy for sculptors, trending on unsplash, 4 k quality, intricately defined, complexly detailed",no
Alaskan Sunset by Shepard Fairey and Maurice Sendak,no
impossible geometry,no
forest tree flat 2 d art moebius pixelated,no
"beautiful and stunning giant valkyr female warframe, as an anthropomorphism dragon, doing an elegant pose over you, a giant warframe dragon paw looms over your pov, you looking up at her from the ground pov shot, unaware of your existence, slick elegant design, sharp claws, detailed shot legs-up, highly detailed art, epic cinematic shot, realistic, professional digital art, high end digital art, furry art, DeviantArt, artstation, Furaffinity, 8k HD render, epic lighting, depth of field",no
a photo of the most beautiful scene in the world,no
"surreal portrait of a man by Greg Rutkowski, symmetrical face, he is about 30 years old, short black hair with bangs, his features are a mix between French, Turkish and Russian, transformed into a kind of biomechanical transhuman god, blue glowing eyes, expression of epiphany and determination, cosmic void background, frightening, fascinating, highly detailed portrait, digital painting, book cover, artstation, concept art, smooth, sharp foccus ilustration, Artstation HQ",no
"Psychotic crisis portrait of a wolf head. very detailed, simple lines, lineart",no
cctv footage trail cam of dwayne the rock johnson and floating toilet,no
"close up macro photograph of very hot and muscular mark zuckerberg, gleaming skin, glowing, sparkling, on top on shanghai tower, hyper realistic, rendered in unreal 5, octane render, artstation, ambient lighting",no
"A portrait of Rick Sanchez wearing a lab coat, oil painting",no
"belle dephine, concept art, animation, elegant, 2d, digital painting, smooth, sharp focus, artstation, art by Ilya Kuvshinov",no
"gellert grindelwald casting a powerful spell, by greg rutkowski, featured on artstation, still from fantastic beasts",no
"cute kawaii anime cartoon fish tank, several fish swimming around, a small underwater house. Pastel colors",no
"immense, majestic joe biden striding through the streets of art deco city, perfectly clear face, by j. c. leyendecker and beksinski",no
artwork by tim eitel,no
the wario version of kim kardashian,no
"a pastel coloured Polaroid photo of a bed made of transparent iridescent perspex stood in a field, beams of light, nostalgic",no
"illustration of an old van volkswagen, may 6 8, pastel colors, cool, hippie by victo ngai",no
"the world between death and life, surrealistic detailed painting, by damien gilley and salvador dali",no
"fallout 7 6 retro futurist illustration art by butcher billy, sticker, colorful, illustration, highly detailed, simple, smooth and clean vector curves, no jagged lines, vector art, smooth andy warhol style",no
"elephant using its trunk to balance, fineliner doodle, textless",no
nan,no
jack daniel's branded ramen. photography. food photoshoot. advertisment photography. 4 k. realistic.,no
"an isometric game map of Tikal, Lost World Pyramid, Tikal Temple IV, Maya Temples",no
"incredible, refugees crossing a mindblowingly beautiful bridge made of rainbow hardlight, to a floating city in the sky, matte painting, artstation, cgsociety, dramatic lighting, concept art, octane render, arnold 3 d render",no
sheeps in a farm after nuclear winter by zdzisław beksinski,no
of many disney characters that are based on the friends comedy programme characters,no
"joker character from persona 5 real life drip pinterest, 4k",no
"hamptons mansion, cape cod architecture, trees and lake, photorealistic, high quality 8 k,",no
designer menswear jacket inspired by h. r. giger designed by alexander mcqueen,no
"scientific document, war ship, in rich color, aged paper, texture, highly detailed, close up",no
"subsurface scattering, isometric orthographic game art of athas style rocks and misc nature things, brom's amazing d & d dark sun art, digital painting by brom, vibrant, brom, intricate details, beautiful, volumetric lighting, ultrarealistic, cgsociety, artstation, by brom, 8 k, blank background",no
"britney spears, film nior, darkwave, darksynth character portrait, sharp, digital matte painting, art by luis royo, greg rutkowski, wlop, dramatic lighting, trending on artstation",no
"a beautiful and highly detailed oil painting of an nepali temple in the snowy mountains, detailed trees and cliffs, forgotten valley, swirling mist, lush forests, intricate details, epic scale, insanely complex, 8 k, sharp focus, hyper realism, fantasy landscape, psychedelic, by caspar friedrich,",no
Chad Scooby-Doo,no
"orientalism priestess standing in a candle - lit sandstone temple face detail by theodore ralli and nasreddine dinet and anders zorn and nikolay makovsky and edwin longsden long, oil on canvas, masterful intricate artwork, excellent lighting, high detail 8 k",no
"portrait of princess, intricate, sharp focus, octane render, realistic, photo, detailed, beautiful, brown skin, unreal engine, symmetrical!!, loreal, maybelline, sephora, loreal, artstation, art by artgerm, rossdraws, makeup by pat mcgrath, cinematic, concept art, filmic, vsco",no
"small town in winter by jeffrey smith, cubism!!!, 3 d depth, oil on canvas, trending art station, masterpiece",no
"dieselpunk tanks doing battle, highly detailed, 4k, HDR, award-winning, octane render, artstation",no
"ultra realistic portrait painting of amy adams in a 1 9 7 0 s sci - fi ad, art by frank frazetta, 4 k, ultra realistic, highly detailed, epic lighting",no
portrait photo of joe biden as a funko pop figurine with a gatling gun. Macro photography.,no
white crystal clear spider with huge red eyes in a forest. highly detailed 8 k. intricate. lifelike. soft light. fantasy horror style. cinematic post - processing,no
emma watson with down syndrome,no
caravaggio painting of qigong and tea,no
"3 6 0 panorama hdr environment map of a beach from baywatch, photograph very high detail focus octane render",no
"Infinite Wheels within wheels with infinite eyes, hyperrealistic art, cyberpunk, universe",no
beautiful_petite_sunset_of_ahsoka tano clone wars alien body Paint toned full body Grand Odalisque_intricate_oil_paintingby Jo hn_William_Godward_by_Anna_Dittman_golden our body by J-H 768-C2.0,no
a poet artificial intelligence writing colorful poems,no
"lsd, acid trip, a beautiful woman with ( cat ) features, dramatic lighting, by lois van baarle, ross tran, greg rutkowski, ultra detailed colorful repeating fractals in the background by moebius, beeple, artstation",no
