prompt,references_past
"ominous bedsheet ghost walking through the center of a battlefield, oil painting, gloomy misty atmosphere, symmetrical, full body image, highly ornate intricate details, very sharp photo,",no
"watercolor bathroom with flowers by anna dittmann, by marco mazzoni, by stephanie law,",no
"fantasy rococo and cyberpunk style purple neon statue of a muscular attractive tan Nick Jonas fighting macho dotado android thrusting sim roupa con piroca dura, glowing pink face, white baseball cap, green steampunk lasers, emeralds, swirling white silk fabric. futuristic elements. prismatic liquid rainbow light, full-length view. space robots. human skulls. throne made of bones, intricate artwork by caravaggio. Trending on artstation, octane render, cinematic lighting from the right, hyper realism, octane render, 8k, depth of field, 3D",no
Gman from Half Life on the cover of Vogue,no
anime girl with a snail eyes,no
eyes face nose mouth ears portrait of Donald Trump wearing chainmail whilst twirling a spear ismail inceoglu ishbel myerscough,no
"photo of game of thrones elaborate parade with float characters designed by ( ( ( ( ( ( ( ( people remaking season 8 ) ) ) ) ) ) ) ) and people who know what they are doing!!!!!!!!!!!!!!, in the macys parade, detailed 4 k photo,",no
"anthropomorphic Borzoi wippet Field Medic, Modern Field medic with red cross, cute and adorable, pretty, beautiful, DnD character art portrait, matte fantasy painting, DeviantArt Artstation, by Jason Felix by Steve Argyle by Tyler Jacobson by Peter Mohrbacher, cinema",no
"realistic detailed image of a boy surrounded by angry stray dogs in an old soviet yard in st petersburg. by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, Neo-Gothic, gothic, rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece",no
peace sign,no
"character design game art digital 3 d girl viking evangelion cyborg armor by gaston bussiere, anna nikonova aka newmilky, greg rutkowski, yoji shinkawa, yoshitaka amano, tsutomu nihei, muira, moebius, donato giancola, trending on artstation, featured on pixiv",no
"highschool detectives fighting demons, by shigenori soejima, by frank frazetta, digital painting masterpiece, beautiful brush strokes, advanced lighting technology, symmetry!!!",no
"a beautiful six - winged seraph, grim - lighting, high - contrast, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration",no
film still of peewee herman as conan in conan the barbarian ( 1 9 8 2 ),yes
"skull bafshar, petros death emblem",no
"film still of Paul Dano as Riddler in The Batman, 4k, dark lighting, film noir, grainy, dark tone",no
digital painting of a skunk that was just transformed into a dragon,no
landscape,no
"A majestic landscape featuring a river, mountains and a forest. A small group of birds is flying in the sky. Harsh winter. very windy. There is a man walking in a deep snow.Camera is positioned behind the man. Cinematic, very beautiful, painting in the style of Lord of the rings",no
"low angle looking up towards towering tidal wave about to crash down and swamp Night City 2077, realistic photo, UE5",no
"retrofuturistic portrait of a japanese temple, close up, wlop, dan mumford, artgerm, liam brazier, peter mohrbacher, 8 k, raw, featured in artstation, octane render, cinematic, elegant, intricate, 8 k",no
fabric pattern of stylized minimalistic cranes,no
"8k, acid trip, hall of mirrors, ultra detailed, a hyperrealistic image of a mycelium forest with neon glowing mushrooms, with magical creatures, by makoto shinkai, trending on patreon, artstation, deviantart. Unreal engine",no
"lovecraft lovecraftian portrait of einstein, pixar style, by tristan eaton stanley artgerm and tom bagshaw.",no
"goddess of the wakanda, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, unreal engine 5, 8 k, art by artgerm and greg rutkowski and edgar maxence",no
Monster maximalist ambient occlusion cel-shaded,no
"portrait, 3d render , anthropomorphic wolf male , wearing a torn knee length jacket , in the style of Zootopia",no
winnie pooh in voyager,no
illustrations from the children's book'the trouble with tribbles',no
"'Portrait of Crowned King Arthur' by Lee Jeffries royally decorated, whirling plasma, atmospheric motes, red and gold Sumptuous garb, gilt silk fabric, radiant colors, fantasy, perfect lighting, studio lit, micro details,",no
Liam neeson as solid snake in metal gear with red headband,no
"psychedelic snowfall Jesus Christ, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by John Collier and Albert Aublet and Krenz Cushart and Artem Demura and Alphonse Mucha",no
"symmetry!! portrait of clockface alien in the style of horizon zero dawn, machine face, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k",no
"head and shoulders portrait of Zero Suit Samus, semi realistic, digital illustration, fantasy, medium shot, intricate, elegant, highly detailed, digital painting, volumetric light, artstation, concept art, smooth, sharp focus, art by Sachin Teng and Fernanda Suarez and Greg Manchess and Alphonse Mucha",no
zen cairn ink,no
"Lisa Simpson falling into a giant saxophone, psychedelic art, uhd, matte painting",no
"in the style of artgerm and Andreas Rocha and Joshua Middleton, pretty Native American young woman with braids and warpaint on, smile on face, Symmetrical eyes symmetrical face, prairie in background, natural lighting, warm colors",no
"zef design black and white color scheme, graffiti, cute characters, die antwoord",no
"giant carnation flower head, woman standing in metro station, surreal photography, dramatic light, impressionist painting, digital painting, artstation, simon stalenhag",no
"kodak color plus 2 0 0 photograph of a guy looking into a bright otherworldly swirling glowing portal, back view, vaporwave colors, grain, moody lighting, moody aesthetic,",no
"a highly detailed illustration of cute smug pink haired pale girl with curved horns wearing oversized pink hoodie, dramatic smirk pose, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, league of legends concept art, wlop.",no
"floating old asian man with beard, his head covered in jewels, full face occult silver mask, glowing eyes, wearing a large carved wooden stick, smoke around him, in the dry rock desert, cinematic shot, wide angle, desert background, award winning photography, 8k, in the style of David Lynch, Alejandro Jodorowsky and Gaspar Noe",no
"a party at midnight, indoors, bay area, candles, hot tub, friendship, fun, stained glass, peyote colors",no
"lady gaga artpop act ii album, intricate detail, hyper detail, gaston bussiere, sandro botticelli style, with neon aqua rapunzel dreadlocks, detailed, masterpiece, sharp focus,",no
"photorealistic gorgeous symmetrical female cyborg, holding intimately, highly detailed, intricate detailing, in the style of, beth cavener, jin kagetsu, wlop, masterpiece, concept art, high key lighting, ambient lighting, octane render, 8 k, artstation",no
"digital fantasy of ruined with crystal openwork lace bridge aqueduct at mountain painting by hubert robert high resolution devianart detailed, dreamy, clouds, river",no
"fixed gear bike made of flesh and bones, scream and fear, body-horror, high detail, photorealism, full length view, insanely intricate details, octane render, 16k, 8k",no
"bill clinton showing pictures of new loyalty marketing program with government id cards on a massive screen at coachella stage, orwellian, elegant, highly detailed, digital painting, artstation, concept art, dystopian, sharp focus, brutalist illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k",no
"Pedro Sánchez as anthropomorphic dog, oil painting",no
"hyperrealistic portrait of a dancing vampire witch, sapphire butterfly wings, mystical misty smoke, skyscrapers above the clouds. author : jeremy mann, alma tadema, bouguereau, james gurney, fantasy art, photorealistic, dynamic lighting, artstation, poster, surround lighting, 4 k",no
