prompt,references_past
"full - face close - up portrait, your mom is a cosmic horror by bruce brenneise and peter mohrbacher, alien ancient ruins in background, giant stone pyramids in the distance, on an alien planet with craters, 3 d render, neosurrealism. digital concept art, pixel art, rendered in octane, trending on cgsociety, trending on artstation",no
painting of blonde swedish guy and tall korean guy in front or robinson helicopter,no
"epic cinematic shot of beautiful scandinavian princess with symmetrical face stunning eyes and long blonde standing against wooden wall surrounded full of bulletholes, weta disney pixar, hi - fructose, decadent highly - detailed digital painting, golden ratio, octane render, artstation, cinematic composition, smooth, sharp focus, artgerm, mucha, loish, wlop hdr",no
"portrait of man with rorschach mask, ww1 photo, grainy, high detail, high resolution,",no
"and now for something completely different, epic photo",no
"molding pie factory, magnificent, close up, details, sharp focus, elegant, highly detailed, illustration, by Jordan Grimmer and greg rutkowski and PiNe(パイネ) and 薯子Imoko and 香川悠作 and wlop and maya takamura, intricate, beautiful, Trending artstation, pixiv, digital Art",no
Harry hill eating loaded fries in ikea,no
"futuristic steel pyramids in an alien desert, neon ancient egypt, HD photography, artstation, cgsociety",no
"minimalistic extreme wide angle curved perspective digital art of sss chubby cotton candy indoor casino with curly plants by anton fadeev, lorax movie, underwater smoke",no
Oil painting of Hellboy very detailed 4K quality,no
"a beautiful digital illustration painting of a detailed gothic fantasy full moon and roots, throne chair and vines by by benoit b. mandelbrot, howard arkley. 8 k resolution trending on artstation concept art digital illustration",no
"a rabbit with ears down, standing up, by studio ghibli painting, by Joaquin Sorolla rhads Leyendecker, An aesthetically pleasing, dynamic, energetic, lively, well-designed digital art, by Ohara Koson and Thomas Kinkade, traditional Japanese colors, superior quality, masterpiece",no
sarcasm,no
pack of witch cards,no
"portrait of cute maiden girl with crown of thorns and white short hairs, warhammer, cyberpunk, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe gb fenton, by kaethe butcher, dynamic lighting, gradient light blue, brown, blonde cream and white color in scheme, grunge aesthetic",no
the next evolution of humanity,no
"goddess princess face close-up portrait ram skull. sculpture made of black and dichroic. jellyfish phoenix head, nautilus, orchid, skull, betta fish, bioluminiscent creatures, intricate artwork by Tooth Wu and wlop and beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",no
"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
"cat giraffe hybrid, bold natural colors, national geographic photography, masterpiece, full shot, award winning",no
"Captian James T Kirk, young, male, handsome, intricate, masterpiece, dramatic lighting, semi-realistic, sharp, digital art, art by greg rutkowski and valentina remenar",no
Kamen Rider De-File,no
"edgar j vanderhausen, linkedin photo",no
"a full body lookbook portrait of modern - day jesus wearing cream fear of god menswear collection by nicola samori, hat and hoodie, detailed, oil painting, hyper realistic, 8 k, yeezy collection",no
"3 d sculpt of scifi rectangular digital movie camera industrial building facade, maschinen krieger, starcraft, halo, star wars, ilm, star citizen halo, mass effect, high tech industrial, artstation unreal",no
"futuristic plane designed by Apple, XF IQ4, 150MP, 50mm, f/1.4, ISO 200, 1/160s, natural light, Adobe Photoshop, Adobe Lightroom, DxO Photolab, Corel PaintShop Pro, rule of thirds, symmetrical balance, depth layering, polarizing filter, Sense of Depth, AI enhanced",no
"james jean and isolated magical girl vinyl figure, figure photography, dynamic pose, harajuku style undertones, glitter accents on figure, anime stylized, accurate fictional proportions, high detail, ethereal lighting - h 6 4 0",no
"cctv footage of large snake in walmart, high angle security camera feed, blurry and glitchy,",no
"star wars clone troopers offer aid to soldiers in vietnam, photo, old picture, lush landscape, field, firearms, war",no
a beautiful painting of a large perfectly cut hedge garden with fountains and statues in a field of flowers by moebius,no
movie poster for the joker eating at a fancy restaurant standing next to deadpool,no
"ultra realistic portrait painting of tom selleck, art by akira toriyama, 4 k, dragon ball artstyle, cel shaded, highly detailed, epic lighting",no
jesse pinkman detailed art,no
captain picard smoking a joint,no
"Digital portrait of a Ghost in the machine by Enki bilal and Moebius and francois Schuiten, cyberpunk, impressive perspective, masterpiece",no
"a crowd of terminators gleaming in the sunlight surrounding the White House, ominous, 4k, 8k, octane, red, black, gunmetal",no
"tadzio at the beach, polaroid",no
andromeda galaxy in a bottle,no
Profile picture of a deity-of-language by Gustave Dore,no
"army, world war 2, dystopian, cyberpunk, forest, concept art, cinematic",yes
"Vultures in the desert, trending on artstation, cgsociety",no
"“an award winning painting of a group of beautiful young symmetric people wearing monocles and top-hats sitting at a round metal garden table playing cards under a fig tree in the south of Spain, drinking gin and tonic. In the style of Edward hopper”",no
"“Eco-brutalist (Brutalism with lots of plants, vines and planters) public housing in New Delhi, photorealistic, hyper realistic, cinematic lighting, 8K resolution”",no
picture of Walter White drawn by a 6-year-old,no
a readymade object called tulip hysteria co - ordinating by marcel duchamp,no
"a modern impressionist painting of a woman with a smartphone, oil on canvas, pointillism, trending on artstation",no
"beautiful painting of a smug smiling male vampire by kuvshinov Ilya, handsome face, dark coat, white hair, golden eyes, , trending on artstation, pixiv, 4k, HDR, unreal engine",no
"venice skyline by junji ito, trending on artstation",no
"Indian man sleeping on a school chair, oil painting",no
"A beautiful painting of a Gateway to hell by greg rutkowski and Kalin Popov , Trending on artstation HD.",no
"a beautiful woman from angelarium by pete mohrbacher and artgerm and wlop and greg rutkowski, sharp focus, elegant, intricate, digital art, highly detailed, fantasy style, mystical, Trending on Artstation HQ, deviantart, unreal engine, 4K UHD image",no
