prompt,references_past
"portrait of an astronaut in a dreamy sea of roses on the moon, cgsociety, high resolution, trending on art - station",no
"photo ancient Slavic Russian city of Kitezh, fisheye lens, painting by Viktor Vasnetsov, concept art, magical city, fantasy cityscape, ancient Slavs, wooden buildings, ancient Russian architecture, terem, hyperborea, top cinematic lighting , cinematic mood, very detailed, 8k, high resolution, trending on artstation, artstationHD,",yes
"pandora's box exploding with ideas and colors and sins inside of a microwave in a kitchen, psychedelia full hd render + 3d octane render +4k UHD + immense detail + dramatic lighting + well lit + fine details + octane render + 8k",no
"a border collie dressed as a woman doing a fashion show in a theater, the audience consists of dogs, acrylic painting p",no
"futuristic robot beautiful dynamic lighting, cinematic, wide angle establishing shot, extremely high detail, photo realistic, cinematic lighting, post processed, concept art, artstation, matte painting, style by Jakub Rozalski , unreal engine 8k",no
"dove!!!!!!!!, wings, flying, ascending, earth, curvature, photography, space, atmosphere, stratosphere, high altitude, atmospheric, epic, golden hour",no
"cinematic shot of an epic portrait of a cute blonde fairy dressed in military clothes, stylised military clothes, shiny skin, beautiful eyes, beautiful, small details, night setting, realistic poster with volumetric light from craig mallism, artgerm, jeremy lipkin and michael garmash, unreal engine, radiant light, digital art, trends at art station, a masterpiece",no
shield fantasy epic legends game icon stylized digital illustration radiating a glowing aura global illumination ray tracing hdr fanart arstation by ian pesty and katarzyna da „ bek - chmiel,no
"4K headshot of godlike clown with defined arms and open hands and bloody clothes with giant mandala wings , intricate clown face make-up , flawless anime cel animation by Kentaro Miura, psychedelic , highly detailed upper body , professionally post-processed , beautiful, scary, symmetry accurate features, epic, octane rendered, anime masterpiece, accurate",no
a caucasian man relaxing on a brown reclined leather chair,no
"portrait of a 6 0 year old giant man zombie wiking with long tattered tangles of thinning black hair, eerie glowing eyes, wall hanging trophy taxidermy, hyper realistic head, fantasy art, in the style of greg rutkowski, zdizslaw beksinski, intricate, alphonse mucha, hyper detailed, smooth",no
"analog polaroid of a big waterfall, surronded by red fireflies, color bleed",no
"detailed Stevie Wonder portrait Neon Operator, cyberpunk futuristic neon, reflective puffy coat, decorated with traditional Japanese ornaments by Ismail inceoglu dragan bibin hans thoma !dream detailed portrait Neon Operator Girl, cyberpunk futuristic neon, reflective puffy coat, decorated with traditional Japanese ornaments by Ismail inceoglu dragan bibin hans thoma greg rutkowski Alexandros Pyromallis Nekro Rene Maritte Illustrated, Perfect face, fine details, realistic shaded, fine-face, pretty face",no
"closeup portrait of a man with a cloak made of rainbow ribbons and mud, standing in an empty field, by Annie Leibovitz and Steve McCurry, natural light, detailed face, CANON Eos C300, ƒ1.8, 35mm, 8K, medium-format print",no
"cyberpunk samurai squad attack, 1 9 6 0 s vintage pulp sci - fi, art by bruce pennington",no
"Portrait of a tomboy with pink hair, glowing skin, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and Artem Demura and alphonse mucha",no
"masterpiece baroque neoclassicist closeup renaissance portrait of a beautiful art deco fairy queen, glowing eyes. reflective detailed textures, highly detailed fantasy science fiction painting by evelyn de morgan and peter mohrbacher and annie swynnerton and jean delville and nicholas roerich, elaborate geometric ornament, ancient runes, silver and cool colors. artstation",no
"a girl working on her laptop, city park, street lighting, greg rutkowski, digital painting",no
portrait of comic book artist Mike S Miller,no
"Bioluminescent waterfall, cherry-blossom-tree, night-time, moon, fireflies, atmospheric, magical atmosphere, octane render, unreal engine, HD, trending on artStation, artstationHD, artstationHQ, cgsociety, 4k, 8K",no
"kinghts templar in a medieval castle, diffused light candles, mystical",no
"Margaret Atwood as Offred, ambient lighting, 4k, anime key visual, lois van baarle, ilya kuvshinov, rossdraws, artstation",no
"arm wrestling between ( ( vladimir putin ) ) and ( ( iosif stalin ) ), hyperrealistic, digital concept art, caricature illustration, art by gaston bussiere",no
"A portrait of robot painting, highly detailed, digital painting, concept art, sharp focus, illustration, art by greg rutkowski and alphonse mucha",no
a 1960s magazine advertisement for a trip to the moon,no
nan,no
"portrait of russian mexican asian girl jodhpurs hyperborea lemuria, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by rhads by artgerm and greg rutkowski and alphonse mucha",no
tinfoil tardigrade,no
"Ventus from Kingdom Hearts,CG,cutscene,graphics,high quality",no
"up-close shot of a pachinko machine and hands, anime style, yellow red green and brown",no
"a portrait of an anthropomorphic cyberpunk greyhound dog eating a donut, cyberpunk!, fantasy, elegant, digital painting, artstation, concept art, matte, sharp focus, illustration, art by josan gonzalez",no
"a city in a far away planet , flash gordon, hyper detailed, futuristic, technology, cinematic atmosphere, arnold render, trending on artstation, cgsociety",no
Nike clothing made out of Mac n’ cheese. Magazine photograph,no
Eva Elfie as fortnite character,no
"man with harpoon and whale at sea, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, no black borders",no
"bee wearing a top hat, award winning, portrait, symmetry, faded lsd colors, galaxy background, tim hildebrandt, wayne barlowe, bruce pennington, donato giancola, larry elmore, masterpiece, trending on artstation, cinematic composition, beautiful lighting, hyper detailed!!!, 8 k, oil on canvas",no
happy cat grumpy cat,no
"a close up of an elongated machine made of teeth and raw meat rust, dental drills, in a factory, concept art by giger, cgsociety, assemblage, trypophobia, greeble, grotesque, biomechanical open mouth dentist, industrial saliva",no
"very tiny girl by artgerm, green eyes and long black hair by ilya kuvshinov, sitting in a crystal clear lake painted by van gogh, rtx reflections, octane render 1 2 8 k, extreme high intricate details by wlop, digital anime art by ross tran, wide shot, composition by tom bagshaw, lighting by wlop",no
"tattoo flash sheet, black and white, classic prison tattoos",no
