prompt,references_past
"a handsome man, sci - fi, mechanical parts, rugged, masculine, sharp jaw, digital painting by ilya kuvshinov, greg rutkowski, wlop, james jean, victo ngai, beautifully lit, muted colors, highly detailed, ornate, glass, intricate wires, dynamic pose, artstation, fantasy art by craig mullins",no
"rivendell from lord of the rings matte painting by yanick dusseault and dylan cole, artstation, 4 k, insanely detailed,",no
"an lovecraftian horror in the sky above a victorian city, scene in the night. full moon, 1 8 9 0, key visual, conceptart, ambient lighting, highly detailed, digital painting, artstation, concept art, sharp focus, by makoto shinkai and akihiko yoshida and greg manchess",no
"a 1 9 9 8 brazilian nordeste house designed by jules bastien - lepage, tarsila do amaral, frank weston and gustave baumann, trending on artstation, mediterranean, star sparkle, cactus, sharp focus, colorful refracted sparkles and lines, soft light, 8 k 4 k",no
"a german very long light brown hair guy with glasses and very short goatee on a tuxedo holding a bagel!, trade offer meme, art by greg rutkowski, intricate, elegant, sharp focus, digital painting, concept art, matte, art by artgerm",no
"hero world trigun, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"highly detailed photo of happy, trending on deviantart, neo surrealism, sharp focus, 4 k, a lot of little details, octane, masterpiece, art by alyssa monks",no
A typical bicycle enjoyer,no
fear of holes,no
kintoun,no
"a portrait of beautiful witch by irakli nadar with intricate detailed color smashing fluid oil paint and acrylic, moss and leaves headdress, melting wax, mycelia, abstract impressionism, ruan jia, dark fantasy, hyper detailed, concept art, by gustav klimt, by sue bryce, moody lighting, black background",no
"man on boat crossing a body of water in hell with creatures in the water, sea of souls, by dan mumford",no
"pepelatz kin - dza - dza!, пепелац, кин - дза - дза!",no
streetwear fashion influencer character minimalistic illustration pastel colors dragon ball anime style,no
"Chiappa Rhino hand cannon, full product shot, studio light, high quality, 8k, hyper realistic",no
"hyperrealistic photography of a gorgeous cyborg angel assisting a feathered machine making eggs with multiple cables and cogs in the style of Jin Kagetsu, James Jean and wlop, highly detailed, masterpiece, award-winning, sharp focus, intricate concept art, ambient lighting, 8k, artstation",no
"A portrait of borat sagdiyev smoking a rolled marijuana joint, 8k, hyper-detailed",no
"disney weta hdr side profile, soft lustrous ivory biotech raver clowncore cyborg, earbuds, golden ratio, details, sci - fi, fantasy, cyberpunk, intricate, decadent, highly detailed, digital painting, ever after high, octane render, artstation, concept art, smooth, sharp focus, illustration, art by artgerm, loish, wlop",no
"of a full body, center frame hyper realistic digital art portrait of a cyberpunk war cleric in a futuristic pearl armor, tech helmet, dark gloomy environment. trending on artstation, art by lois van baarle by sung choi by john kirby artgerm style pascal blanche",no
fried egg in heart shape,no
"bear owl, high quality render, unreal engine , trending",no
"a selfie of a young woman with messy vibrant ariel red hair, eye - contact, lovely smile, bedroom, ultra realistic, beautiful lighting",no
"full-body rococo and cyberpunk style neon statue of a young attractive Brazilian macho dotado e rico android sim roupa reclining con piroca dura leite, glowing magenta laser eyes, prince crown of black gears, onyx, swirling gold-colored silk fabric. futuristic elements. full-length view. space robots. bananas. intricate artwork by caravaggio. Trending on artstation, octane render, cinematic lighting from the right, hyper realism, octane render, 8k, depth of field, 3D",no
"portrait of Lady Gaga, Maximalism, orientalism, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus",no
"“princess of Mars” detailed illustration, character portrait, graffiti art by Martin Grip and Moebius",no
cyberpunk duck sketch,no
the Mickey Mouse character at Disneyland punching a child,no
"Exploding cherry, 3d render",no
"film photography, minimalism, lips with smeared lipstick in motion blur in blue fog, golden hour, 35mm, motion blur",no
nan,no
"3 d typography by kaws, james jean and salvador dali and shusei nagaoka, oil on canvas, surrealism, neoclassicism, renaissance, hyper realistic, ultra detailed, cell shaded, 8 k",no
"a selfie of an upbeat female military soldier, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration",no
"benedict cumberbatch as iron man, photo, highly detailed, cinematic still",no
"highly detailed palette knife oil painting of a historically accurate depiction of the ancient biblical israeli king david, thoughtful, by Peter Lindbergh, impressionistic brush strokes, painterly brushwork",no
"full length photo of a gorgeous Gillian Anderson dressed as wonder woman by Mario Testino, detailed, head shot, award winning, Sony a7R",no
Stunning picture by the Hubble Telescope of a star that is completely black. A star that is pitch-black in color. NASA,no
"An overhead shot a popular circus, high quality photography, highly detailed",no
holy bluetooth headphones,no
"rainbow coloured liquid in futuristic glass canister, detailed art station painting, vibrant, material, 8 k",no
Griffith from berserk,no
"anthropomorphic moose hero by greg rutkowski, tim hildebrandt, and wayne barlowe",no
"mythical dreamy black and white organic bio-mechanical spinal ribbed profile face portrait detail of translucent steampunk beautiful siamese females angelic-human-queen-vegetal-cyborg, highly detailed, intricate trnaslucent ivy jelly ornate, poetic, translucent roses ornate, 3D render, digital art, octane render, 8K artistic photography, photo-realistic, by Dora Maar",no
"The colors in the painting are very vibrant, and the lighting is cinematic. The scene appears to be an abandoned city that is overgrown with flowers and vines. The rain reflections add a sense of depth and movement to the painting. by Tyler Edlin, Jean Delville, John Aktinson Grimshaw, and, german romanticism, oil painting, hdr concept art by Tyler Edlin, Jean Delville, John Aktinson Grimshaw, and by Robert Hubert, immaculate scale, hyper-realistic, trending on Artstation, 8k, detailed, atmospheric, immaculate",no
"giant snails invading new york city, neons, psychedelic, mist, artstation, by beeple",no
"portrait of lux from league of legends, art by artgerm and greg rutkowski, alphonse mucha, cgsociety",no
"woman, long hair, gorgeous, amazing, elegant, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by Ross tran",no
nan,no
"old, scratched polaroid picture of old white haired man yelling and throwing hands at chrysler 3 0 0 c very detailed, 8 k",no
"ultra realistic portrait painting of skeletor as batman, art by frank frazetta, 4 k, ultra realistic, highly detailed, epic lighting",no
"athletic golf player, green lush golf course, low angle, burning forest, smoke fire, sunlight shining through the branches of trees, digital painting, cinematic, 4k, particles light, by Noah Bradley, by ilya kuvshinov",no
