prompt,references_past
"greeting card, love, 2 beautiful snow foxes, by tran nguyen, warm colors, cozy",no
"colourful but destroyed giant mecha ROBOT of AJEGUNLE SLUMS of Lagos, markings on robot, Golden Hour,",no
"breathtaking delicate detailed concept art painting creature, by hsiao - ron cheng, bizarre compositions, exquisite detail, pastel colors, ornate background, 8 k",no
"kirin hybrid with white horse, golden metalic reflective skin, golden intricate diamonds reflective skin, under water, dynamic, light-gold shimmer, spotlight, ultrarealistic, Hyperdetailed, 3d octane render, science fiction, concept art",no
"high quality 3 d dreamscape! mumbai with biomorphic hanuman!! head building, kalighat detailed, unreal engine cinematic smooth, stephen shore & john j. park, soft morning light, wide shot, high angle, uhd 8 k, deep focus",no
"a girl from final fantasy live action, with short black hair and green eyes in a tan trenchcoat sitting on a log and drinking tea by the campfire by her dieselpunk motorcycle at night, award winning, masterpiece digital painting by greg rutkowski, alex grey, artstation, 4 k wallpaper",no
"photograph of yautja ( predator ) by edwardian, male, 1 9 0 0 s, 1 9 1 0 s, grainy, slightly blurry, faded, realistic face",no
"anime key visual concept art of marvel ghost rider, riding a red akira motorcycle, by ashley wood, yoji shinkawa, jamie hewlett, 6 0's french movie poster, french impressionism, vivid colors, palette knife and brush strokes, style of kawacy and makoto shinkai and greg rutkowski",no
"goddess close-up face portrait. jellyfish phoenix head, nautilus, butterfly, skull, betta fish, bioluminiscent creatures, intricate artwork by Tooth Wu and wlop and beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",no
"highly detailed portrait of a young astronaut lady with a wavy blonde hair, by Dustin Nguyen, Akihiko Yoshida, Greg Tocchini, Greg Rutkowski, Cliff Chiang, 4k resolution, nier:automata inspired, bravely default inspired, vibrant but dreary red, black and white color scheme!!! ((Space nebula background))",no
"peter dinklage holding a flare fighting smokey the bear, movie still, from the new sleepaway camp movie, 8 k, realistic",no
"art by angry woman, painting by toni toscani,",no
"a red haired female knight as an absurdly beautiful, elegant, sensual anime girl, blue background, ultrafine hyperrealistic detailed face illustration by kim jung gi, irakli nadar, intricate linework, sharp focus, bright colors, matte, octopath traveler, final fantasy, unreal engine highly rendered, global illumination, radiant light, intricate environment",no
"improbability, octane render, portrait made of paint, splashes of colors, comic book art, highly detailed",no
"photograph of a techwear woman, closeup, on a desert road with a futuristic city in the horizon, one point perspective, long exposure, sigma 85mm f/1.4, 4k, depth of field, high resolution, 4k, 8k, hd, full color",no
how peas grow,no
"moana in frozen, pixar, 8 k",no
rage against the washing machine,no
"old wetplate daguerreotype landscape of the high hills in the sun with black metal monoliths, dubbel negative exposure, explosion of data fragments, fractal, intricate, elegant, highly detailed, parallax, leica, medium format, subsurface scattering, by jheronimus bosch and greg rutkowski and louis jacques mande daguerre",no
Walter White in Call of Duty:Warzone,no
