prompt,references_past
"woman modestly dressed, fantasy character portrait, ultra realistic, concept art, intricate details, highly detailed by greg rutkowski, gaston bussiere, craig mullins, simon bisley, alphonso mucha",no
nan,no
"digital art of a spiritual native american man looking up at the stars, glowing light, acrylic art, universe, painting, pastel colors, alex grey, ",no
"horrible surreal mushrooms overwhelming redwood forest, creeping fig vines, ferns and waterfalls shadow of the colossus screenshot by j. c. leyendecker, simon stalenhag, studio ghibli, barlowe, audobon and beksinski",no
"realistic detailed image of wrathful metallic nightmare scientist god action horror by lisa frank, john martin, ayami kojima, amano, karol bak, greg hildebrandt, and mark brooks, neo - gothic, gothic, rich deep colors. beksinski painting, part by adrian ghenie and gerhard richter. art by takato yamamoto. masterpiece",no
"A full portrait of a beautiful post apocalyptic brawler, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and Artem Demura and alphonse mucha",no
"extremely detailed upward cinematic shot of a giant 1000 meter tall beautiful stunning hot saryn female warframe, that's a stunning well detailed perfect anthropomorphic robot mecha female dragon, OLED visor for eyes, metal ears, silver sharp streamlined armor, sharp robot dragon paws, sharp claws, walking on top of a tiny city, towering high up over your view, legs taking your pov, camera looking up between her legs, thick smooth legs looming over towers, stepping on towers, crushing buildings beneath her detailed sharp paw feet, camera looking up at her from the ground, fog rolling in, massive scale, worms eye view, ground view, upward shot, epic shot, low shot, leg shot, dragon art, micro art, macro art, giantess art, macro, furry, giantess, goddess art, furry art, furaffinity, digital art, high quality 3D realistic, DeviantArt, artstation, Eka's Portal, HD, depth of field",no
"tribute to death, soft lighting, crepuscular rays, realistic octane render, 8k, ultra detailed, concept art, hyperdetailed, artstation, cgsociety, by greg rutkowski, by Gustave Dore",no
"a portrait photo with flash, a slightly melted shiny wax figure of a 1 9 2 0's movie star crawling through a drain pipe in the woods, cinematic moon light",no
a man screaming while dissolving in ice by agostino arrivabene,no
nan,no
palette knife oil painting of a cat wearing a chefs hat sitting on a monstera plant,no
"very cute purple Chinese dragon with ai, disney, digital art",no
"A Gothic couple of jewels in an empty land, dark romance, dark and mysterious, atmospheric, ominous, eerie, cinematic, Epic, 8k, 4k, ultra detail, ultra realistic, rendered by awesomeness",no
ocean side beach blue sky clouds waves water pier dock beautiful artstation 4 k breathtaking illustration cartoon by jack kirby artstation concept art matte painting,no
"portrait of snoop dog, anime fantasy illustration by tomoyuki yamasaki, kyoto studio, madhouse, ufotable, trending on artstation",no
joe biden and donald trump taking selfies,no
"A psychedelic Indian paintbrush giant wasp , vibrant color scheme, highly detailed, in the style of romanticism, cinematic, artstation, Moebius, Greg rutkowski",no
suzu Hirose wearing a Coca Cola top,no
