prompt,references_past
"8 k, highly detailed ultra realistic medium size room with figure film still 1 9 9 2 industrial skin water mold",no
"a cute pet by neville page, ken barthelmey, carlos huante and doug chiang, sharp focus, trending on artstation, hyper realism, octane render, 8 k, hyper detailed, ultra detailed, highly detailed, zbrush, concept art, creature design",no
"Glass sculpture of anatomical heart with stained crystle, strong colors,full of diamond,Fragmentary,crystal,surreal 3D illustration，16K resolution,4k detailed post processing, trending on artstation, rendering by octane, unreal engine,scary,",no
"steaming stinking garbage bag with human face oozing goo inside car, fast food review, wide angle, specular highlights, fetid atmosphere",no
"masterwork full body portrait of avril lavigne. digital illustration. nebulae hair. wearing a dress made out of space fading into a background of stars. fluid, dreamy, ethereal, vivid colours. sharp focus. highly detailed face. wow! cinematic lighting. trending on artstation. cgsociety.",no
"portrait of Jennifer Lawrence in the style of Girl with a Pearl Earring by Johannes Vemeer, oil painting, masterpiece, old master, grand master, symmetrical facial features, intricate, elegant, digital painting, concept art, smooth, sharp focus, illustration",no
a dark mind in a nightmare is aware of betrayal sadness and despondency of a schizophrenic skin head laughs tattoo body in a hyper room 8K resolution,no
a beautiful futuristic museum,no
"a gorgeous fancy skull lady by dan mumford and gil elvgren, highly detailed, sugar skull, hyperrealism, intricate details, exceptional beauty, fool, vector art, attractive, striking, lovely",no
"painting of plus size junoesque priestess of the moon, golden filigree armor and tiara, moon above head, dark blue straight hair, smooth translucent skin, wide striking eyes, beautiful! coherent! by brom, by brian froud, by john anster fitzgerald, strong line, high contrast, muted color, 4 k, trending on artstation",no
"renaissance painting of man, short black hair, pleading face, tears dripping from the eyes, emotions closeup, dressed in roman armour, the beautiful garden, ultra detailed, art by Guido Reni style, Vincenzo Catena style",no
by wout berger,no
"A beautiful, hyperrealistic ultradetailed 3d render of an underwater coral reef made of iridescent crystals by stephen martiniere and Antonio Manzanedo, 8k, high detail, 3d render, vray, raytracing, unreal engine, volumetric lighting, ultrawide angle, featured on artstation, a diamond, transparent crystals, gems, cubic minerals, cubic crystals, colorful crystals, iridescent, epic scale",no
fungus the bogeyman,no
"Beautiful female powerful epic space wizard with long hair in 'Valley of the Dolls', retro science fiction cover by Jon Steranko and Kelly Freas (1965), vintage 1960 print, vivid, detailed",no
"( ( ( ( ( a portrait of a robot family with soap bubbles, pop art ) ) ) ) ) by andy warhol and bill sienkiewicz!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",no
a film still of teemo in detective pikachu,no
capybara coconut fusion,no
"picture of finger, nonfiction, pop art, stability, intricate, elegant, 8 k, uhd, justify, artstation, concept art, matte, sharp focus, illustration, consistent, highly detailed object content, proportional object content",no
jerry seinfeld wearing a durag,no
"flat lay filmmaking equipment, photorealistic, detailed, hyperreal,",no
"“ a realistic detailed photo of a guy who is an attractive humanoid who is half robot and half humanoid, who is a male android, actor liam hemsworth, shiny skin, posing like a statue, blank stare, at the museum, on display ”",no
pop will eat itself - wise up sucker lp cover by the designer ’ s republic,no
"ultra wide angle very closeup view of a pilot in a futuristic sci - fi space ship, intense space laser battle, stunning, dramatic, detailed, hyperrealistic photography",no
"a baroque neoclassicist close - up painting of people jumping out of picture frames. reflective detailed textures. glowing colorful fog, black background. highly detailed fantasy science fiction painting by moebius, norman rockwell, frank frazetta, and syd mead. rich colors, high contrast. artstation",no
"digital painting of a massive greek sculpture a beautiful massive female statue surrounded hovering over the new york skyline, by syd mead and jack kirby, color scheme, kirby crackle, arik roper, concept art",no
emma watson as a librarian in hogwarts. architectural digest centerfold.,no
"two small chubby bots, hyperdetailed colourful, smooth panelling, intricate detail, holding a battery, single eye, style of cute, intricate rusty arms, antenna, floating, white studio, mechanical, cute toy, gameboy advanced, ambient light, in the style of pixar animation poster, pokedstudios, hyperrealistic photograph, blender, octane render, 8 k,",no
"chaos nightmare  ❄️ amour venom, resin dark oceansingularity final web stunning , alien abyss singularity intricate acrybraided , 😱 chaos ·  nightmare resin, ー❄️ chandelier alien singularity phantbeautifulmacro, ❄️  resin venom  corruption conceptart, resin elitedangerous 💙💜 ornate crystal chandelier ︎, sculptor darkness oceanbeautifuloid crystal , nightmare 💙💜 naturenbafinals 【 hubble reactjs , darkcorruption frozen  sparkly cybermetroid , ︎ stunning resin sculptor phant stardust , alien reptile nbafinals �️ nebula  , 【 sciart   💙💜 msonvenom, resin  → ⃣ spectrum darkness prime , darkness 💙💜 💎abyss  sciart �, immediately abyss artoftheday resin 💎�, darkness 💙💜 intricate resin artoftheday nbafinals nbafinals, singularity sculpted �ー etsy,   ↓ catsofinstagram darkness spectre , darkness 🌌 artoftheday resin  inception singularity, nightmare venom 💙💜 macro resin  ↓ , darkness ❄️  �️  taxidermetroid",no
"muppets in the garden of earthly delights, painting by hieronymus bosch",no
"full body shot of a robot soldier holstering his rifle, Art Station, cinematic, concept art, 8k, Pinterest, cgsociety, hyper detailed, ultra realistic, illustration, epic, high resolution, post processing, high quality, sci fi, robot, mech, sharp, 4k UHD, realistic, intricate, menacing, masterpiece, Deviant Art, Trending on Artstation, Unreal Engine 4k, octane render, 3D, art by Yi Yang artstation + StTheo + Alan Van Ryzin,",no
"side view a group of hamburger mix jellyfish growing form tree branch, super resolution, 8 k, sharp focus, pop art, cyberpunk, pop art, old school, style by andy warhol",no
"a giant green toad sitting with mike tyson in a large clean hotel room, on a couch, movie directed by martin scorsese and christopher nolan, masterpiece, 8 h",no
"Disney Princess Ariel as a zombie, disney cartoon, high detail",no
"a beautiful photograph of a woman standing in a dark room next to a window on a sunny day, dramatic composition",no
"Salvador Dali as the joker in dark knight , very realistic! looks at the camera, backlight cinematic dull colors medium close shot from the batman dark knight",no
"doom slayer from doom eternal, epic paint",no
"jupiter as a planetary cosmic horror monster, space, hyper realistic, 4 k, eye, terror, gigantic",no
"guadalajara cathedral, coloring book,",no
"the horned beauty, ( 1 4 5 0 ). portrait, by paul cadden. traditional pencil masterpiece on canvas. dry media. private collection. retouched face, restored",no
"photorealistic photograph of beautiful female viking warrior with large sad gray eyes, beat up, inspired by David LaChepell, cinematic, 200mm",no
a close - up shot of a brown woman wearing a luminous neon jelly fishe armor. jelly fishes in the air. soft lighting. fragile. piercing eyes!! jellyfish eyes!! coherent face!! no makeup!! muted colors. by ray caesar. by louise dahl - wolfe. by andrea kowch. surreal photography,no
"infinitely detailed full - body portrait pale female peaceful dream angel wearing elegant clothes. beautiful! scenery art! by wlop & murata range, by ilya kuvshinov. artstation!! / pixiv!!",no
"photorealistic portrait of female viking warrior with large sad blue eyes, dirty skin, shoulders",no
"infrared concept art by david cronenberg diver astronaut in underwater futuristic dark and empty spaceship. complex and hyperdetailed technical suit design. reflection material. rays and dispersion of light breaking through the deep water. 3 5 mm, f / 3 2. noise film photo. flash photography. trend artstation",no
"portrait photo of friedrich nietzsche wearing reading glasses, studio photography, rich skin color",no
cockpit of a spaceship made from analog audio controllers elements 3 d render artstation trending by ian hubert hd cycles,no
"full body 3d render of boris johnson as a funko pop, studio lighting, white background, blender, trending on artstation, 8k, highly detailed",no
"hyper realistic portrait painting of the last supper ( intricate detail, hot neon green ornaments, marijuana leaves ) wet, marijuana buds, by saturno butto, boris vallejo, austin osman spare and david kassan, by bussiere. occult art, occult diagram, red and green color scheme.",no
"ultra realistic illustration, baphomet from diablo and baldurs gate, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
