prompt,references_past
"joan laporta in the prison showers, bending down to get the soap",no
"steve curry basketball player of with a beautiful and detailed, rendered as an unreal engine 5 video game, cinema 4 d, octane render, detailed, brawl stars, cinematographic, artstation greg rutkowski, full colors hd",no
"hyper detailed 3d render like an Oil painting - A cat human chimera by Jacek Yerka, Mariusz Lewandowski, Houdini algorithmic generative render, Abstract brush strokes, Masterpiece, Edward Hopper and James Gilleard, Zdzislaw Beksinski, Mark Ryden, Wolfgang Lettl, hints of Yayoi Kasuma, octane render, 8k",no
"portrait of a beautiful young fit male demon with ram horns, scaly skin covered in occult tatoos, flaming scene, by greg rutkowski and alphonse mucha, d & d character, gradient red to yellow, in front of an hellish landscape background, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp focus ilustration, artstation hq",no
photo of mark zuckerberg mouth full of gummy worms,no
"a falling man in the form of a Greek sculpture with wings sinking in lake bubbling red wax, skull, flowers, baroque. Trending on artstation instagram. octane render, cinematic, hyper realism, octane render, 8k, depth of field, bokeh. iridescent accents. vibrant. teal and gold and red colour scheme",no
the Illustrated Girl by Ray Bradbury,no
"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
"giant mecha robot with laser, arctic landscape and pillars by helen lundeberg",no
"hyper detailed 3 d render like a oil painting - cute portrait of a brunette named emma, italian looking, looking at camera, symmetrical face, long brunette hair, nose ring, a smiling cow looking over her shoulder by ryden, kawase hasui, dorothea tanning, edward hopper and james gilleard, aivazovsky, beksinski, outram, artstation",no
"Oil painting of sea queen wearing a detailed dress, the dress is made of shells and seaweed and coral, sorcerer, underwater, D&D, Magic The Gathering, by Craig Mullins, intricate details, light rays from the surface, Nekro, Victo Ngai, centered, symmetrical, volumetric lighting",no
"lonely young woman with red hair, magenta coat, and light blue pants ; wandering a beach at sunset with a city skyline on the horizon, digital painting, anime inspired, warm lighting, swimming pool in foreground",no
garden of eden by James Jean,no
"a portrait of a beautiful aztec queen, art by lois van baarle and loish and ross tran and rossdraws and sam yang and samdoesarts and artgerm and saruei, digital art, highly detailed, intricate, sharp focus, Trending on Artstation HQ, deviantart, unreal engine 5, 4K UHD image",no
"jesus and buddha sit drink and laugh together in dessert, hyperrealistic picture,with keanu reves as jesus and jackie chan as buddha,winning of of religion tolerance award 2055,4k,details",no
"sensual beautiful delhi girls wearing western little black dresses inside a busy nightclub, epic scene, by victo ngai, kilian eng vibrant colours, dynamic lighting, digital art, winning award masterpiece, fantastically beautiful, illustration, aesthetically inspired by beksinski and dan mumford, trending on artstation, art by greg rutkowski, 8 k",no
sunset in the city by felicita russo,no
empty kansas street photography by william eggleston and stephen shore en 1 9 5 8,no
"very exaggerated caricature of david duchovny, art by sebastian kruger, high quality, 4 k",no
"archer in fix costume shooting at giant computer, hd, digital art",no
