prompt,references_past
"void goddess wearing a dress made of neon, surreal, 4 k, unreal engine, octane render, simon stalenhag, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by artgerm and greg rutkowski",no
"a good ol'red - and - black weasel fursona ( from the furry fandom ), heavily armed and armored facing down armageddon in a dark and gritty version from the makers of mad max : fury road. witness me.",no
"hero world mega man, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"Street view of Chicago with big buidlings at sunny day, good light, hyperdetailed, artstation, cgsociety, 8k",no
gachimuchi in JoJo's bizarre adventure anime style,no
t - 8 0 0 goes back to the 1 9 2 0 s in human clothes,no
"a digital paint of a woman, artist, crying in front of a computer because she have no job, with a wacom pencil in her hand",no
"Two demons in hell fighting each other, highly detailed art, trending on artstation, 4k concept art, digital art, by Greg Rutkowski",no
nan,no
"power ranger christ soldier, realistic, art by jacqueline e, color by tafy laplanche, background by bo feng lin",no
"a painting of a girl by Elizabeth Catlett. details, smooth, sharp focus, illustration, realistic, cinematic, artstation, award winning, rgb , unreal engine, octane render, cinematic light, macro, depth of field, blur, red light and clouds from the back, highly detailed epic cinematic concept art CG render made in Maya, Blender and Photoshop, octane render, excellent composition, dynamic dramatic cinematic lighting, aesthetic, very inspirational, arthouse.",no
mugshot of a calf dressed as an inmate,no
"Giant golden nuclear hornet, ornate golden design, size of a small bear, it kills you instantly, super 8mm photograph",no
"toy story characters warhammer games workshop, art digital art, 3 d high definition, trending on artstation, trending on deviantart photorealistic, high resolution, 8 k, octane, hyper detailed, insane details, intricate, elite, ornate, elegant trend, unreal engine",no
"The Stanley Parable environment concept, octane render",no
"intense glowing egyptian mummy god with ancient bandages and intense black eyes with a skull in very dark cosmic nebula by artgerm and beksinski and alphonse mucha, portrait, fantasy, clear, light beams, lens flare, intense, pharoah, uhd, amazing depth, cinematic lighting, black and purple and shining gold",no
"purple infinite essence artwork painters tease rarity, void chrome glacial purple crystalligown artwork, shen rag essence dorm watercolor image tease glacial, iwd glacial whispers banner teased cabbage reflections painting, void promos colo purple floral paintings rarity",no
"young girl by chika umino, detailed",no
kierkegaard as a wojak meme,no
"anime key visual of the 1 9 1 8 great war, old bolt action rifles, early tanks, biplanes, official digital media illustrated in style of classical baroque, renaissance painting, trenches bombs, preserved museum piece, historical",yes
"digital detailed full body of anthromorphic female hyena, in style of zootopia, fursona, furry, furaffinity, 4 k, deviantart, wearing astronaut outfit, in style of zootopia, floating in space, space background, in deep space, dark background, hyena fursona, cyberpunk, female, detailed face,",no
"gundam as dutch windmill in gundam anime, gundam is windmill shaped, dutch windmill gundam, netherlands",no
Detailed photo of Donald Trump getting bitten by a Dog in the park.,no
"landscape of trees, hills, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart",no
steampunk brotherhood of steel,no
justin trudeau as fidel castro,no
"thomas the tank engine ramping off a cliff because tracks ended, an oil painting by ross tran and thomas kincade",no
"aperture science test chamber, portal 2 game, horror scene, by greg rutkowski and gaston bussiere, vibrant lush neon lighting, beautiful volumetric - lighting - style atmosphere, futuristic atmosphere, intricate, detailed, photorealistic imagery, artstation",no
"high quality celebrity portrait of robin williams, painted by the old dutch masters, rembrandt, hieronymous bosch, frans hals, symmetrical detail",no
"man, photo, long-shot",no
"Sean McLoughlin, Jacksepticeye, Irish Youtuber, solo portrait 🎨🖌️🪄 🔥",no
"artstation young teen with purple eyes and tentacles on her head in fury, very detailed, in glass town, portrait, high contrast",no
"hero world ewoks, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"john locke wearing super mario cosplay, plumbing jungle, detailed, centered, digital painting, artstation, concept art, donato giancola, joseph christian leyendecker, wlop, boris vallejo, breathtaking, 8 k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render, cinematic lighting, dramatic lighting, masterpiece",no
"the atomic age, detailed illustration surrealism by dariusz klimczak pieter bruegel",no
"fantasy art elves Warrior, ultradetailed, by ross tran, by artgerm, by greg rutkowski",no
Portrait of Marinette from Miraculous Ladybug. Art by Greg Rutkowski and Alphonse Mucha,no
"establishing shot, film still of donald trump wearing orange prison pajamas locked up in an asylum, cinematic masterpiece, octane, dramatic lighting, very detailed",no
"hatsune miku, artwork by Harry Clarke",no
"A beautiful eye-level view of a cyberpunk city street in a Japanese rainforest, trending on artstation, artstation futurism, artstation digital, artstation neon, soft, golden lighting, 4k, 8k",no
Hell and Heaven landscape,no
A fox in the shape of a cube,no
"muscular and tall blue ghostly fire humanoid dragon!!!! draconian!! intricate ornate iridescent exoesqueleton!! character concept art, sharp focus, octane render! unreal engine 5! highly rendered!! trending on artstation!! detailed linework!! illustration by artgerm, wlop, and chie yoshii",no
"ellen page as a dark sorceress casting a green spell, green lighting, fantasy character portrait, ultra realistic, concept art, intricate details, highly detailed by james bama, william adolphe bouguereau and frank frazetta",no
"i wonder if i dreamt of anu, the head sky god aka the bull of heaven. i totally forgot about him until i looked up the dream meaning",no
"zona 1 in guatemala city if it was a game like grand theft auto v first person view, with realistic visuals and award winning gameplay, graffitis",no
"grainy risograph matte painting, gigantic huge mech covered with wounds, a lot of exotic vegetation, trees, flowers, tall grass, pastel matte colors, staying in the foggy huge dark night forest covered with web and cotton and a lot of glow - worms, by daniel isles, hyperrealism, intricate detailed",no
"Movie still of a dingy restroom with Gowron the Klingon staring at a small hole bored in the stall wall. Gowron has Klingon features, a klingon nose, a klingon forehead, and klingon teeth",no
