prompt,references_past
"anime boss fight, highly detailed, professional digital painting, Unreal Engine 5, Photorealism, HD quality, 8k resolution, cinema 4d, 3D, cinematic, art by artgerm and greg rutkowski and alphonse mucha and loish and WLOP",no
"ivanka trump as a mark ryden doll, detailed digital art, trending on Artstation",no
"highly detailed portrait, vanessa hudgens, in gta v, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment",no
timthetatman frightened inside a haunted house,no
"beautiful nordic woman, blue eyes, wearing a titanfall pilot armor, battlefield background, extremely detailed digital painting, in the style of fenghua zhong and ruan jia and jeremy lipking and peter mohrbacher, mystical colors, rim light, beautiful lighting, 8 k, stunning scene, raytracing, octane, trending on artstation",no
Larry David speaking on the phone in King of the Hill,no
"highly detailed surreal vfx portrait of vladimir putin's face is eaten by worms, in the background an army of zombies with their mouths sewn shut with wire in the shape of the letter z, style of makoto shinkai studio ghibli genshin impact jamie wyeth james gilleard greg rutkowski, photorealistic, hyperdetailed",no
"futuristic female beekeeper, wearing silky nanotech honeycomb robe, dramatic lighting, golden colors, light shaft, artstation, greg rutkowski",no
Lonely boat on Starry night with clear water blue dark tones realistic,no
a maze photographed by berne becher and hilla becher,no
jack black with a body made from black beans,no
"impossibly beautiful vampire with large vampire fangs, full body, intricate complexity, horror, psychedelic glitch art, rainbow drip paint, trending on art station, photoreal, 8k, octane render",no
"beautiful centered Fine art photo of Anna Nicole Smith coming out of water as a solarpunk robotic humanoid, white mechanical parts with led lights, photorealistic, white background, highly detailed and intricate, sunset lighting, HDR 8k",no
still from 1983 children's tv show about humans in a colorful cult,no
"still frame from Prometheus movie by Makoto Aida, biomechanical vespa angel gynoid, metal couture by neri oxmn by Guo pei by giger, editorial by Malczewski and by Caravaggio",no
"highly detailed vfx portrait of a sorceress - ophelia casting a water spell, unreal engine, greg rutkowski, loish, rads, beeple, makoto shinkai and lois van baerle, ilya kuvshinov, rossdraws, tom bagshaw, alphonse mucha, global lighting, detailed and complex environment",no
"Half body portrait of a beautiful dryad high priestess in ornate white robe, vibrant colours, chosen by the god, ornate. In style of Yoji Shinkawa and Hyung-tae Kim, trending on ArtStation, dark fantasy, great composition, concept art, highly detailed, dynamic pose.",no
"a chinese dragon carved from jade, dynamic pose, close - up, intricate details, intricate textures, warm lighting, vivid colors, smoke and mist, realistic octane render, hyper realistic render, volumetric shading, depth of field, raytracing, 8 k,",no
"a cyberpunk digital painting of El Chavo del Ocho Chaves wearing sunglasses and playing a synthesizer, shadowrun, moog",no
"a glowing time machine, realistic, atmospheric, rendered in unreal engine, dramatic lighting",no
"an dark wizard of old walking through an open field with his staff in a beautiful forest of ancient neurons and pink and yellow glowing synapses running through the forest, huge incredibly immense trees, highly detailed, hyperrealism, cgsociety, 8k, fanal forest, misty forest, realistic painting, sharp image, hyper realistic art, cinematic, art by konstantin razumov, chiaroscuro",no
"A beautiful digital art of a human face with a bird's beak protruding from the forehead. powder blue by Nicola Samori brightvibrant, hideous",no
photo portrait of a young beautiful ukrainian woman by terry o'neill,no
"full body 3d render of funko pop xi jinping as winnie-the-pooh wearing a suit as a funko pop, studio lighting, white background, blender, trending on artstation, 8k, highly detailed",no
"Portrait of arnold Schwarzenegger with long white hair, elegant, photorealistic, highly detailed, artstation, smooth, sharp focus, celtic rune ornaments, neon lighting, sci-fi, art by Klimt",no
"а fantasy Proto-Slavic mythology, demon creatures inspired blizzard games, full body, detailed and realistic, 4k, top-artstation, octane render",no
"dynamic composition, motion, ultra-detailed, incredibly detailed, a lot of details, amazing fine details and brush strokes, colorful and grayish palette, smooth, HD semirealistic anime CG concept art digital painting, watercolor oil painting of a young office lady, by a Chinese artist at ArtStation, by Huang Guangjian, Fenghua Zhong, Ruan Jia, Xin Jin and Wei Chang. Realistic artwork of a Chinese videogame, gradients, gentle an harmonic grayish colors.",no
"the portrait of an absurdly beautiful, graceful, elegant, sophisticated, young idol made up of lemons, an ultrafine hyperdetailed illustration by kim jung gi, irakli nadar, intricate linework, bright colors, octopath traveler, final fantasy, unreal engine 5 highly rendered, global illumination, radiant light, detailed and intricate environment",no
"An african lady wearing a red silk dress in the foreground, fractal design, a man wearing a navy blue suit and white shirt in the mid-ground, black background, dramatic lighting, vibrant colors, cinematic, octane render, realistic, 8k, hd, reflective, appealing, book cover, artistic, romance",no
a full-body bronze statue of Jean-Michel Basquiat sitting and thinking 3d octane render,no
"underexposed photo of Marcel Duchamp in a room full with an ancient machine, tri-x, archival pigment print in the style of Hito Steyerl, contemporary art",no
"steampunk princess, insanely detailed photo",no
an illustration with flat colors of a pink rabbit wearing a yellow t-shirt and blue trousers,no
"game asset of exotics japanese pots of flowers and plants, in gouache detailed paintings, props, stylized, 2 d sprites, kitbash, arcane, overwatch, blue and pink color scheme, 8 k, close up",no
Renaissance oil painting of a group of creepy young ladies,no
"a middle age knight sitting in front of a pc playing games, 8 k, trending on artstation, ultimate octane render",no
"A cat swimming in water, Japanese anime style, fantasy matte painting，cute, rich colors, high details，light effect，Studio Ghibli style，by Justin Currie and Justin Gerard，trending on cgsociety and artstation，8kHDR，",no
"ultra realistic upper body portrait of a herculean hulking timothee chalamet as erebus, the god of darkness and shadow, solar eclipse, digital art by artgerm and karol bak",no
"title card for a drongo netflix show called ( ( dr drongo ) ), tv show poster",no
photograph on the moon of a sign saying for sale with the earth in the sky,no
