prompt,references_past
evil entity from dmt realm,no
"dramatic photo symbolizing despondency, full of colour, cinematic lighting, trending on artstation, 4k, hyperrealistic, focused, extreme details,unreal engine 5, cinematic, masterpiece, art by ayami kojima,",no
"highly realistic 3 d rendering of blastoise covered in snow and ice, unreal engine 5, volumetric lighting",no
"splashes of neon, punk portrait made out of paint with rain in the background, trending on artstation, epic composition, emotional, beautiful, rendered in octane, highly detailed, realistic, tim burton comic book art, sharp focus, detailed eyes",no
"attractive man, star wars, painting by j. c. leyendecker, yoji shinkawa, katayama bokuyo",no
a brutalist building with roman style ionized columns and german ww 2 soldiers standing in front,no
"raccoon walks in the woods, closeup, trending on artstation, 35mm, by Noah Bradley",no
"a mountain made out of computer screens that display bitcoin logos, cinematic, post - apocalyptic landscape, harsh contrast lighting, in the style of surrealism, made by salvador dali",no
red on white background ms paint doodle of group portrait of mr bean grey goblin looking funny looking smug - w 7 6 8,no
"man dunking basketball with graffiti background, digital illustration, hyperrealistic, 2 0 0 0 s hip - hop, award winning, trending on artstation, rendered in octane, rendered in unreal engine 5, beautiful colors, dark, gritty, urban",no
"female adventurer in tight full - body teal leather armor of japanese design with red accents and a white porcelain crow mask, trending in artstation, japanese, artstation, big moon in the background, establishing shot",no
"A badass photo of emma watson in a spongebob adventure movie by nuri iyem, james gurney, james jean, greg rutkowski, anato finnstark. hyper detailed, 50mm, award winning photography.",no
"prompt : stealthy rogue pink character portrait soft light painted by james jean and katsuhiro otomo and erik jones, inspired by evangeleon anime, smooth face feature, intricate oil painting, high detail illustration, sharp high detail, manga and anime 1 9 9 9",no
gunslinger riding across the desert on a horse,no
close up of screaming bob ross running from the bulls in pamplona spain,no
a low angle film still of donald trump as a professor in harry potter,no
"a beautiful picture of cosmic horror looming on the horizon in a desert, intricate detail, sunset, serene, volumetric lighting, volumetric clouds, 8 k, photorealistic, digital art trending on artstation",no
an cat wearing a black buttoned jacket with a white scarf,no
"window, woman, buildings, surprise, scared, couch by wlop, artgerm, greg rutkowski, expressive, dynamic pose, evocative, highly detailed",no
"a photorealistic portrait of dia de los muertos fox skull kitsune with long fluffy furs and ears, clothes themed on a peacock mage, painting by jeff easley, stylized, neon, vhs, 8 0 s, dnd beyond, fae wilds sky",no
"a photo of a hotdog in the shape of snoop dog, 8 k",no
"a portrait of a bedouin, concept art, deep focus, intricate, highly detailed, digital painting, artstation, matte, sharp focus, illustration, art by greg rutkowski and alphonse mucha",no
"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
"asura from chinese myth, ghost, mecha, symmetrical. sci - fi, tech wear, glowing lights, intricate, elegant, highly detailed, digital painting, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
doomslayer cooking waffles,no
"painting in style of simon bisley, the super hot and sexy, black dress, orange halo, black wings, huge cup of coffee, dark angel of coffee",no
"knight in armor in a wheelchair do tricks, minsk, highly detailed, soft lighting, elegant, works by edward hopper and james gillard, zdislaw beksinski, stephen outram, andreas m wiese, highly detailed, masterpiece. rendered in blender, smooth shadows, ultra detail, high resolution, unreal 6, 8 k",no
"gigachad luigi in a mech suit matrix by ilya kuvshinov, ernest khalimov body by krista sudmalis, fantasy character portrait, ultra realistic, concept art, intricate details, elegent, digital painting, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, artstation",no
a portrait of a man with side profile cleaned shave blood in ocean and sea intricate details by MARVEL comics and Sandra Chevrier,no
"portrait of Mario, running up a hill of exotic flowers in the Mushroom Kingdom, giant red and white spotted mushrooms, and roses, from behind, Castle in distance, birds in the sky, sunlight and rays of light shining through trees, beautiful, solarpunk!!!, highly detailed, digital painting by Michael Garmash and Peter Mohrbacher",no
"lady gaga by nick knight, born this way, born this way album, red weapon 8 k s 3 5, cooke anamorphic / i lenses, highly detailed, cinematic lighting",no
"artwork of a vulture flying over a desert, artstation",no
ultra - realistic head and shoulders portrait painting of superman. art by ken kelly. 4 k. ultra - realistic. highly detailed. epic lighting,no
"Ray tracing, reflective orb, magic, by Greg Rutkowski",no
"lucid architect, 8 k, pen drawing,",no
