prompt,references_past
the world dominated by robots,no
"a cartographer looks over a large paper map of human consciousness, digital art painting featured on artstation",no
"an extreme close - up symmetrical portrait of an ornamental bone skull, photographic filter, unreal engine 5, realistic, hyperdetailed, 8 k, cinematic, volumetric lighting, very realistic effect, hd, hdr, 4 k, sharp focus, octane render, ultra detailed, high resolution, trending on artstation in the style of albert dros glowing rich colors powerful imagery",no
"in an office room a very detailed computer cpu machine symbiosis with an underwood typewriter machine hybrid olivetti typewriter inside of a large office by sparth and jeff simpson and lee madgwick and beeple and tyler edlin, modern, retro, classic, industrial design, in another room, - t",no
fully body fashion model beautiful emma watson wearing military armor long dark hair beautiful bone structure symmetrical facial features intricate elegant digital painting concept art smooth sharp focus illustration from Metal Gear by by Sandra Chevrier by Ruan Jia and Mandy Jurgens by Artgerm by William-Adolphe Bouguerea,no
"A Dance Dance Revolution machine on a floating platform with two dancers playing it at dawn,",no
"a blonde teenager sitting in a wheelchair pondering about life, portrait in the style of dutch renaissance, rembrandt exhibition, 4 k high definition, masterpiece",no
"DND character, a man with tan skin and long straight black hair, reading an evil demonic book in an anvient tomb, rogue class warrior class",no
"surreal cat, floating volcano in the sky, summer morning, very coherent and colorful high contrast, art by!!!! gediminas pranckevicius!!!!, geof darrow, dark shadows, hard lighting",no
a girl eating a burger. Still from weathering with you.,no
"cyberpunk cheech and chong, up in smoke,",no
andreas marschall,no
"a futuristic dieselpunk vehicle fused into hover craft 2 0 8 9 futuristic version, cyberpunk look hovering by mount fuji early in the morning with a few blossom trees around, high quality photo",no
huge woman inflated like a blimp.,no
( ( ( ( ( tree ) ) ) ) ) house,no
"Medusa having her snakes styled at the salon. Highly detailed, 8k resolution, ultrarealistic",no
"Soviet flag on the moon, 1969",no
"a mountain landscape, in summer, with a hut surrounded by woods, blue sky",no
aspiring hanson hipster,no
the chambers street subway station sludge wall,no
"cinematic mid shot of a high detail, woman's face looking off camera, with round glasses. fine facial features. she stands in an empty, pastel colourful 3 d, suburban street scene by jeffrey smart and gregory crewdson and edward hopper, inspired by the grand budapest hotel and edward scissorhands",no
photo of an extremely large automobile Sigma 85mm f/1.2,no
"vladimir putin as jabba the hutt from star wars, realistic portrait, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha",no
"human body without skin, nerves exposed, anatomically correct, 4k, bokeh, professional photography",no
"list of 3 d concepts, various unusual space constructions and engineered celestial bodies on a black solid background",no
"a group of close friends walking down the road at sunset, nostalgic, details, sharp focus, illustration, by jordan grimmer and greg rutkowski, trending artstation, pixiv, digital art",no
"winter wonderland, fantasy, white color pallet, campfire, forest trees covered in snow, extremely detailed, by bob ross, falling snow, trending on artstation, 8 k",no
"sea, beach, at night",no
"corto maltese in jojo pose, oil on canvas by ruan jia",no
"symmetry! futuristic robot, mech armed and dangerous, apex legends, epic lighting, epic pose, illustration, highly detailed, art by artgerm and greg rutkowski and alphonse mucha",no
digital art. w young woman dissolving into light. disintegrating. bright. luminous. blowing away. cinematic lighting. extremely detailed. award winning. 4 k.,no
"illustration of a mounted knight, strong chest, wearing full plate armor, powerful black horse, artstation, detailed cartoon, elegant, digital painting, concept art, smooth, sharp focus, illustration, ghibli, makoto shinkai, don bluth, fujita goro, jean giraud, akihiko yoshida, tom whalen 8 k",no
"mechwarrior - 2, intricate ornate humanoid mecha warrior,",no
"halo master chief as a sith in star wars, photorealistic, 8 k, cinematic, dark",no
skull wooden mask,no
"cinema 4d colorful render, organic, ultra detailed, of a beautiful dark porcelain wolf, translucid. biomechanical cyborg, analog, macro lens, beautiful natural soft rim light, big leaves and stems, roots, fine foliage lace, turquoise gold details, Alexander Mcqueen high fashion haute couture, art nouveau fashion embroidered, intricate details, mesh wire, mandelbrot fractal, anatomical, facial muscles, cable wires, elegant, hyper realistic, in front of dark flower pattern wallpaper, ultra detailed, 8k post-production",no
"princess from the future, pretty face, by Kirokaze, by WLOP , Trending on Artstation",no
"infp young woman, smiling, amazed by golden fireflies lights, sitting in the midst of nature fully covered, long loose red hair, intricate linework, green eyes, small nose with freckles, oval shape face, realistic, expressive emotions, dramatic lights, spiritual scene, hyper realistic ultrafine art by cecco del caravaggio and albert bierstadt and artgerm",no
"terror knight, huge guns, armor of rat skulls, horror art, golden hour, by beksinski, szukalski, giger, pyromallis, dzo, iris compiet, seb mckinnon, digital art, highly detailed, intricate, sharp focus, trending on artstation hq, deviantart, pinterest, unreal engine 5, 4 k uhd image",no
"scooby doo magic the gathering card, high quality scan",no
"scary female vampire nun, symmetrical face, evil grin, nun outfit, cinematic, dramatic, super detailed and intricate, by koson ohara, by darwyn cooke, by greg rutkowski, by satoshi kon",no
"realistic detailed face portrait of an Enigmatic Vampire Bride by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, rich deep moody colors",no
"beautiful full body muscular male angel with long white hair, peacock feathers ,wings with eyes, shining light, god rays by Karol Bak, Ayami Kojima, Amano",no
"pareidolia fluorescent soft pleasing - palette friendly colossal gentle friendly giant mystical spirit owl - inspired phantom cthulhu leviathan of the turbulent wind, eyes, character portrait, close - up, pleasing palette, undulating nebulous sunset clouds, coral - colored adorable, friendly, idyllic cumulonimbus matte painting from fantasia pastel from fantasia ( 1 9 4 1 )",no
"A realistic anime portrait of a short white haired female rogue wearing an intricate medium armor, middle eastern, purple eyes, digital painting, by Stanley Artgerm Lau, Sakimichan, WLOP and Rossdraws, digtial painting, trending on ArtStation, SFW version",no
"invoking ritual of a cthulhu in a large landscape, photography by annie leibovitz",no
"mario and pikachu watching insidious, popcorn, photo",no
( ( ( ( ( 1 9 5 0 s pulp science fiction magazine cover art steampunk space inventer adventure robot explorer costume. muted colors. ) ) ) ) ) by jean - baptiste monge!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,no
beachy head cliff by toulouse - lautrec,no
barcode,no
