prompt,references_past
"ocean waves crashing inside a glass skull that sits on a white table with a lamp next to it, vintage, neon, iridescent, smooth, sharp focus, high detail, deviantart, artstation, halo, octane render, cinematic, hyper realism, 8k, depth of field, bokeh, art by Tooth Wu and wlop and beeple and dan mumford and greg rutkowski",no
"a male anthromorphic gyarados pokemon, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by john collier and albert aublet and krenz cushart and artem demura",no
futuristic shinny golden building in an abandoned landscape of a solarpunk city by wlop,no
"ancient biblical israeli young man david slinging a stone at the philistine giant goliath of gath in battle by anders zorn, wonderful masterpiece by greg rutkowski, beautiful cinematic light, by greg manchess, jessica rossier",yes
corgi and a cat are bestfriends geog darrow greg rutkowski,no
"award winning photo of ritualistic deformed indian albino baby draped in shiny gold, puking blood, red eyes wide open, rotten flesh, flowers, evil cult, mysticism, vivid colors, weird and disturbing, symmetrical face, grape hyacinth, blue delphinium, studio lighting, wide shot art by sally mann & arnold newman",no
Pokeball Tattoo on male back,no
"logan wolverine pictured as nick offerman, x - men marvel movie still, imdb, detailed, 8 k, poster photosession style, deviantart and artstation top picks",no
"PATRIOTIC portrait of joe biden as skeleton. burning distortions. intricate abstract. intricate artwork. by Tooth Wu, wlop, beeple, dan mumford. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k, AMERICAN accents",no
"film photography from 7 0 s, pink house with many windows, soft light, golden hour, in style of joel meyerowitz",no
"Ghost in the Shell, GitS, perfect face, Asian face, full body, ! Motoko Kusanagi !, film, adaptation, style anime, by Masamune Shirow",no
kim kardashian as princess peach.,no
"an underground aquarium corridor with people observing lots of beautiful fish, fantastic space, water droplets, highly detailed, artstation trend, highly detailed and intricate, makoto shinkai, no blur, photography, unreal engine 5",no
"an oil painting of a lakehouse in winter, masterpiece, highly detailed, high quality, 4 k, anatomically correct, hyperrealistic, concept art, octane render, unreal engine 5, trending on artstation, trending on deviantart, matte, historical painting, fantasy style, path traced, high coherence, soft lighting, digital painting, mythical, by leonardo da vinci",no
roman legions shooting in front of the pentagon ( 2 0 0 3 ),no
An art gallery displaying Monet paintings. The art gallery is flooded. Robots are going around the art gallery using paddle boards,no
"semi translucent smiling frog amphibian floating upside down over misty lake in Jesus Christ pose, polaroid shot by Andrei Tarkovsky, paranormal, spiritual, mystical",no
nacho fries,no
"an anime key visual portrait of a feamle dieselpunk cyber warrior, tzuyu from twice, by tian zi / wlop / ayanamikodon, artstation : 1. 7, cinematic lights, thomas kinkade, 4 k octane render, artstation, pinterest",no
bobby fischer,no
"huge art installation of hundred of 1950\'s Televisions showing graffiti while people watch in a contemporary art museum professional illustration by artgerm, painterly, yoshitaka Amano, hiroshi yoshida, moebius, loish, painterly, and james jean, illustration, backlit, masterpiece",no
"a beautiful white girl standing in the crowd of workers, red background, trending on vintage poster style",no
anaglyph 3 d,no
"ultra realist soft painting of the world of Lovecraft Elden Ring and Giger, gigantic oily tentacles and eyes, very intricate details, ultra dense fog, golden ratio, volumetric black and white lighting, reflections, refractions, symmetry accurate anatomy features, octane render",no
"average JERMACORD user, realistic 4k octane beautifully detailed render, 4k post-processing, highly detailed, intricate complexity, epic composition, magical atmosphere, cinematic lighting, masterpiece, ultra hd",no
"the queen of england viciously attacks the pope in a boxing ring, blood goes everywhere, massive crowd epic fight scene",no
We Need to Talk About Kevin (2011) directed by Lynne Ramsay,no
"portrait of Post Malone as a gorilla, concept art oil painting by Jama Jurabaev and John Berkey, extremely detailed, brush hard, artstation",no
"treasure planet, clouds, pirate ship!, lava, lightning, beautiful lighting, vivid colors, intricate, elegant, smooth, sharp focus, highly detailed digital painting, concept art, cinematic, unreal engine, 4 k wallpaper, art by syd mead, terada katsuya, atey ghailan, svetlin velinov, cgsociety, artstation trending",no
"the interior of a partially flooded missile silo, dark, scary lighting, scary, creepy, eerie, horror, submechanophobia, submerged machinery, photo,",no
"tom bagshaw, soft painting render curiosities pond vegetation rocks covered moss scintillating, beautiful running fox, accurate features, focus, very intricate ultrafine details, random volumetric lighting, dense fog, award winning masterpiece, octane render 8 k hd, artstation",no
"sneaker design concept art, aztec mayan street fashion native punk sneaker design, majora's mask, wearing wooden mask, hip hop sneaker design with subtle mayan patterns, gapmoe yandere grimdark, trending on pixiv fanbox, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, akihiko yoshida",no
"two wolves wearing T-shirts sitting on a bench in a park at night watching fireworks, artstation, 4k",no
"a blue castle tower with a golden and red rococo dome stands in front of a multicolored glowing magical forest with tall trees and palm trees, sunny day, small fluffy clouds, parrots fly around the tower, beautiful landscape, very detailed",no
"portrait photography of a cute orange character, the amazing world of gumball, ultra detail, high detail, 8 k, octane render, anime, award - winning concept art by beksinski, picasso masterpiece, complimentary colors, james gilleard, bruegel, greg rutkowski, alphonse mucha, and yoshitaka amano",no
"photographic portrait of a stunningly beautiful middle ages renaissance female in soft dreamy light at sunset, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render",no
"fallout 7 6 retro futurist illustration art by butcher billy, sticker, colorful, illustration, highly detailed, simple, smooth and clean vector curves, no jagged lines, vector art, smooth andy warhol style",no
A geometric glossy white robot stands in the middle of a forest in the centre of the frame. softly glowing blue trees at night. The sky above has many stars and a beautiful blue aurora. Comet in the middle of the sky. Cyril Roland naomi okubo. Trending on artstation. Digital painting.,no
"hyperrealistic detailed face portrait of the beautiful goddess of the golden pheasants with an intricate headgear of golden pheasant, red berries, leaves, field flowers, pears, apples, art by ernst haeckel, john william godward, android jones, alphonso mucha, h. r. giger, gothic - cyberpunk, ornamental, beautiful deep colours,",no
"cinematic portrait of one robot, faded colors, exotic alien features, cyber background, tim hildebrandt, wayne barlowe, bruce pennington, donato giancola, larry elmore, masterpiece, trending on artstation, featured on pixiv, zack snyder, cinematic composition, beautiful lighting, sharp, details, hyper - detailed, hd, hdr, 4 k, 8 k",no
"a highly detailed epic cinematic concept art CG render digital painting artwork: rain melts concrete socialist monument. Soviet, gloomy, dystopian, night. By Greg Rutkowski, Ilya Kuvshinov, WLOP, Stanley Artgerm Lau, Ruan Jia and Fenghua Zhong, trending on ArtStation, made in Maya, Blender and Photoshop, octane render, excellent composition, cinematic atmosphere, dynamic dramatic cinematic lighting, aesthetic, very inspirational, arthouse",no
"a hyper realistic photograph of my hopes floating through a surreal landscape of fears by agostino arrivabene and petros afshar and benedick bana and beeple and artgerm, psychedelic digital art photoreal, fractal, golden ratio, inter dimensional, tree of life seed of doubt, hopes vs fears, birth and death.",no
russian orthodox icon showing zx spectrum personal computer,no
