prompt,references_past
"minecraft horror overgrown silent hill realistic characters, Moebius, Greg Rutkowski, Zabrocki, Karlkka, Jayison Devadas, Phuoc Quan, trending on Artstation, 8K, ultra wide angle, zenith view, pincushion lens effect",no
"moody digital illustration of group of cats gathered at the cemetery at midnight, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
high quality close up of mattia binotto wearing clown make up,no
"realistic bipedal alligator character, long curly fur, full skull shaped face cover, mage robe based on a toucan, 6 toucan beaks, in the style of tim burton, stylized, video animation, hogwarts legacy, chromatic aberration, super natural, neon glow",no
"two beautiful female fighters with short hair facing each other in the gym, dim lighting, gorgeous features, high definition, sharp focus, detailed anime art",no
real-life face portrait short stubble beard cowboy skinny masculine Roger Clark as exactly the same as arthur morgan furrowed brown from red dead redemption 2 movie dramatic lighting late 1800s playing poker Daguerreian photo by Mathew Brady,yes
"pyongyang city, futuristic alien technology, realistic, unreal engine render, octane render, hyper realistic, photo, 8 k",no
"institute of futuristic technological development, biomechanical organic lab overgrowth, futuretech, smooth chromium interior with vibrant lab of chemical reactions and test subjects, adreas rocha, artstation, digital illustration, photorealism, radiant lighting",no
"hyper realistic photo of baroque luxury queen ethereal floating ghost full body, symmetric, rule of thirds, cinematic, artstation, cgsociety, greg rutkowski, james gurney brom",no
"Hobbiton house interior in the evening, detailed matte painting, cinematic, Alan Lee, Artstation",no
"low quality TV still image of the title card of the candid camera tv show 'Laugh Is Fun', old VHS footage still.",yes
"general leghm, albanian german ww 1 officer marshal army navy brigadier black and white photography 1 9 0 5",no
"teddy bear puking from mouth, photorealistic",no
marvelous detailed portrait of a ripped physique winged Nephilim Hank Hill Man with a halo standing above new york city. norman rockwell heorhiy narbut jessie wilcox smith beatrix potter joseph leyendecker acrylic painting,no
"Mushroom forest, lush, scenic",no
"indigenous man carrying a lot of bags, painted by lucian freud, hd, super detailed, realistic, muted colors",no
"Rick and Morty style meta soul by Alex Pardee and Nekro and Petros Afshar, unstirred paint, vivid color, cgsociety 4K",no
"close up a beautiful Indian doctor in Texas, sun shining, photo realistic illustration by greg rutkowski, thomas kindkade, alphonse mucha, loish, norman rockwell.",no
"portrait of mac from sunny, golden god, bird, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau",no
nan,no
group of knights viewing from a distance a destroyed starship located in the middle of a snow field,no
"highly detailed, high resolution, character design art, stunning, volumetric lightning, realistic guns, girls frontline style, matte, sharp focus, intricate, 150mm, illustration, artstation, by yoshihiro togashi, realistic human anatomy, simple design, realistic military gear, metal gear style",no
1 9 8 2 pontiac firebird t / a in red dead redemption 2,no
"tom bagshaw portrait, very beautiful mix of kururu kurasawa and erika eleniak in a full dress and long thin lustrous auburn hair, professionally retouched, focus eyes, ultra realistic soft painting, insanely detailed linework, symmetrical accurate intricate features, behance, 8 k",no
"face icon stylized minimalist superman, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"goddess princess face close-up portrait ram skull abstract 3d composition. jellyfish phoenix head, nautilus, orchid, skull, betta fish, bioluminiscent creatures, intricate artwork by Tooth Wu and wlop and beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",no
"anime key visual of a young female swat officer, neon, gas mask, cyberpunk, futuristic, stunning, highly detailed, digital painting, artstation, smooth, soft focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
radio Xray,no
elephant ornaments fractal ink drawing line art colouring page vector,no
"tiny greek goddess in steel helmet standing on a giant greek bearded male head of Zeus, greek temple of olympus glory island, late afternoon light, wispy clouds in a blue sky, by frank lloyd wright and greg rutkowski and ruan jia",no
"a realistic portrait by alphonse mucha of a russian girl detailed features wearing a cargo wedding dress - sporty, sleek, tech utility - chic trend. lots of zippers, pockets, synthetic materials, jumpsuits chic'techno fashion trend by issey miyake and balenciaga",no
"giant Italian modern castle formal garden with a modern stainless steel organic shaped modern sculptureswith mirror finish by Tony Cragg, photo by Annie Leibovitz",no
"an award winning photo of a poison dart frog looking at the camera, nature photography, National Geographic, 4k",no
"jesus christ our lord leading an army of anime girls into battle, photorealistic, anime, mini skirt, long hair, renaissance painting, hyper real, detailed, closeup shot, ultra detailed",no
professional photography of jesus as an influencer,no
"miyazaki aoi as mathilda, school uniform, battle warrior, lord of the rings, tattoos, decorative ornaments, by carl spitzweg, ismail inceoglu, vdragan bibin, hans thoma, greg rutkowski, alexandros pyromallis, perfect face, fine details, realistic shading, photorealism",no
"galactic hyperdetailed elegant beautiful stunning giantess anthropomorphic fluffy mecha sexy very hot female dragon goddess, fluffy body, sharp metal ears, chubby fluffy belly, fluffy sea green body, bigger than galaxy, epic proportions, epic scale, epic size, warframe destiny fanart, furry, dragon art, goddess, giantess, furaffinity, octane render",no
"friendly teenage archie andrews wearing an orange superhero costume with heart logo, heart, freckles, blue cape, heart emblem on chest, blue cape, intricate, elegant, glowing lights, highly detailed, digital painting, artstation, sharp focus, illustration, art by wlop, mars ravelo and greg rutkowski",no
"crucifix connected to electricity, neon art",no
"a humanoid figure broccoli monster, highly detailed, digital art, sharp focus, ambient lighting, trending on art station",no
"A portrait photo of joe biden teams up with a teenage joe biden, perfect faces, 50 mm, award winning photography",no
"digital portrait of buddha, cyberpunk, glitchcore, synthwave art, detailed, masterpiece, trending on artstation, featured on pixiv, hd, 4 k, 8 k",no
"hyperrealistic dslr film still of grotesquely morbidly obese matthew mcconaughey, stunning 8 k octane comprehensive 3 d render, inspired by istvan sandorfi & greg rutkowski & unreal engine, perfect symmetry, dim volumetric cinematic lighting, extremely hyper - detailed, extremely lifelike attributes & lifelike texture, intricate, masterpiece, artstation, stunning",no
"portrait of boris johnson as a hulking herculean demon, forest, godlike, full body, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"marisa kirisame, touhou project, intricate, amazing line work, colorful, tarot cards, the devil tarot card",no
"an intricately ornate starship in space, made of ivory and gold with detailed filigree, trending on ArtStation, very detailed, octane render, Greg Rutgowski, Jodorwoski's Dune, David Lynch, postmodernist baroque industrial design, 4K, French Nouveau, atmospheric",no
"Fugazi live 1992, live at Lollapalooza, Ian MacKaye, Guy Picciotto, punk rock, alternative rock, VHS quality, MTV footage",no
"Homeric mesmerizing inner sanctum of the most venerable and beautiful truth, in the style of Jeff Easley, Jacques-Louis David, Howard Lyon, Ken Kelly, Élisabeth Vigée Le Brun, dramatic lighting, establishing shot, detailed and clear beautiful realistic faces, 8k resolution – W 1024",no
"gerardo taracena as victor stone, full body concept, cyborg, borg, strogg, face of a man, terminator, flesh, quake strogg, doom demon, wolfenstein, monstrous, powerful, symmetry, symmetrical, concept art by ruan jia and greg rutkowski",no
battling Spartans against wolves in the style of  William Adolphe Bouguereau,no
