prompt,references_past
"futuristic gadgets, highly detailed, realistic,",no
"3 0 years old man playing piano, oil painting, front facing, medium dark skin",no
early 1900s photograph of jessica rabitt,no
"photo wallpaper sport car gran turismo 7 forza horizon need for speed fast and furious 5 unreal engine supercar hypercar game concept car octane render, 4 khd 2 0 2 2 3 d cgi rtx style chrome reflexion global illumination ray tracing hdr arstation pixar and disney unreal",no
"scary ghostly kid, on an abandoned school, security camera, scary, horror, real ",no
"a detailed matte portrait of an jensen ackles dressed as has solo, masterpiece, 8 k, art by alphonse mucha and greg rutkowski",no
“minimalistic beautiful surprising illusion earring design”,no
"green brick texture, 4k",no
"portrait of a man by greg rutkowski, chancellor or the galactic alliance, he looks like brian cranston, star wars expanded universe, he is about 6 0 years old, wearing uniform of the galactic alliance, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp foccus ilustration, artstation hq",no
"portrait of jesus with a lizard head, crown of thorns, cross, christianity, intricate, elegant, highly detailed, centered, grungy, digital painting, artstation, concept art, smooth, sharp focus, boris vallejo",no
princess daisy in a we can do it poster,no
a beautiful portrait of a blonde girl by eduardo kobra,no
"portrait of chucky, horror, intricate artwork, concept art, octane render, deviantart, cinematic, key art, hyperrealism, iridescent accents, portrait photograph, nikon 3 5 mm, photograph by greg rutkowski",no
"hyper-realistic and detailed 2010s movie still portrait of Josip Broz Tito, by Paolo Sorrentino, Leica SL2 30mm, beautiful color, high quality, high textured, cinematic, wide, high angle shot",no
"noon, hipsters drinking coffee in the streets, in the style of james jean, film noir",no
"angels fighting belial, natural lighting, realistic, cinematic, close shot, stolen footage, octane render",no
"full figure ultra realistic illustration, ed harris wearing a cowboy outfit in a dystopian city, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
a demonic angel with a broken halo wielding a jagged broken blade standing on top of a skyscraper in new york city in the style of leonard boyarsky in the style of frank frazetta trending on artstation deviantart pinterest hyper detailed photorealistic highlights and shadow hd 8 k post - processing high resolution,no
"a beautiful painting of group of climbers, extreme cold, storm, octane rendering, grim, dark, gloomy, cruel, volumetric lightning, hyperrealism, no blur, 4 k resolution, ultra detailed, style of john atkinson grimshaw, ivan shishkin, tyler edlin, scott listfield, eric zener",no
"a painting of a rocket, by vilhelms purvitis, oil on canvas",no
"a forest with green, blue, red tree trunks. acrylic of canvas, impressionist painting",no
A still of Lee Kuan Yew wearing a disco suit in Saturday Night Fever,no
