prompt,references_past
"a poore village surrounded by golden grasslands, fantasy artwork, very very very beautiful scenery, hd, hdr, ue5, ue6, unreal engine 5, cinematic 4k wallpaper, 8k, ultra detailed, high resolution, artstation, award winning",no
"john bernthal as chris redfield, 4 k, high detail, high - resolution photograph, professional photography, ultra - detail",no
"hank hill as god and bobby hill as budai, italian renaissance religious painting, painting by carlo crivelli, painting by maso di banco, painting by berlinghiero",no
"a cute mix between a rabbit and a cat, beige, big green eyes, cute, concept art style",no
"A brilliant yellow banana slug with deer antlers, poised magnificently on a tree stump deep in a redwood forest, magical, deep woods, octane render, 8k,realism, insanely detailed, intricate, natural lighting, illustrated by TamberElla, national geographic wildlife photography, digital art, fantasy creature, realistic Trending on artstation, artstationHD, artstationHQ, 4k, 8k",no
"top down view of fortified mountain bastion with small flagposts, papyrus, watercolored, jakub rozalski, dark colours, dishonored, artstation",no
"middle of a red tinted maple forest at night, very foggy, red haze, moody, ground view, matte painting, rocky, waterfall in distance, river, stunning detail, 4k, hd, clean, full of detail, sharp focus, rule of thirds by Makoto Shinkai, thomas kinkade, Karol Bak, trending on artstation",no
"A sad woman wearing a smiling inflatable toy in a meadow, 1980, color film expired film, aged photo, fellini almodovar john waters",no
"portrait of an elf in a cyberpunk style, digital art, artstation cgsociety masterpiece",no
"a laptop from the 2 1 0 0 s, hd, concept art",no
"( hyperrealistic portrait of a war cleric in an armor full of runes, the background is decorated with the universe ) by noah bradley, photorealistic, dynamic lighting, very detailed faces, trending on artstation, wallpaper, dream, 4 k, award winning, lovely pastel colors, ethereal, elegant",no
robot jugglers,no
"fashion model wearing red dress, zara, insane, intricate, highly detailled, sharp focus 8k",no
"halloween 1 9 7 8 painted by basil gogos for the cover of famous monsters magazine, pulp style, vintage, seventies, saturated color",no
"extremely realistic Pulsing elemental Middle orders Dominions Virtues figure infused with coalesced crystalline fire by Erik Johansson, perfect light",no
"an ultra realistic cinematic!! headshot portrait!! of an evil wizard in a vast serene landscape with trees and rivers in the matrix, matrix code, detailed, deep focus, movie still, dramatic lighting, ray tracing, by michal karcz and ryoji ikeda",no
"a black anthropomorphic male fox furry wearing a fancy suit in the city at sunset, modern anime style",no
"flash photography polaroid of a young man with blonde hair sitting by a campfire nearby, smiling at the camera, wearing a pink t-shirt, retro 90s photograph, image artifacts",no
"architecture made of bees cells, geometric pattern, ultradetailled, uplight, octane render,",no
monster dog tiger fusion cosmic horror made of angles drooping skin hyper realistic,no
"mysterious giant eye, intricate, abstract, wlop, artgerm, greg rutkowski, artstation, octane render, glow",no
"beautiful young blonde with long hair woman from behind with flames coming out of hands flying in a cyberpunk city, very detailed, realistic, symmetrical face, no sexy pose, art by invincible,",no
"purple planet cartoon app background artwork, digital art, award winning",no
"giesha demon, innovative avant - garde art, deco fashion, asian women, photorealistic portrait, crisp quality and light reflections, inside a room with marble columns, transcendent, vibrant color, clean linework, finely detailed, tarot card with ornate border frame, 4 k, trending on artstation, volumetric lighting, octane render",no
"bikini anime girl bioluminescent paddleboarding through deep space by highway man painting, stars, galaxies, photorealistic, high resolution, vray, hdr, hyper detailed, insane details, intricate, elite, ornate, elegant, luxury, dramatic lighting, octane render, weta digital, micro details, 3 d sculpture",no
"Princess sorceress with red flaming bird wings on her back and sitting on an ornate throne dressed in a fancy purple dress, beautiful realistic symmetrical defined face, anatomically correct, Fantasy, Full Portrait, High detail, realistic, planeswalker",no
"intricate colourful murky with strange cute friendly angry crazy creatures with huge beauty eyes long tongue triangle teeth and scary face appearing from the water, in the style of craola, shallow depth of field, highly detailed, digital painting, trending artstation, concept art, illustration, cinematic lighting, vibrant colors, photorealism, epic, octane render",no
barack obama as a character in mad max,no
"pepe the frog by matt furie, black and white drawing, in the style of greg rutkowski, fantasy, amazing detail, epic, intricate, elegant, smooth, sharp focus",no
"“a portrait in an art student’s apartment, a feminine pig, pork, ikebana white flowers, white wax, squashed berries, acrylic and spray paint and oilstick on canvas, by munch and Dali”",no
"an epic fantasy comic book style portrait painting of a long haired, red headed male sky - pirate in front of an airship in the style of eve ventrue",no
"huge cyberpunk dystopian megacity with lights and neon billboards, holograms, bladerunner and beksinski painting",no
"terraform proxima b planet Edward Hopper and James Gilleard, Zdzislaw Beksisnski, higly detailed",no
"epic doctor strange wallpaper, black and red suit, dynamic lighting, photorealistic fantasy concept art, trending on art station, stunning visuals, terrifying, creative, cinematic",no
"An skatepark designed by Gaudí, highly detailed, 8k, HD, architectural",no
in the hall of the cyberpunk mountain king,no
"scary man without face, nightmare, highly detailed, 8k, vector art",no
"Rucellai Madonna by Duccio, circa 1285",no
