prompt,references_past
"red devil Gargoyle, Medieval painting by Jan van Eyck, Hieronymus Bosch, Florence",no
"a lizzard - cat - hybrid, animal photography",no
"ominous chiaroscuro baroque cinestill poster of a golden skull intricately decorated with ancient runic inscriptions and prophecy engravings. dramatic ray of light, octane render by elden ring, ominous dark background. deep aesthetics, ( lord of the rings : the return of the king 2 0 0 3 )",no
"a flooded room that leads into a curved hallway, all white ceramic tiles, dark lighting, surreal, liminal space",no
"fractals!! water, hybrids, tech wear, scifi, glowing lights!! intricate elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, thin glowing wires, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
Trent Reznor getting arrested at the grocery store,no
"Giant skull found at excavation site, an archaeologist stands next to the skull and is dwarfed by it, damaged 80s polaroid color photo",no
"hyperreal lifelike corporate portrait, anthropomorphic edible piechart, snake oil ceo, purple green color scheme, professional studio lighting",no
"a girl reading a book, her hair flowing down, intricate, highly detailed, dynamic lighting, digital art, digital painting, artstation, wlop, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"photo of man riding a horse along the beach, glowing underwater waves toward a lighthouse in the distance guiding his way, silhouette, wide horizon, large white clouds, seagulls, night, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and fra angelico",no
"photo of asuna from sao in winter location, asuna by a - 1 pictures, by greg rutkowski, gil elvgren, enoch bolles, glossy skin, pearlescent, anime, maxim magazine, very coherent, film still, dslr, 3 5 mm canon",no
"frodo from lord of the rings in a burlap sack of potatoes, photography, realistic, mid shot, in his hobbit home",no
PNPPEE,no
"closeup on the isometric game area of a village from baldur's gate, game art, intricate details, ultra realistic, fantasypunk, amazing d & d art, trending cgsociety, artstation, sharp",no
"portrait of young gothic Tom Holland, cyberpunk, Warhammer, highly detailed, artstation, illustration, art by Gustav Klimt and Range Murata and Katsuya Terada",no
"a beautiful portrait of a pregnant woman in a white cotton dress pondering life as she watches the sun set, nature, field of wild flowers, deviantart, fantasy art, sunrays shine upon it, deviantart, mystical, art style by zdzistaw beksinski and brian froud and peter gric and thomas kinkade",no
"beauty woman, full pallet image, Blade runner artifacts, electronic case display, cyberpunk tech, ultrarealistic, futuristic, three point lighting, dramatic lighting, electrical details, high details, 4k, 8k, best, accurate, trending on artstation, artstation, photorealism, ultrarealistic, digital painting, style of Peter Mohrbacher, Caravaggio, Dali, Boris Vallejo, Hajime Sorayama",no
"A fuzzy orange cat sitting on planet earth, space with stars in the background, eerie vibes, trending on artstation, 3D animation",no
"neymar, manga cover art, detailed color portrait, artstation trending, 8 k, greg rutkowski",no
"futuristic space station 3 d concept art, cinematic lighting, intricate details, emissary space by arthur haas and bruce pennington and john schoenherr, cinematic matte painting, dark moody monochrome colors, trending on artstation, featured on behance",no
a nice vector sticker of a star-wars-storm-trooper,no
"harrison ford as indian jones, highly detailed, illustration, fantasy art, in the style of greg rutkowski, cinematic shot, epic, fantasy, intricate, hyper detailed, artstation, concept art, smooth, sharp focus, ray tracing",no
"Mechanical Cyberpunk Female Android, Upper-torso, intricate, elegant, super highly detailed, professional digital painting, artstation, concept art, smooth, sharp focus, no blur, no dof, extreme illustration, Unreal Engine 5, Photorealism, HD quality, 8k resolution, cinema 4d, 3D, beautiful, cinematic, art by artgerm and greg rutkowski and alphonse mucha and loish and WLOP",no
"orange tabby kitten playing with a ball of yarn, in lego, with pink background ",no
"vintage map of a sci fi fantasy land, dynamic lighting, hyperrealistic, hd 4 k, artstation",no
kanye west as an aquaman 4k,no
"anatomically correct, diagram of human veins, figure is sitting at coffee shop reading the newspaper",no
"Olivia Newton-John as Sandy from Grease (1978), pencil drawing. El Greco, Remedios Varo, Salvador Dali, Carl Gustav Carus, John Atkinson Grimshaw. Blue tint. Symetrical, logo, geometric shapes.",no
nan,no
"a moroccan cyborg wearing clothes by tadanori yokoo, portrait, by ren hang",no
"surrealism grunge cartoon sketch of a human centipede with a wide smile holding flowers by - michael karcz, loony toons style, horror theme, detailed, elegant, intricate",no
"shaggy fluffy round monsters with big eyes, detailed, concept art, low angle, high detail, warm lighting, volumetric, godrays, vivid, beautiful, trending on artstation, by jordan grimmer, huge scene, grass, art greg rutkowski",no
