prompt,references_past
Japanese woodblock print of a cassette tape robot,no
"an ultradetailed mythological oil painting of a beautiful woman with long brown hair, full body, wearing pink floral chiton, sleeping on a giant scallop shell, near the seashore, intricate lines, elegant, renaissance style, by sandro botticelli",no
"tyrion lannister making pancakes animation pixar style, by magali villeneuve, artgerm, jeremy lipkin and michael garmash, rob rey and kentaro miura style, golden ratio, trending on art station",no
"lomo photo of man standing on the roof of soviet hrushevka, small town, cinestill, bokeh, out of focus",no
an isometric top view of an ocean foam,no
"timothee chalamet, the amazing lice picker",no
a bowl of fruit,no
"a seven - year old girl with long curly dirty blonde hair, blue eyes, tan skin, a pink tee shirt, shorts, playing with a fox, painting by daniel gerhartz, alphonse mucha, bouguereau, detailed art, artstation",no
"5 0 s pulp scifi illustration, elegant alien female strolls on lawn in beautiful extraterrestrial gardens, baobab tree, by norman rockwell, jack kirby, john berkey, bergey, craig mullins, ruan jia, raymond swanland, jeremy mann, beksinski, tom lovell, alex malveda, schomburg",no
"super cute Bioluminescent gothic lolita character concept, soft light, soft mood, realistic body features and face, illustration, painting oil on canvas by Elena Zhurikhina and Goro Fujita and Charlie Bowater, octane render trending on artstation, 4k, 8k, HD",no
"brass woman, golden hour, illustration by Brian Froud and John Bauer, coloured lineart",no
"photorealistic beautiful Adriana Lima whole body heavily covered in elfish tattoos as a warrior angel , extremely detailed face, hair, skin and hands, intricate tattoos, digital art, wallhaven.cc wallpaper!, concept art, smooth, sharp focus, high fantasy illustration, art by Artgerm, Alina Ivanchenko and Rob Ross",no
"cute anime maid cleaning, character drawing, studio ghibli, animation, detailed, award winning, trending on artstation,",no
"destroyed modern city, octane rendering, trending on artstation, studio ghibli, michael whealan and james gurney",no
"angelic girl in intricate clothing walking a cathedralic hallway at night, very high detail, painting, anime, wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, sana takeda",no
towering cumulonimbus clouds looming over a mesa in a sunny western landscape with an alien spacecraft landing in the foreground and a white obelisk in the background by nc wyeth by frederic remington,no
"a beautiful first nation girl, ultra detailed colored pencil drawing in style bellerose and desjarlais,",no
"a jungle garden in amazon, detailed dreamscape, hyperreal phantastic, drone shot, intricate details in environment, golden ratio, high aestehtic, waterfalls and lakes, cinematic light dramatic light, lightrays, in the style of terrence mallick cinematography, trending on artstation",no
powerful anime judge,no
"queen of the underworld with her lantern, by Annie Swynnerton and Nicholas Roerich and jean delville, dramatic cinematic lighting , ornate headdress , flowing robes, sacred artifacts, lost civilizations, smooth, sharp focus, extremely detailed",no
"painting of a futuristic totem pole. pulp sci - fi art for omni magazine. high contrast. dark background. baroque period, oil on canvas. renaissance masterpiece. muted colors, soft gradients trending on artstation. retrofuturism.",no
winter the sailor jupiter watercolor bilibin thick linings,no
"a hyperrealist watercolour character concept art portrait of the holiest image. forgiveness. love. union. by rebecca guay, michael kaluta, charles vess and jean moebius giraud",no
"five parachutists go to the plane, portrait, painting by craig mullins, octane rendering, soft morning lighting, wide angle lens, in the style of hayao miyazaki, trending on artstation,",no
"hyperrealistic portrait of amber heard as a vampire witch in a black coat druid scythe flying snakes sapphire butterflies in a mystic smoke fog sky at dusk jungle fire. by jeremy mann and alphonse mucha, fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, medium shot, 4 k, award winning",no
"dimitri vegas is a ninja, forest in the background, hyperdetailed, artstation, cgsociety, 8 k",no
featured on artstation cherry tree overlooking valley waterfall sunset beautiful image stylized digital art,no
"ancient alchemist wizards laboratory, high details, lineart, by vincent di fate, inking, 3 color screen print, masterpiece, trending on artstation, sharp, high contrast, hyper - detailed, hd, 4 k, 8 k",no
"golden enervation, cinematic lighting, alex gray",no
"a splattered action painting by jackson pollock showing a skull, ultradetailed, fine art painting, peter mohrbacher, moebius, skull carving, frottage, watercolor, acrylic, multilayered paint, spectacular splatter explosion, psychedelic art",no
"woman selling masquerade on the streets, intricate, highly detailed, painting by rembrandt, concept art, sharp focus, rembrandt lighting",no
"landscape scenery, Mural, Hyperprism, Geometric, Polygonal",no
"beautiful kim petras, perspective, portrait, fantasy, ultra detailed, elegant, intricate, dynamic lighting, hyperrealism, digital art, digital painting, artstation, wlop, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k",no
jim morrison kissing bob marley,no
"a dramatic 85mm cinematic shot of the 4 horseman of the Apocalypse riding through storm and chaos, dramatic lightning, dark, filthy, mud, horror, trending artstation, octane render, 8k,",no
"a rare photo of the prophet muhammad. 5 0 mm lens, f 1. 8.",no
"🍞🍞🍞👹, high quality oil painting",no
horse wrestles astronaut on all fours on hands and knees in grappling in closed guard on mount position,no
"lady gaga by nick knight, born this way, born this way album, red weapon 8 k s 3 5, cooke anamorphic / i lenses, highly detailed, cinematic lighting",no
