prompt,references_past
katanagatari,no
"attractive lucifer morning star summons death of the endless. highly detailed painting by gaston bussiere, craig mullins, j. c. leyendecker 8 k",no
"fashion model face close up in year 3000 in desert, model wearing a surreal Avant-garde uniform,, shot from the movie Dune",no
"an electronic snake biting the hand that created it, a painting by beksinski and giger",no
"intricate colourful murky with strange cute friendly horror crazy monsters with huge beauty eyes long tongue triangle teeth and scary face appearing from the flowers in water, in the style of craola, shallow depth of field, highly detailed, digital painting, trending artstation, concept art, illustration, cinematic lighting, vibrant colors, photorealism, epic, octane render",no
realistic photo of Colonel Wednesday Bologna,no
spot the difference worksheet,no
nan,no
"goddess close-up portrait ribcagel. jellyfish phoenix head, nautilus, orchid, skull, betta fish, bioluminiscent creatures, intricate artwork by Tooth Wu and wlop and beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",no
"brass woman, golden hour, illustration by Brian Froud and John Bauer, coloured lineart, striking eyes, green eyes",no
"Emma Watson cosplaying as Asuka Langley in her signature red plugsuit in front of NERV and EVA-02, centerpiece, cinematic 4K blu-ray render, japanese live-action movie",no
"a dimly lit, theater hall, 3 doors, 1 staircase, day of the tentacle style, drawn by Peter Chan, fish eye",no
"nebula smoke emerging from a bong, dramatic lighting, cinematic, establishing shot, extremely high detail, foto realistic, cinematic lighting, post processed, concept art, high details, cinematic, 8k resolution, beautiful detailed, photorealistic, digital painting, artstation, concept art, smooth, sharp focus, artstation trending, octane render, unreal engine",no
Gigachad in the style of 3d polygon art. Rule of thirds. Badass. Cool. Neat. Wearing stylish sunglasses. Charming smirk. Charming smile. In the style of faceted glass geometric abstract art. 4k. HDR. Award-winning. Raytracing. Global illumination. Ambient occlusion. Blue color scheme. Octane render of a cool abstract geometric head forum avatar character. Futuristic. badass. interesting. intriguing. stylish.,no
"ancient chinese courtyard + steampunk architecture on hill ， cyberpunk style by greg rutkowski and thomas kinkade, trending on artstation",no
"portrait of a deliriously happy willy wonka ( 1 9 7 1 ), jeff easley, earl norem, ominous, satanic, american realism, greg hildebrandt, artgerm, poster art, highly detailed",no
industrial streetwear graphic design,no
"A meteor shower illuminating a dark night sky, UFOs are flying around in the atmosphere, highly detailed, digital photo, HDRI, by christopher bretz and kael ngu, vivid colors, high contrast, 8k resolution, intricate, photorealistic, smooth, psychedelic color scheme,",no
"screenshot portrait shot of Luke Skywalker on a lightning planet, moody jagged dark landscape, from the 1970s sci fi thriller by Stanely Kubrick , no people, no man, lost world, sharp focus, color kodak stock, ektochrome, anamorphic lenses, detailed faces, moody cinematography",no
"ferrari, fantasy, highly detailed, 4 k, hdr, smooth, sharp focus, high resolution, award - winning photo, artgerm, photorealistic",no
"goddes of illusion, beautiful, stunning, breathtaking, mirrors, glass, magic circle, magic doorway, fantasy, mist, bioluminescence, fractal",no
"portrait ultra dimensional charlize theron entity, accidentally tripping on dmt and acid, psychedelic experience, overwhelming psychosis of self realization and burning awakening, ultra high definition, unreal engine 5, hyperrealism, masterpiece composition, by casey weldon, barclay shaw 8 k photorealistic",no
"a dark sci fi portrait of a futuristic sentel in robes with bone white skin wearing armor made of sci fi metal, cinematic lighting, smooth, high detail, dark fantasy, unreal engine, octane render, by vitaly bulgarov artstation, golden rule, metal with chipped paint texture, fog volumes, vivid color glow, post processing, cgsociety",no
"photo of bts jimin, facing the camera, kodak ektachrome, portrait, close up, kodak gold 2 0 0, 5 0 mm, fuji 8 0 0, polaroid, night time, bonfire, low light",no
A skeleton running in a marathon,no
“ very wise tooth ”,no
"jisoo from blackpink, portrait, hyperrealistic, highly detailed, deep focus, elegant, digital painting, smooth, sharp focus, illustration, ultra realistic, 8 k, art by karol bak and agnes cecile",no
"detailed aliens walking on the streets painting of vintage new york, old cmputers on the sidewalk, celestial ephemeral ornaments and greek architecture, artstation, joshua middleton, caravaggio, norm rockwell, cinematic",no
rogue bard portrait | highly detailed | very intricate | symmetrical | cinematic lighting | award - winning | closeup portrait | balthier final fantasy | painted by donato giancola and mandy jurgens and charlie bowater | featured on artstation,no
uhd candid photo of a slab of spam with john hamm's face on it. correct face. photo by annie leibowitz.,no
"an arcane rifle, artstation, intricate",no
"one hundred years later, the negro lives on a lonely island of poverty in the midst of a vast ocean of material prosperity. ultrafine highly detailed colorful illustration, intricate linework, sharp focus, octopath traveler, final fantasy, unreal engine highly rendered, global illumination, radiant light, intricate environment",no
"a male Venus reclining in the sun, pale porcelain skin and fluffy blonde long curly hair, beautiful man, featured on artstation, by Leyendecker and Ross Tran",no
"totem pole of 1 9 9 0 s rap all stars, melting, graffiti monster, wild style, bubble letters, magazine collage, cubism, muted but vibrant colors, muted rainbow tubing, dali, r crumb, hr giger, basil wolverton",no
"Marilyn Monroe posing in a colourful studio, macro, vibrant, 30mm photography, wide shot, dramatic lighting, octane render, hyperrealistic, high quality, highly detailed, artstation, HD, beautiful, cinematic, 8k, unreal engine, facial accuracy, symmetrical",no
"a bread toast with eyeglasses, needle felting art",no
beautiful porcelain witch woman with artnouveau garment and ornaments portrait sharp focus 8 k,no
"Desolate and grand alien landscape, hdr, ue5, unreal engine 5, cinematic 4k wallpaper, ultra detailed, high resolution, artstation, award winning.",no
"Intermittent Chance of Chaos Muse by Karol Bak, Jean Deville, Gustav Klimt, and Vincent Van Gogh, Rebirth, Loki's Pet Project, Poe's Angel, Surreality, inspiration, imagination, sacred muse, otherworldly, fractal structures, arcane, ornate gilded medieval icon, third eye, spirals",no
"the grim reaper standing stoic in black robe, waiting patiently, in a museum with paintings and people, perfect composition, by mike winkelmann, joel sternfeld,",no
"a sculpture of fish ocean intertwined, diode lighting, a lovely cornucopia of flowers and human body parts, body parts, highly detailed, octane render, cinematic, sharp focus, clean, studio lighting, sunset",no
"chainsaw armadillo fighting mr freeze, style of Adams, Arthur, comic book",no
"Horror portrait of the face of a woman melting, illustrated by Zdzisław Beksiński, in a gloomy and unsettling art style, trending on artstation, artstationHQ, artstationHD, 4k, 8k",no
"a dragon with victorian brass water tanks and steam pipes on it's back, book illustration, white bacground in the style of beatrix potter",no
"new york underpass, graffiti on the walls, cope 2 drawing on the wall, guy drawing graffiti on the wall, crowd around the burning barrel, coloured film photography, christopher morris photography, bruce davidson photography",no
"joe biden wearing teddy fresh color block hoodie on vogue cover, fashion, model",no
"a beautiful new piece of artwork by Vincent van Gogh, inspired by all of his previous works",no
a cube that looks like a basketball,no
"highly detailed portrait of a hopeful pretty astronaut lady with a wavy blonde hair, by Jean Jullien , 4k resolution, nier:automata inspired, bravely default inspired, vibrant but dreary but upflifting yellow, black and white color scheme!!! ((Space nebula background))",no
"detailed full body concept art illustration oil painting of an anthropomorphic capybara cab driver in full intricate clothing, biomutant, dystopian future, ultra detailed, digital art, octane render",no
