prompt,references_past
"Dark wizard, fantasy, painting by greg rutkowski and alphonse mucha",no
"photography of samuel l jackson dancing in a pink ballerina outfit, full body shot, deep focus, d & d and mtg, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by artgerm and greg rutkowski and alphonse mucha",no
"painting of syd mead artlilery scifi nuclear reactor covered in polka dots with ornate metal work fossil ornaments, volumetric lights, purple sun, andreas achenbach",no
"disney weta dslr, soft lustrous ivory biotech raver clowncore madison beer broken cyborg, earbuds, golden ratio, details, sci - fi, fantasy, cyberpunk, intricate, decadent, highly detailed, digital painting, ever after high, octane render, artstation, concept art, smooth, sharp focus, illustration, art by artgerm, loish, wlop",no
"2-D black-and-white design for a pair of complex, ornate glasses",no
"a brown-skin woman lying down in a canoe that is floating down a river on an alien planet, in the background is lush alien jungle, detailed face background detail, graphic novel,",no
"Body art. a young couple is embracing in a passionate embrace as they look out over a beautiful cityscape. The colors are very vibrant and the overall mood is very romantic. goldenrod by Lise Deharme, by Simon Stalenhag offhand, ordered",no
"hungry hungry robot with a conveyor belt tongue eating cupcakes, grant wood, pj crook, edward hopper, oil on canvas",no
"portrait of pinhead hellraiser , red light, by Greg Rutkowski , 8k, photorealistic, cinematic lighting, HD, high details, dramatic, atmospheric , trending on artstation",no
"a nightmare, fear, horror",no
"3 5 mm film still of a pinup pris bladerunner, 8 k cinematic portrait",no
"Full body side portrait of Brittany Renner as Poison Ivy from batman, Marijuana, Smoke, Sweat, curvy accentuated booty, Body, Smoking, Curvy, Matte Painting, Soft Geometry, 8k, Epic Level of Detail, Trippy, Fever Dream, :3 ,By Sachin Teng + Trending on Artstation :5",no
"the epic abstract painting'blue arctic void with black and red aurora borealis above a tiny polar bear family ', by caspar david friedrich!!!, by rothko!!!, stunning masterpiece, trending on artstation",no
"realistic! photoshoot for a new balenciaga lookbook, color film photography, portrait of a beautiful woman, photo in style of Paola Kudacki , 35mm",no
"the horse and his boy, narnia, pixar, disney, volumetric, crisp, realistic",no
"a painting of an astronaut floating in space, poster art by mike winkelmann, behance contest winner, space art, sci - fi, poster art, 2 d game art",no
nan,no
"dieselpunk master chief, oily art style",no
"an epic painting of an orthodox patriarch walking along an airless icy planet in the endless starry night of space, unreal 5, DAZ, detailed, soft focus, brilliant, 4k, 8k, HD, trending on artstation, art by Rick Guidice painting by Robert McCall by John Harris, abstract",no
maximalist dignified leather nightmare,no
"an oil painting of victorian dinner, a digital painting by thomas cole, cgsociety, metaphysical painting, 2 d game art, storybook illustration, detailed painting",no
"A photograph portrait of Jerma985 wearing a suit with short slicked hair in the early 1930s, taken in the early 1930s, grainy, taken on a early 1930s Kodak Camera, realistic, hyperrealistic, very realistic, highly detailed, very detailed, extremely detailed, detailed, digital art, trending on artstation",no
"ivory carved mage audrey hepburn with braided hair wearing ivory carved bone armor, dead plants, intricate, elegant, highly detailed, digital painting, artstaion, full body action concept art, smooth, sharp, focus, illustration, art by artgerm, alphonse mucha, ilya kuvshinov",no
"Minecraft build of a road of Atlantis town in the hill grec greeble temple olymp glory in sun shaft zeus sky tower statue pantheon ivy plant grow flower in white marble gold incrusted of legends adn red flag dynasty by Frank Lloyd Wright and Zaha Hadid torch volume light stylized illustration 3d rim light, Minecraft RTX Shader, hyperrealistic masterpiece, artstation, cgsociety, kodakchrome, golden ratio",no
"screenshot of big smoke in red dead redemption 1, wearing a green buttoned shirt, grey trilby hat and thick square frame glasses, bulging belly, playing baseball",no
"gollum as Dwayne the rock Johnson, laughing",no
"perfect baby beauty itself. with a bit of freckles and beautiful bright green eyes red curled hair perfect light pink lips stare intently, award winning studio portrait",no
"game asset of unique lion heads on black background, organic, studio junio color palette, studio junio black inking, cel shading, 4 colors, no gradients, flat 2 d design, 2 d sprites, 8 k, close up",no
"futuristic japanese city in the clouds, sunset by Angus McKie, trending on artstation, detailed mechanical design, a flying killer whale by Moebius",no
"a scene of wednesday addams in the haunting of hill house ( 2 0 1 8 ), 8 k, 4 k hd",no
Photograph of a terrified astronaut being washed in a washing machine. 8k resolution.,no
a old polaroid of a baby Bigfoot,no
"doug mahnkes the mask, as a 3 d render, unreal engine",no
the new official flag for Switzerland,no
"surreal mushroom kingdom, floating island in the sky, waterfalls, summer morning, very coherent and colorful high contrast, art by!!!! gediminas pranckevicius!!!!, geof darrow, dark shadows, hard lighting",no
"there was a time when the pieces fit but i watched them tumble down, octane render, photo realistic, hyper realistic, 8 k resolution style of alvin schwartz",no
lovecraftian teen girl by Beksinski and Luis Royo,no
fallout concept art barn render ultra unreal engine 5,no
"mark zuckerberg, pixar artstyle, trending on artstation, macro, highly intricate, vibrant, digital painting, portrait, hd, cinematic, dramatic, ultra detailed, illustration, concept art, unreal engine 5, 8 k, 4 k",no
"
totem animal totem aztek greeble tribal style heartstone ornate fantasy dofus by Krzysztof Maziarz fanart artstation
afrika mask color radiating a glowing aura Lois van baarle, ilya kuvshinov, rossdraws global illumination 

",no
"highly detailed vfx portrait of nico robin with blue eyes and black hair by eiichiro oda!, makoto shinkai, alphonse mucha, msterpriece, art by artgerm and greg rutkowski!, large aquiline nose!!, gaston bussiere, stanley kubrick, kaoru mori, intricately detailed, behance, 4 k, hdr",no
"highly detailed surreal portrait of vladimir putin's face is eaten by worms, in the background an army of zombies with their mouths sewn shut with wire in the shape of the letter z, style of greg rutkowski and ralph horsley, photorealistic, hyperdetailed, matt painting, digital art, non blurry, sharp, artstation, concept art, smooth, illustration",no
"anime portrait of Hugh Jackman as an anime man by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, and Sakimichan, trending on artstation",no
"female catholic nun playing with a red yo - yo, photorealistic",no
"highly detailed, high resolution, character design art, stunning, volumetric lightning, realistic guns, girls frontline style, matte, sharp focus, 130mm, 3d render, artstation, by yusuke kozaki, professional result, realistic human anatomy, simple design, realistic military gear, metal gear style, cell shading tecnique",no
"isometric cute cartoon of utopia weed cafe, a few cannabis leaf pots. by benoit mandelbrot, render pixar, low poly digital art artstation 🏝📦 video game still australian",no
"« beautiful logo for blog name exist, design, modern, art »",no
"what should I cook for dinner? hyper detailed, futuristic, technology, cinematic atmosphere, arnold render, trending on artstation, cgsociety",no
Box art for a LEGO set of the Vietnam War,no
"six meters tall mech fighting in an urban environment, highly detailed painting by gaston bussiere craig mullins jc leyendecker gustav klimt artgerm greg rutkowski john berkey, bergey, craig mullins, ruan jia, raymond swanland, jeremy mann, tom lovell, alex malveda",no
