prompt,references_past
"crazy fashion catwalk, freak show, crazy clothes, biopunk style, horror, hauntingly surreal, highly detailed painting by francis bacon, edward hopper, adrian ghenie, gerhard richter, and james jean soft light 4 k,",no
"hindu goddess posing for playboy photo, italian renaissance",no
"A sacred grove, lush trees, a fantasy digital painting by Greg Rutkowski and James Gurney, trending on Artstation, highly detailed",no
a scene from majora's mask in the style of a baroque painting,no
"elizabeth olsen walking on the red carpet, wearing an avocado bodysuit stylized like an avocado, full body shot, trending on unsplash, 4 k quality, intricate",no
"pepe holding blue crystals, loot box, chest, vault, wadim kashin, simon stalenhag, featured in artstation, octane render, cinematic, elegant, intricate",no
Captain Marvel drawn by Jim Lee,no
"film still of neuromancer in blade runner 2 0 4 9, cinematic, moody, gritty neon noir by emmanuel lubezki",no
"Portrait of a victorian manor house in a town, 19th century, highly detailed, cinematic lighting, digital art painting by greg rutkowski",no
"melania trump, trending on artstation",no
mig 2 9 flying over a wheat field and realising flares 4 k photo realistic,no
"A rendition of Vitruvians by Vinci but designed by Van Gogh doing space retreat, portrait, elegant, intricate, digital painting, concept art, sharp focus, illustration",no
deepdream,no
"outer space view of living planet with cartoon faces, style by kurzgesagt and pixar and dreamworks and disney",no
(((((1950s castle. muted colors.))))) by Jean-Baptiste Monge !!!!!!!!!!!!!!!!!!!!!!!!!!!,no
"batman anime created by Gonzo studios. 4k, highly detailed.",no
"kurdish kolbar man walking up a mountain carrying lots of goods on his back, beautiful painting by henry justice ford, incredible detail, award winning art",no
"Beautiful Pre-Raphaelite goddess of snakes, in the style of John William Godward and Anna Dittman, close-up portrait, porcelain skin, head in focus, flowers and plants, etheric, moody, intricate, mystical,",no
"terry crews as victor stone, full body concept, cyborg, borg, strogg, face of a man, terminator, flesh, quake strogg, doom demon, wolfenstein, monstrous, powerful, symmetry, symmetrical, concept art by ruan jia and greg rutkowski",no
"“ city made of shipping containers, cyberpunk art by vincent lefevre, behance contest winner, altermodern, cityscape, synthwave, matte painting ”",no
risk of rain,no
"hyperrealism close - up mythological portrait of a beautiful medieval woman's shattered face blended with black flowers in style of classicism, gold chains around the neck, pale skin, ivory make up on the eyes, wearing black silk robe, dark and dull palette",no
"Portrait of a beautiful Morena Baccarin, blonde shaggy hair, cloak, ethereal wings, fantasy, extremely detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, stunning lighting, art by artgerm and greg rutkowski and alphonse mucha and simon stalenhag, realistic character concept, high fantasy, light atmosphere, golden ratio, cinematic lighting, hyperdetailed, high resolution, insanely detailed and intricate, artstation, Marc Simonetti, Greg Rutkowski, 8k",no
"a paper collage of armageddon, a god of death stands in the middle, kurt schwitters, richard hamilton, joe webb, chambliss giobbi, lynn skordal, derek gores, barbara kruger, jacques villegle.",no
"ink lineart drawing of a shooting star towards a planet, comet, wide angle, seen from space, artstation, etchings by goya, chinese brush pen, illustration, high contrast, deep black tones contour",no
"[ [ [ elephant man ] ] ]!!! portrait, 4 k photorealism, trending on unsplash, shot by jimmy nelson",no
"photorealistic detailed image of ancient pagan spirits in the mist, by Ayami Kojima, Karol Bak, Greg Hildebrandt, and Roberto Ferri, volumetric lighting, rich deep colors. art by Takato Yamamoto. masterpiece",no
"a digital painting of a dog - chicken hybrid, hyperealism, award winning, stunning, trending on art - sation, highly detailed, cinematic lighting, 8 k, hd",no
"Oil canvas of Lucifer, ruler of Inferno, capital sin of Pride, Superbia, natural blonde gold like hair, intricate sophisticated well rounded face, good bone structure, bright glowing eyes as LEDs and neon, lean body, porcelain looking skin, attractive and good looking, tall, invincible, poses triumphantly over Michael the archangel in Heaven, flaming sword light saber, by Michelangelo, Caravaggio,Leonardo da Vinci, Raphael, Donatello and Sandro Botticelli, Dark Fantasy mixed with Socialist Realism, exquisite art, art-gem, dramatic representation, hyper-realistic, atmospheric scene, cinematic, trending on ArtStation, photoshopped, deep depth of field, intricate detail, finely detailed, small details, extra detail, attention to detail, detailed picture, symmetrical, 2D art, digital art, golden hour, oil painting, 8k, 4k, high resolution, unreal engine 5, octane render, arnold render, 3-point perspective, polished, complex, stunning, breathtaking, awe-inspiring, award-winning, ground breaking, concept art, nouveau painting masterpiece",no
"edmonton alberta canada, walterdale bridge, cityscape, poster, painted travel tourism photography",no
ghost dragon,no
"a raven standing amongst 8 0 s era technology, vintage shapes, retro technology, pantone color, wayne barlow, oil on canvas, deep depth of field, masterpiece, cinematic composition, hyperdetailed",no
The perfect image to advertise a multidisciplinary therapy rooms,no
"red-haired spring goddess portrait, radiant light, flowers and glitter, by wlop and artgerm, alena aenami, peter mohrbacher",no
"the Phoenix flying in the sky with cyan flame, flaming aura, cinema 4d render, ray tracing,",no
"interior of an office with a worker taking notes, watercolored, jakub rozalski, dark colours, dieselpunk, artstation",no
sketches concept art standard assassin mercenary massive nano chest armor plating millitary modern future era variants digital outline,no
"stunning full body baroque portrait, pale vampiric gaunt woman Helena Bonham Carter in mourning veil wearing a industrial victorian dress, symmetrical face symmetrical eyes, in a forest surrounded by dark hanging trees, sinister, priestess, witch, wicked, villain, detailed, atmospheric, dark gothic color scheme, cinematic, desaturated, 8K matte, rendered in octane",no
"leonine devil in flowing robes, ethereal, backlit, high fantasy, highly detailed, puzzled expression, realistic lighting, sharp focus, intricate, by artgerm, wlop, crossdress, frank frazetta, trending on artstation",no
"A sick cat laying in a bedroom, digital art, hyper realistic, artstation",no
most realistic photo of an ai robot,no
"steampunk a himalayan rocksalt lamp owl inside a glass jar, intricate detail, volumetric lighting, epic composition, hyper detailed, ultra realistic, sharp focus, octane render, ray tracing, sense of awe, steampunk",no
tardigrade fighting a walrus,no
