prompt,references_past
"hyperrealism, red woman in white sheets, soft light, in style of classicism",no
"kanye west as a jesus, Cinematic, Portrait, Ultra-HD, Beautiful Lighting, insanely detailed and intricate, 35mm, elegant, ornate, hyper realistic, super detailed",no
"maze labyrinth steampunk by albert gleizes and by hilma klint, hd, no border, vivid colors",no
"the chaos king eater of worlds, cosmic monster",no
a horse running on the beach at sunset by greg rutkowski,no
"in the style of Joshua Middleton and artgerm, evil vampire Taissa Farmiga open mouth with sharp fangs, full body, moody lighting",no
water refleciton abstract photography,no
jennifer connelly oil painting by jacques - louis david,no
"elon musk in the video game in fallout 4, apocalyptic wastland, close up, 3 d rendering. unreal engine. amazing likeness. very detailed.",no
"A lovely giant anteater,pixar animation,hyper detailed, studio lighting, artstation, octane renderer, unreal engine",no
"Concept art of an abandoned ancient castle on top of a mountain, completely in ruin, like roman ruin, waterfall flowing from the stone, cracks on the side, extremely detailed digital art, trending on ArtStation, 4k, wallpaper",no
an art noveau poster of a beautiful moon goddess by Mucha,no
"sersei angeline jolie, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau",no
"family of adorable otters falling in love holding hands side by side, all alone in the middle of a scary storm at sea, fantasy illustration, cinematic, award winning, romantic, detailed trending on artstation, masterpiece",no
"repeating fabric pattern, minimalistic, fussy cut, miniature tiny orange and peach color flowers, brown vines and leaves",no
reallyuglyartwork,no
"Peter Griffin in Hit Anime Sword Art Online, poster art, 4k",no
"character concept portrait of a beautiful woman with pale face, flowers in her hair, intricate, elegant, digital painting, concept art, realistic, smooth, focus, rim light",no
"octorok,",no
"old wizard cat and his forest furry creature matte painting, 3 d highly detailed, in the style of mark ryden",no
"painting of tornado ripping through a birthday party, by Peder Krøyer, dramatic lighting, wind, volumetric lighting, epic, intricate detail, canvas print",no
"A photo-real delicate sculpture of an ornate detailed mule in front of a intricate background by AJ Fosik, micro detail, backlit lighting, octane renderer, colorful, physically based rendering, tribal art, trending on cgsociety",no
"emma watson teddy bear in gryffindor outfit, studio lighting",no
fantasy sky symphony album cover eclipse split by artgerm and ruth deckard,no
a beautiful photo of a green apple,no
"high quality high detail painting by lucian freud and jenny saville, hd, slap, turquoise",no
"full plate armor!!! beautiful and elegant dark hair female orc!! gorgeous ayes!! character concept art, sharp focus, octane render! unreal engine 5! highly rendered!! trending on artstation!! detailed linework!! illustration by artgerm, wlop, and chie yoshii",no
"girl with neon mask in a retrowave cityscape, 4 k, fhd, - w 9 6 0",no
"anime still of once upon a time in hollywood art by Dice Tsutsumi, Makoto Shinkai, Studio Ghibli!!!!, Studio ghibli art style, art by Dice Tsutsumi, Makoto Shinkai, Studio Ghibli!!!!",no
"portrait top light, by killian eng and joe fenton and martin deschambault and conrad roset, inspired by spider - man, etching, fine, sharp high detail,",no
"full body shot of a mech soldier holstering its rifle, Art Station, Trending on Artstation, cgsociety, Pinterest, concept art, cinematic, 8k, hyper detailed, ultra realistic, epic, high resolution, digital art, ultra high quality, sci fi, robot, sharp, 4k UHD, realistic, intricate, evil, art by Yi Yang artstation + StTheo + Alan Van Ryzin,",no
"8 k uhd photos from italian mafia associations ( circa 1 9 6 0 ), some of them use gas masks, uhd face details, uhd character details, national geography winning photo contest",yes
"highly detailed portrait of saquon barkley barking, number 2 6, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment h 6 0 4",no
"a pig wearing a straw hat at blue hour, twilight, cool, award winning 4 k photo",no
"faceless woman, hyper detailed, photo realism, Vintage Magazine Illustration 1960s, deep green mood",no
"epic portrait of doom slayer rendered in unreal engine 5, by wlop, greg rutkowski, and peter mohrbacher, octane render, ultra high detail, 3 d, extremely detailed shading, concept art, character design, trending on artstation, atmosphere, glow, cinematic lighting, vibrant colors",no
"a kangaroo, wearing sunglasses, wearing a red hoodie",no
book cover of scary stories to tell in the dark paperback novel by stephen gammell,no
"painting of Michael Jackson doing the moonwalk in a cosmic scenic environment, trending on Artstation, hyperdetailed, beautiful, stars, planets, nebula, medium shot, mid-shot",no
"a close up portrait of Dumbledore, focused gaze, art station, highly detailed, concept art",no
"a fullbody portrait of rei ayanami neon genesis evangelion : : long blue hair, under repairs, maintenance, no glasses, purple eyes : : by ilya kuvshinov, rossdraws, artgerm, sola digital arts, anti aliasing, raytracing : :",no
nan,no
"A Hell Hound corgi, caravaggio",no
"green orc female, light green tone beautiful face by jeremy mann, greg rutkowski, noah bradley",no
photo realistic cyberpunk warrior in front of a city with big sky scrapers,no
Agent carter illustration concept art in the style of Ed Binkley,no
"epic illustration of a breaded steak with jam!!!!!! and a `blue flower`!!!!!!!!!!!!, best on artstation, cgsociety, much detail, much wow, masterpiece",no
"highly detailed digital painting of a beautiful goddess of hope! by wlop, bright light emerging from her eyes, wearing a crown, sculpted in white opalescent marble, with lots of thin ornaments, curves and chaotic fractal art inlays, intricate, 8 k, golden aura, cinematic light, background atmospheric effects, sparkles, light rays, mixed with mucha style",no
"joe biden screaming'soda!! ', photograph",no
"jack black old west wanted poster, old vintage photo, 8 k",no
