prompt,references_past
"pretty girl in a bikini inside of the world of warcraft, artstation, high detail, perfect faces, from the rear",no
"Redhead Pleiadian alien human beautiful hybrid feminine woman, long gorgeous red hair in loose curls, with stunning green eyes, cute round face and a roundish nose, as a retrofuturistic heroine, face and body, gorgeous digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and donato giancola and Joseph Christian Leyendecker, Ross Tran, WLOP",no
"samurai, single subject, scenic full shot, ambient lighting, detailed face, by makoto shinkai, stanley artgerm lau, wlop, rossdraws",no
"cosmic skies in the reflection on an astronaut suit helmet. Vivid colors, soft lighting, atmospheric, cinematic, moody, in the style of Ilya Kuvshinov and Range Murata, Krenz Cushart, rule of thirds, oil on canvas, 8k.",no
portrait of jeff bridges in double dragon video game splash screen,no
"country bumpkin harry potter drinking a beer, old pickup, beat up shirt",no
"portrait of high school girl, realistic, black hair, bangs, half updo hairstyle, pointy nose, skinny, smile, ugly, defined jawline, big chin, pink hair bow, earrings, intricate, elegant, glowing lights, highly detailed, digital painting, artstation, sharp focus, illustration, art by wlop, mars ravelo and greg rutkowski",no
"a futuristic train goes across futuristic paris in 2 0 7 7, extremely detailed digital painting, in the style of fenghua zhong and ruan jia and jeremy lipking and peter mohrbacher, mystical colors, rim light, beautiful lighting, 8 k, stunning scene, raytracing, octane, trending on artstation",no
"a photorealistic dramatic hyperrealistic render of call of duty ghost character by wlop, greg rutkowski, alphonse mucha, beautiful dynamic dramatic dark moody lighting, shadows, cinematic atmosphere, artstation, concept design art, octane render, 8 k",no
"groot as thor, photography, headshot, headpiece, female character, canon eos r 3, f / 1. 4, iso 2 0 0, 1 / 1 6 0 s, 8 k, raw, unedited, symmetrical balance, in - frame",no
"uhd photorealistic portrait of arnold schwarzenegger in nazi uniform, by amano, ayami kojima, greg rutkowski, lisa frank, mark brooks, and karol bak, masterpiece, cinematic composition, dramatic pose, studio lighting, correct face, hyperdetailed, intricate details",no
"Portrait of a man by Greg Rutkowski, he is about 20 years old, gallant, straight jaw, attractive, short brown hair with bangs, athletic and strong, he is wearing red and black utilitarian jumpsuit, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp foccus ilustration, Artstation HQ.",no
"Film still of Luke Skywalker, from Red Dead Redemption 2 (2018 video game)",no
"chickens playing football by greg rutkowski and thomas kinkade, trending on artstation, 3 d art station",no
"beautiful woman floating in space, highly detailed, portrait, Charlie Bowater character art,",no
"a photo of a city made out of candy, golden hour time, beautiful lightning",no
a robot handing a cup of coffee to a software engineer working,no
"portrait of Kermit the frog in Brain Damage (1988), highly detailed, centered, solid color background, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, donato giancola, Joseph Christian Leyendecker, Les Edwards, Ed Repka, WLOP, Artgerm",no
"portrait of Jordan Peterson as a futuristic airforce, inside future fighter, sci-fi, fantasy, intricate, very very alpha and sigma, elegant, human anatomy, royal blue light, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by tian zi and WLOP and alphonse mucha",no
renaissance painting of brazilian president lula eating picanha and drinking beer,no
"jdhfjjfldldlslslsls djdur 7 7 c 7 v beautiful painting, oil on canvas, by ewa czarniecka, award winning masterpiece,",no
"junji ito style homer simpson, intricate, highly detailed, illustration, art by junji ito, junji ito",no
"lemonade stand outside of an average house, steampunk style, concept art",no
"intricate artwork of a mech by kallamity sketchbook, inspired by nier : automata, clean white lab background",no
"A fat goblin princess with a tattered pink tutu, mushroom parasol watercolor, dramatic lighting, cinematic, establishing shot, extremely high detail, foto realistic, cinematic lighting, pen and ink, intricate line drawings, by Yoshitaka Amano, Ruan Jia, Kentaro Miura, Artgerm, post processed, concept art, artstation, matte painting, style by eddie mendoza, raphael lacoste, alex ross",no
"minimalist watercolor art of aperol spritz, illustration, vector art",no
"fka twigs by shusei nagaoka, oil on canvas, surrealism, neoclassicism, simple, renaissance, hyper realistic, cell shaded, 8 k",no
"mike wazowski, illustrated by greg rutkowski and gaston bussiere, cgsociety contest winner, artstation, portrait image, photorealistic facial features, 4 k, 8 k, volumetric lighting, white backdrop",no
4 k hdr polaroid two model women hugging showering in a bali tropical jungle shower with moody overcast lighting,no
"love, diverse yellow cybersuits, from behind, connection rituals, wide wide angle, vivid, elaborate, highly detailed, beautiful lighting",no
"a closeup portrait of a young natalie portman, cyberpunk, sunglasses, femme fatale, detective thriller, gorgeous view, night, film noir, eerie, high detail, art by artgerm and greg rutkowski and alphonse mucha, digital art, trending on artstation",no
"fullbody vaporwave art of a fashionable zombie girl at a beach, early 90s cg, 3d render, 80s outrun, low poly, from Hotline Miami",no
"Betty White as a mermaid, performing on an underwater stage",no
"the most amazing dream you ever had, hyper realistic, ambient lighting, concept art, intricate, hyper detailed, smooth, alphonse mucha, moebius, vlop, beeple",no
"a _ fantasy _ style _ portrait _ painting _ of female charismatic bard, rpg dnd oil _ painting _ unreal _ 5 _ daz. _ rpg _ portrait _ extremely _ detailed _ artgerm _ greg _ rutkowski _ greg",no
cat jumping out of a pumpkin by todd mcfarlane and tim burton,no
"huge gate, environment, illustration, red, colors, epic scene, symmetrical, golden raito, high quality, intricate details, details, intricate, atmosphere, highly detailed, matte painting, cinematic, deviantart, realistic, concept art, 4 k",no
chubby Physique Portrait of a Orchid Guy wearing an Ivy costume poison oak disguised as a human standing atop a lichen covered stone greg rutkowski jen bartel peter mohrbacher anna podedworna arthur rackham salvador dali octavio ocampo jacek yerka winslow homer norman rockwell inio asano prismacolor tombow quill,no
human strawbarry with danny devito face,no
"happy blonde english man, fluent composition, concept art, ambient light, 4 k, intricate details, highly professionally detailed, cgsociety, highly detailed -",no
"head and shoulders masterpiece portrait of a cute adorable gray cat wearing a pink spacesuit, surreal background, digital art by krenz cushart, trending on artstation, cgsociety,",no
"A captain commanding his knights to charge through the gates of a castle, war, dark atmosphere, insane detail, medieval fantasy, upscaled, 8k resolution, masterpiece, award winning",no
"subterranean homesick alien, radiohead album art, paranoid android escaping the karma police, highly stylized, ultra detailed oil painting in the style of frank miller, photorealistic illustration, octane render, 8 k resolution,",no
"low wide angle shot of dilapidated fallout 5 europa, temperate european small town, desolate, dilapidated neon signs, few rusted retro futuristic vintage parked vehicles like cars, buses, trucks, trams, volumetric lighting, photorealistic, daytime, autumn, sunny weather, sharp focus, ultra detailed, 4 0 0 0 k",no
Richard Schmid and Jeremy Lipking and Gustav Klimt full length portrait painting of a young beautiful woman,no
"detailed futuristic robot at the big data center. intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",no
"A centered chest up portrait of an anthropomorphic mule, award winning. superb resolution. in the art style of junji Ito and greg rutkowski . by Michael Whelan and Tomer Hanuka. A pack mule. Detailed rustic bar in the background. Hyper realistic anime. Perfect art. Dalle2",no
"60s movie still of Josip Broz Tito with his general's cap delivering a speech at a soviet's congress, by Irving Penn , kodakchrome, heavy grainy picture, very detailed, high quality, 4k, HD criterion, precise texture",no
"tourist in space suit on the Isle of Harris, Scotland, a futuristic silver sci-fi campervan in the background, 35 mm lens, medium format camera, photorealistic, 8K, rocky, hills, grass",no
"a portrait painting of a shy, blushing 1 6 - year old princess resembling alicia vikander at night with a sky full of stars, intricate, elegant, highly detailed, artstation, concept art, by krenz cushart and artem demura and william adolph bouguereau and alphonse mucha",no
