prompt,references_past
"an anthropomorphic furry ( fox ) shopping at a futuristic mall, photorealistic, anime, makoto shinkai, james gurney, don bluth, hibbary, dark natasha, goldenwolf, furaffinity",no
a portrait photograph of a beautiful goth girl from the 1 9 5 0 s,no
"the ophidian glass, ancient snake goblet, crystal glass artifact photography",no
"photo of a gorgeous young bedouin woman wearing elaborate heavy baroque jewelry and headgear and rococo ornaments in the style of stefan kostic, realistic, sharp focus, symmetric, 8k high definition, insanely detailed, intricate, elegant, art by stanley lau and artgerm, William-Adolphe Bouguereau",no
a demonic orc with yellow eyes and tangled horns covered in intricate mazelike paint,no
"portrait of a monk woman, muscular, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by aenaluck and roberto ferri and greg rutkowski, epic fantasy, digital painting",no
A science-fiction book cover from the seventies by michael whelan trending on artstation,no
"' princess elsa, insanity, demented, morbid, surreal ', beautiful shadowing, 3 d shadowing, reflective surfaces, illustrated completely, 8 k beautifully detailed pencil illustration, extremely hyper - detailed pencil illustration, intricate, epic composition, masterpiece, bold conflicting colors. stunning masterfully illustrated by artgerm, range murata, alphonse mucha, katsuhiro otomo.",no
"highly detailed portrait of a hopeful young fairy lady with a wavy blonde hair, by Dustin Nguyen, Akihiko Yoshida, Greg Tocchini, Greg Rutkowski, Cliff Chiang, 4k resolution, nier:automata inspired, bravely default inspired, vibrant but dreary but upflifting green, brown, black and white color scheme!!! ((Enchanted forest background))",no
"frowning clean shaven pudgy British lad with short curly dark brown hair as a hobbit wearing a white men's crossbody sling chest bag and blue vest, blue vest!! white crossbody chestbag!! high resolution film still, movie by Peter Jackson",no
"beautiful full body Emma Watson smiling, art by Annegret Soltau, lois van baarle and loish and ross tran and rossdraws and sam yang and samdoesarts and artgerm, digital art, highly detailed, intricate, sharp focus, Trending on Artstation HQ, deviantart, unreal engine 5, 4K UHD image, 3D unreal 5, DAZ, hyperrealistic, octane render, cgsociety, Photolab, Lightroom, 4K, Dolby Vision, Photography Award",no
"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
freaky portrait of Joe Biden by Ed 'Big Daddy' Roth,no
"an anime portrait of Selen Tatsuki from Nijisanji, by WLOP, Stanley Artgerm Lau, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, and Sakimichan, trending on artstation",no
"illustration of a doorway to a new dimension, realistic painting, classical painting, high definition, digital art, matte painting, very detailed, realistic",no
https://media.discordapp.net/attachments/1005505629126918246/1005797921066860595/stunning_serene_portrait_of_Grimes_by_Mark_Arian_oil_on_canvas_masterpiece_realism_piercing_gaze_autumn_bokeh_-H_640_-W_640_-C_19.5_-n_4_-i_-s_150_-S_2481341365_ts-1659871306_idx-1.png?width=577&height=577,no
"half portait of magican wearing a closed cowl walking while reading big old book! jeremy mann, jean leon gerome, tiepolo, alphonse mucha, greg rutkowski, face in the shadows, ( ( ruins of ancient rome ) ), at dusk, mysterious atmosphere, sunrays, dof, masterpiece, high detailed, 8 k",no
"liminal photograph of a massive cavernous abandoned mall cathedral, wide angle lens, landscape",no
"portrait of the god of the lake, 30 years old, rugged, male, gorgeous, detailed face, amazing, thighs!!!!!!, muscular, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by greg rutkowski and alphonse mucha",no
Photo of Tlaxcala in a dystopian distant future. Dark. Realistic. 4k.,no
"precisely drawn illustration of anime flying winged snake, old-fashioned tarot card, victorian playing card, sepia tone, wide angle, sharp, fine details, anime, manga, cyberpunk, intense line art, 8k, precise linework, realistic, shaded lighting by katsuhiro otomo ghost-in-the-shell, magali villeneuve, artgerm, rutkowski Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and Rob Rey",no
the most random things in the world.,no
"Monalisa with a Husky face , 4k , highly detailed, cinematic lightening, atmospheric ,by artgerm; wayne reynolds art station; cinematic quality character render; low angle; ultra high quality model; production quality cinema model",no
