prompt,references_past
"a beautifully detailed image of a woman in a parka drinking a bottle of coke, constructivist, russian, soviet advertisement, 1 9 6 0's",no
"portrait of monk, sharp focus, octane render, ( ( brown skin ) ), ffxi, rpg, beautiful, unreal engine, symmetrical!!, maybelline, sephora, loreal, artstation, art by artgerm, rossdraws, art by karol bak, makeup, refraction, glass accents, cinematic, concept art, vsco",no
"a detailed illustration of a god ruining a picnic in the park, nightmare in the park, calamity, dark storms with lightning, ultrawide lens, aerial photography, natural disaster, 8 k, art by the unemployed philosophers guild",no
"A long shot of Boris Johnson in a tank, 4k, ultra HD",no
"chair in the forest, by wenjun lin",no
infant news anchor on msnbc,no
"hyperrealist, graphic novel illustration of a bulky green alien labrador retriever with shaggy green fur with green dye sitting on a hill set against a dramatic red sky, pulp 7 0's sci - fi vibes, 9 0's hannah barbara fantasy animation, cinematic, movie still, studio ghibli masterpiece",no
"highly detailed mountain, gta v, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment",no
"isomeric view, delicate lake in a botanic garden, garden road, sparrows, temple in a botanical herbarium paper, watercolor colored painting, iridescent colors, 8 k, realistic shaded, fine details, artstation, italian style, colonnade, flowers, huge architecture",no
"Portrait of Ryan Gosling holding cute caracal in hands, Funny cartoonish by Gediminas Pranckevicius",no
"only lovers left alive with all the vivid colors detailed analogue mixed media collage with canvas texture in style of contemporary art, punk art, hyperrealistic beautiful face, photorealistic, expressionism, masterpiece, perfect composition, spectacular quality torn paper, intricate oil details, broken glass",no
jamie campbell bower portrait as a dnd character fantasy art.,no
"end of days skeleton overlords enslaves penguin-human hybrids, epic movie poster, 4k, detailed",no
"long face, sharp features, girl, portrait, devil smile, grey eyes, black hair, dark cloak, dnd, cinematic light, pastel colors, volumetric shading, high radiosity dull skin, global illumination, radiant light, soft light, soft color dodge, subsurface scattering",no
"unexplained biomorphic phenomena intricate, elegant, sharp focus, illustration, highly detailed, trending on artstation, art by robert williams, matta, james gleeson",no
"A full portrait oil painting of a godlike and psychedelic helmeted and masked Samurai holding a katana above his head an running into battle, japanese god of war armor, by Frank Frazetta, Greg Rutkowski, Boris Vallejo, epic fantasy character art, Exquisite detail, post-processing, low angle, masterpiece, cinematic, lightning",no
"telephoto 7 0 mm f / 2. 8 iso 2 0 0 photograph depicting the feeling of chrysalism in a cosy cluttered french sci - fi ( art nouveau ) cyberpunk apartment in a pastel dreamstate art cinema style. ( aquarium, computer screens, window ( city ), leds, lamp, ( ( ( aquarium bed ) ) ) ), ambient light.",no
"Detailed Exterior Shot of skeleton head Tower of Alexandria, light of sorrow, moonlight shafts, swarm of bats, dim atmosphere, in Style of Peter Mohrbacher, cinematic lighting",no
dark ominous figures who push themselves through a wall they are trapped in. hyper - detailed. photoreal. unreal render,no
"portrait futuristic knights of zodiac armor girl, abstract chinese dragon character concept, at future neon tokyo light rooftop, ssci - fi and fantasy, intricate and very very beautiful and elegant, highly detailed, digital painting, artstation, concept art, smooth and sharp focus, illustration, art by tan zi and ayanamikodon and alphonse mucha and wlop ",no
"cinematic bust portrait of psychedelic astronaut, head and chest only, exotic alien features, Tim Hildebrandt, Wayne Barlowe, Bruce Pennington, donato giancola, larry elmore, oil on canvas, masterpiece, trending on artstation, featured on pixiv, cinematic composition, dramatic pose, beautiful lighting, sharp, details, hyper-detailed, HD, HDR, 4K, 8K",no
a Painting of Winnie the Pooh as a titan from attack on titan in the style of Ross Tran,no
"realistic detailed face portrait of a beautiful futuristic italian renaissance queen in opulent alien glass armor by alphonse mucha, ayami kojima, amano, greg hildebrandt, and mark brooks, female, feminine, art nouveau, ornate italian renaissance cyberpunk, iridescent venetian blown glass, neo - gothic, gothic, character concept design",no
"portrait shot of robot turtle in bladerunner, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",no
