prompt,references_past
"bazaar zouk oriantal vector sky shine place mosquet painting stylized cutout digital illustration video game icon global illumination ray tracing in borderlands by victo ngai, andreas rocha, john harris and feng zhu and loish and laurie greasley",no
"a massively muscled male anthro wolf wearing tactical kevlar fabric in a research facility, bursting with muscles, highly detailed, furry art, furaffinity, digital painting, artstation, sharp focus, smooth, concept art, illustration, art by artgerm, greg rutkowski",no
"attractive male, character design, painting by greg rutkowski and katsuya terada, trending on artstation",no
"“A portrait of a panda robot dressed as a samurai, anime, trending on artstation, octane render, cgsociety, 4K, 8K”",no
surreal,no
"photo realistic image of aqua from kingdom hearts, stunning 3 d render inspired art by istvan sandorfi and greg rutkowski, perfect facial symmetry, realistic, highly detailed attributes and atmosphere, dim volumetric cinematic lighting,",no
"a 1 9 2 0 s ultra - realistic color portrait. happy, healthy, beautiful, smiling, young, sporty, blonde, blue - eyed symmetric greta garbo in decent athletic wear. hyper - realistic detailed drawing",no
"graphic conceptual post - mortem monumental portrait made by escher and william blake and salvador dali, highly conceptual art, intricate detailed painting, illustration sharp detail, vector sharp graphic, manga 1 9 9 0",no
"side profile centered painted portrait, alicia vikander as elven princess, lord of the rings, tolkien, matte painting concept art, baroque, beautifully backlit, swirly vibrant color lines, fantastically gaudy, aesthetic octane render, 8 k hd resolution, by wlop, greg rutkowski and artey freytag",no
"1960 magazine cut out collage of steam punk machinery terraforming Jupiter, Horst Jansen,",no
"ancient overgrown ruins, medieval gates, runestones, mysetrious etherial mesmerizing runic cat eyes, magical elven geometry, concept art by gustav klimt, deviantart contest winner, environmental art, high detail",yes
"logo with a stylized crow on top of a candy, it says candy crow, Vector art by Carolyn Davidson , tranding on behance,",no
"mischievous looking obama foiling a plan to steal a pair of pliers, wikihow",no
"Rick and Morty by Lucas Graciano, Frank Frazetta, Greg Rutkowski, Boris Vallejo, epic, fantasy, character art, high fantasy",no
"third eye prediction, artist interpretation of third - eye visions, trending on artstation, matte painting",no
poorly rendered clown house,no
heavily armoured mechanical corgi by studio ghibli,no
"white haired lady, white daoist robes, beautiful, ethereal, digital painting, highly detailed, full body, by Charlie bowater",no
"One man and one woman attached by love in a living room of a house, floating dark energy surrounds the middle of the room. There is one living room plant to the side of the room, surrounded by a background of dark cyber mystic alchemical transmutation heavenless realm, cover artwork by francis bacon and Jenny seville, midnight hour, part by adrian ghenie, part by jeffrey smith, part by josan gonzales, part by norman rockwell, part by phil hale, part by kim dorland, palette knife texture, paint drip, muted cold colors, artstation, highly detailed",no
"intrusive thoughts, poster by Steve Thomas and Mike beeple Winklemann, screen print",no
"medium shot portrait of a prohibition era moonshine runner with detailed features leaning against a 1940 ford coupe, dutch camera view, dirt, Appalachian mountains, sharp focus, illustration, highly detailed, oil painting, matte, art by Greg Rutkowski and Alphonse Mucha, masterpiece",no
"i have become death the destroyer of worlds, artwork by artgerm, 4 k resolution, landscape by arik brauer and thomas kinkade, art by ted nasmith",no
oil painting scene from subway station by kim jung gi,no
"rectangular house inspired by a tibetan palace, open field, big trees, yellow clouds, dramatic lighting, artstation, matte painting, raphael lacoste, simon stalenhag, frank lloyd wright",no
"margiela campaign featuring jar jar binks as a female cowgirl, long eyeslashes, huge juicy lips, big seductive eyes, unprocessed colors, # nofilter, realistic vfx simulation",no
"mother nature cries out in agony. wide shot, detailed, sharp, 8 k, digital art.",no
"A japanese solarpunk village on a sunny day, art by Albert Bierstadt and greg rutkowski, highly detailed, digital painting, matte painting, concept art, illustration, warm lighting, trending on artstation, very detailed",no
"girl with a flower head, surreal photography, dream, standing in flower field, magical, in a valley, sunrise dramatic light, impressionist painting, colorful clouds, artstation, simon stalenhag",no
"a ginger cat dressed as an Hardrocker playing electric guitar, by Michael Sowa",no
"still photo of a japanese guest room, highly detailed, photorealistic portrait, bright studio setting, studio lighting, crisp quality and light reflections, unreal engine 5 quality render",no
"an extremely high quality hd surrealism painting of a 3d galactic neon complimentary colored cartoon surrealism melting optical illusion sculpture tunnel by a much more skilled version of kandinskypicasso and salvia dali the fourth, salvador dali's much much much much more talented painter cousin, 4k, ultra realistic, very realistic",no
