prompt,references_past
"hyperrealistic photography of a gorgeous fleshy cyborg assisting an aggrandisement machine with clockwork echanisms in the style of Jin Kagetsu, James Jean and wlop, highly detailed, masterpiece, award-winning, sharp focus, intricate concept art, ambient lighting, 8k, artstation",no
"endless by shusei nagaoka, kaws, david rudnick, airbrush on canvas, bauhaus, surrealism, neoclassicism, renaissance, hyper realistic, pastell colours, cell shaded, 8 k - h 7 0 4",no
"eye shaped observation robot by dennis mejillones, in a brutalist yet rural landscape by simon stalenhag, 3 5 mm film photography, dawn, eerie fog, imax film quality, octane render 8 k trending on artstation",no
"“Hobbes finally eats Calvin” comic, animated",no
"futuristic sneakers in jeff koons hip hop bauhaus style, highly detailed, hyper realistic, art by todd mcfarlane",no
"a beautiful illustration of the beastly titan from attack on titan throwing rocks on top of a ruined tower next to a huge wall by hajime isayama and akira toriyama, anime manga,",no
Angry Jason Statham picks up BMW e30,no
"tall, lean man with long wavy brown hair. He wears a torn-up leather jacket and a beige cloth shirt underneath. Black pants, and cowboy boots. Pale green glowing energy glows through the tears in his clothes, and he carries a large crystalline black longsword with red lightning that arcs across the blade. by craig mullins, featured on artstation",no
"very detailed, prophet graphic novel, ilya kuvshinov, mcbess, rutkowski, simon roy, illustration of a dead planet as seen from space, wide shot, colorful, deep shadows, astrophotography",no
a penguin cat hybrid,no
"dancing prancing rodents in flamenco dresses throwing pies into the air in Egypt, celebration, painting by Rousseau",no
"palette knife oil painting of the norse god tyr as a noir detective with a missing hand. fedora, trenchcoat. extreme detail. artstation trending, any racial background, artgerm, deviant art, octane, substance, art history 8 k",no
"Osaka in ruins post-nuclear war in Fallout 4, in game screenshot",no
Image-filled evidence board for the breaking bad conspiracy,no
"A movie star driving a sports car, press photo, vehicles, celebrities, highway",no
"furry - red - black - male - weasel - shadowmancer - fursona uhd ue 5 visual novel pc game expression asset panel, photorealistic",no
"closeup, giant pineapple head, girl in djungle, surreal photography, golden hour, colorful clouds, impressionist painting, digital painting, artstation, simon stalenhag",no
"tasteful beautiful elegant site layout for a website explaining a research lab's work on cancer biology. highly detailed, crisp, sharp focus, elegant modern site layout.",no
"surface of the sun, fantasy artwork, very very very beautiful scenery, hd, hdr, ue5, ue6, unreal engine 5, cinematic 4k wallpaper, 8k, ultra detailed, high resolution, artstation, award winning",no
"portrait of a rat with a humanoid face, male, handsome, full body, furry chest, red hair, long hair, soft hair, fantasy, red kimono, intricate, elegant, highly detailed, suit, digital painting, artstation, concept art, character art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"rotterdam gabber full body portrait. black jacket with thunderdome logo, nike pants, nike airmax sneakers",no
