prompt,references_past
wabi - sabi plate,no
"a cybernetic symbiosis of a single astronaut mech-organic eva suit made of pearlescent wearing knitted shiny ceramic multi colored yarn thread infected with diamond 3d fractal lace iridescent bubble 3d skin dotted covered with orb stalks of insectoid compound eye camera lenses floats through the living room, film still from the movie directed by Denis Villeneuve with art direction by Salvador Dalí, wide lens,kevlar,carbon fiber,ceramics,gaseous materials,",no
a group of teenagers find a spaceship that crashed to earth. drawn realistic. photo realism. uhd. 4 k. detailed.,no
"xray photos of bionic couples kissing each other, octane render, concept art, realistic, high details, art by hsiao - ron cheng and james jean highly detailed, intricate detail, unreal engine, octane render",no
"Symmetrical painting of a fractured obsidian greek statue of an owl fixed with kintsugi, rendered in octane trending on cgsociety. Extremely detailed and intricate art, many roses in hands, dressed in a biomechanical dress of a demon by Roberto Ferri, stands in the pose of a super hero on a golden stone, silk, fabric, birds, flowers. red plastic. baroque elements, human skull. full-length view. baroque element. intricate artwork by caravaggio. birds on background. Trending on artstation. halo. octane render, cinematic, hyper realism, octane render, 8k, depth of field, bokeh. iridescent accents. vibrant. teal and gold and red colour scheme",no
"a big cozy cabin in the middle of a lake, beautiful terrace, on stilts, a pier, row boat docked, night, rainbow aurora, classic painting, award winning, highly detailed",no
"man snowboarding with roostertail woodblock print, style of hokusai, fine art, style of kanagawa, winter painting",no
"3 d 2 0 2 2 knights of the zodiac saint seiya battle for sanctuary hero suit armor comics mask minimalist, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"the two complementary forces that make up all aspects and phenomena of life, by Charles Addams",no
"hyperrealistic deconstructed super expressive! black woman with exoskeleton armor, merging with tree in a forest, highly detailed digital painting masterpiece smooth cam de leon hannah yata dramatic pearlescent blue yellow light ground angle hd 8k sharp focus",no
"oil art of young roma mage adventurer climbing down a cliffside in style of disco elysium character, gipsy jester character design from ravenloft, art by anders zorn, wonderful masterpiece by greg rutkowski, beautiful cinematic light, american romanticism by greg manchess, jessica rossier",no
"illustration of a hipster skeletor, art by meow wolf",no
"young muhammad ali, manga cover art, detailed color portrait, artstation trending, 8 k, greg rutkowski",no
"Award winning photo of a black cat in a snowy forest at afternoon, lens flare, bokeh, telephoto",no
nan,no
"color powder explosion on top of baroque renaissance painting, particles, fine detail, damien hirst and jackson pollock and james jean, golden ratio, fractal, sharp focus, artstation",no
Film still of Kermit the Frog in Red Dead Redemption 2 (2018 video game),no
"attractive arthur pendragon and his attractive male knight, they are in love, natural lighting, path traced, highly detailed, high quality, digital painting, by gaston bussiere, craig mullins, alphonse mucha j. c. leyendecker",no
"A landscape with a giant oak tree in the winter morning, Low level, rendered by Beeple, Makoto Shinkai, syd meade, simon stålenhag, environment concept, synthwave style, digital art, unreal engine, WLOP, trending on artstation, 4K UHD image, octane render,",no
"Snow Elf By Casey Weldon and Martine Johana, rich colors, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, HDR, illustration",no
"city inside a brain, cinematic concept art, realistic lighting, 4 k",no
"artgerm, psychedelic laughing cronenberg horror creature, from a b - grade horror film, rocking out, headphones dj rave, digital artwork, r. crumb, svg vector ",no
