prompt,references_past
"spike spiegel wearing techwear, anime",no
a tv still of Chance The Rapper starring as a black college student at Jones College Prep in a 1993 sitcom,no
"Artemixel, the modern reincarnation of the old selenium god of hunt, also known as Artemis the Selene, carrying the celebrated Crown of the Crescent Moon, wich its usual bright and slightly bluish crescent like the brightness of the night. Portrait by Marc Simonetti, concept art from Artstation",no
"kim wexler portrait 1 9 7 0 s style, painting by kuzma petrov - vodkin, cyberpunk",no
"beautiful lion with long flowing mane made of peacock feathers, detailed painting in the style of josephine wall 4 k",no
"sensual chun li, full body, anime, fantasy, intricate, elegant, highly detailed, digital painting, art station, concept art, smooth, sharp focus, oil painting, art by syd mead and greg rutkowski and alphonse mucha",no
A movie poster advertising Hatsune Miku as the protagonist in a dark film noir,no
mark zuckerberg as water,no
robots attacking people in times square security camera footage,no
"cinematic shot of the joker angrily shooting a black ak 4 7 rifle in front of a popeyes restaurant, 8 k, very detailed, very intricate, action,",no
"grim reaper, purple cloak, full body, scythe",no
"Blonde Grace Kelly as Elsa from Frozen, western, D&D, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha",no
"grandiose atrium on coruscant, grant wood, pj crook, edward hopper, oil on canvas",no
"portrait of henry cavill as a heavenly god, full body, muscular, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"Två katter leker pingis på orange bakgrund, oil painting",no
"an monochrome, glass negative, silver gelatine realistic, supersharp, photographic portrait of vincent van gogh, shallow depth of field",no
"photo wallpaper sport car gran turismo 7 forza horizon need for speed fast and furious 5 unreal engine supercar hypercar game concept car octane render, 4 khd 2 0 2 2 3 d cgi rtx style chrome reflexion global illumination ray tracing hdr arstation pixar and disney unreal",no
full body photo of liv tyler as a cyberpunk archer,no
"hyper detailed comic illustration of a cyberpunk gangster, cybernetics on his face, by Android Jones intricate details, vibrant, solid background, low angle fish eye lens",no
"DataNFT as a data avatar, take control of your data, hyperrealistic, 8K, epic, trending on artstation, ultra detailed, dramatic lighting, intricate, futuristic, trending on cg society, digital painting, isometric, organic, fashion of the future, organic, science fiction, cinematic, HDR, by by greg rutkowski and Zdzisław Beksiński, NFT , seapunk , pop art. masterpiece.",no
"fantasy oil painting, hybrid, mega structure city, angkor wat, kailasa temple, ellora, looming, small buildings, warm lighting, street view, silhouetted figure standing overlooking, space port city, epic, distant mountains, bright clouds, luminous sky, cinematic lighting, michael cheval, david palladini, artstation, oil painting, natural tpose",no
"pan-dimensional omnipotent beings, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, Unreal Engine 5, 8K, art by artgerm and greg rutkowski and alphonse mucha, by Jesper Ejsing, by RHADS, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws",no
nan,no
"a florist arranging a festival on a lake of flowers by dominik mayer and scott fischer, digital art, highly detailed, wide shot, intricate, fantasy, mystical, sharp focus, Trending on Artstation HQ, deviantart, unreal engine 5, 4K UHD image",no
"evil lair, brain wave transmitter, brutalism, dystopian, pj crook, edward hopper, oil on canvas",no
"full shot of a symmetrical game sigil of scary medieval swords crossed, red powerful fantasy epic legends, game icon stylized, digital illustration radiating, a glowing aura, global illumination, ray tracing, 8 k high definition, intricate details, octane render, unreal engine, trending on arstation",no
"Chernobyl deserted, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration,",no
"portrait, war, knight, horses, cows, gooses, feathers, horns, carriage, famine, death, war, wide angle, puffy clouds, skies behind, stars in sky, italian masterpiece, Ashford Black Marble, sculpture, baroque, draped with orange carrot and vines and spines, marble and gold, drapes, white details, still life vegetables, Obsidian, portrait, worms, render, artstation, ultra detailed",yes
"hyper detailed masterpiece, neon floral pattern, jean giraud, digital art painting, darkwave goth aesthetic, psychedelic, artgerm, donato giancola, tom bagshaw",no
"solarpunk hovercar, clean energy, green technology, batoidea shape, airspace, sunny day, futurism, intricate, engines, autonomous, highly detailed, peaceful, utopia, bright, digital painting, advanced, artstation, concept art, smooth, sharp focus, epic landscape, art by akihiko yoshida and tim mcburnie and anato finnstark",no
"old wartime photograph of crash bandicoot the video game character holding a lewis gun, 1 9 1 7",no
"four friends rapping with microphone in living room, caucasian, black, indian, Hispanic, women, men, epic poses, distinct figures, digital art, vaporwave, psychedelic, surreal, hip hop, trending on Artstation, professional artist, detailed, 4k",no
Hip hop inspired covid face mask design,no
"an embrace between fidel castro and margaret trudeau, and vertically below justin trudeau as fidel castro",no
photo of Fårö Gotland Norsta Auren in the style of interstellar,no
"hyperrealistic dslr film still of justin bieber disguised as north american beaver, stunning 8 k octane comprehensive 3 d render, inspired by istvan sandorfi & greg rutkowski & unreal engine, perfect symmetry, dim volumetric cinematic lighting, extremely hyper - detailed, incredibly real lifelike attributes & flesh texture, intricate, masterpiece, artstation, stunning",no
"giant mecha robot fight with giant сyclops with laser, northern lights arctic snow landscape and pillars by helen lundeberg",no
old photo of a Victorian child breakdancing,no
"kerli koiv as a fire genasi, flaming hair, darkwave, darksynth, concept headshot art, sharp, digital matte painting, art by luis royo, greg rutkowski, wlop, dramatic lighting, trending on artstation",no
Joe Biden in the icu with a man throwing a cupcake at him,no
"Full body, attractive grungy woman with rainbow hair, soft eyes and narrow chin, fit dainty figure, long hair straight down, torn overalls, short shorts, fishnets, combat boots, basic white background, side boob, in the rain, wet shirt, luscious, style by Jordan Grimmer and greg rutkowski, crisp lines and color,",no
"an ultra realistic, cinematic, fantasy, portrait, of a woman, face in water, dramatic, soft light, dreamy, facial features, stood in a cell, with prison clothing, detailed, deep focus, movie still, dramatic lighting, ray tracing, by michal karcz and yoshitaka amano",no
"great hall under the mountain, in the far distance a red glow. andreas achenbach, zack snyder, tokujin yoshioka",no
"rope access technician, extreme cold, cloudy weather, octane render, volumetric lightning, hyperrealistic, cgi, - q 2, 8 k",no
"woman with straight black hair and leather jacket walking towards the camera, lovecraftian hellscape, 8 intricate golden tenticles, soldiers and mech fight, mass effect, ultra detailed, face enhance, explosions and smoke",no
"armored tattoed rockabilly pinup warrior, character sheet, concept design, contrast, hot toys, kim jung gi, greg rutkowski, zabrocki, karlkka, jayison devadas, trending on artstation, 8 k, 3 d model, photo, realistic, octane render, ultra wide angle, pincushion lens effect",no
