prompt,references_past
"The Backrooms level 1 with a creepy creature and blood, unreal 5, hyperrealistic, octane render, cosplay, dynamic lighting, highly detailed, cinematic landscape",no
"star citizen in no mans sky, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart",no
"Tho York singer songwriter long beard, a photo by Colin Greenwood, ultrafine detail, chiaroscuro, private press, associated press photo, angelic photograph, masterpiece",no
"filigreed colorful transparent portrait of a terrifying beautiful alien sea creature, fronds, mottled coloring, botany, adorable, childlike, horror environment, ultra realistic, concept art, art nouveau, photorealistic, octane render, 8 k, unreal engine. art by christopher marley and artgerm and greg rutkowski and alphonse mucha",no
"artwork in the style of Cameron Gray ,parable visions, visionary art, highly detailed, 4k, Cinematic lighting",no
"pixel decollage painting last supper image of armored zombie yakuza alien reptile family in baroque feathered weird clothes in an art nouveau broken rainbow japanese restaurant feasting over pixelated brain and mushrooms salad and roasted human face roasted rainbow flamingo pizza dishes and drinking various blue drinks, smoking and bickering, painted by Mark Rothko, Helen Frankenthaler, Danny Fox and Hilma af Klint, pixelated, neo expressionism, semi naive, pastel colors, cinematic, color field painting, cave painting, voxel, pop art look, outsider art, minimalistic. Bill Traylor painting, part by Philip Guston and Francis Bacon. art by Adrian Ghenie, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, Smooth gradients, depth of field, full body character drawing, extremely detailed, 8k, extreme detail, intricate detail, masterpiece",yes
george washington as a modern president,no
"large city lego set built entirely out of legos, very intricate and detailed, photorealistic",no
"interior of an epic treehouse. modern design, window viewing forest canopy, wooden bridge",no
cute isometric planets,no
"pan tau, portrait",no
store front for,no
"Images on the store website, eBay, Full body, Miniature of a woman sitting on a chair",no
an old worn photo of a tall pale creature deep in a dark foggy forest,no
"a cinematic film still from a 2022 Pixar movie starring Lil Uzi Vert, in the style of Pixar, shallow depth of focus",no
"Jon mox, oil painting",no
"60s movie still of a sovietic stalinist style empty public bathroom, cinestill 800t 50mm eastmancolor, liminal Space style, heavy grain-s 150",no
"a Demon Slayer FAN art portrait of Daki ,by Stanely Artgerm,Tom Bagshaw,arthur adams,Carne Griffiths,trending on DeviantArt,street art,face enhance,chillwave,maximalist,full of color,glittering",no
"a man who is lost in his dreams floating in space, digital art artstation trending",no
"surreal mythical dreamy dark artistic black and white fine art photo of a monumental wax sculpture of a delicate female cyborg - orchid with a luminous brain, rim light, cinematic, studio dramatic light, poetic, octane render, 8 k, photo - realistic",no
"mercy from overwatch, ashley greene's face combined with grace kelly's face, in space, character portrait, portrait, close up, concept art, intricate details, highly detailed, vintage sci - fi poster, retro future, vintage sci - fi art, vintage, in the style of chris foss, rodger dean, moebius, michael whelan, and gustave dore",no
"a dream of red mansions, by anato finnstark, by alena aenami, by john harris, by ross tran, by wlop, by andreas rocha",no
"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
a mouth with teeth with the shape of the teletubbies,no
"a photograph of sun tzu, cinematic lighting",no
"fantasy portrait of an elf warrior with a field in the background, in the style of Josh Corpuz",no
artwork by Joe Jusko,no
"female elven warrior blessed by the light of the forest, D&D, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm",no
"flowing theatre red curtains, centered radial design, gold art nouveau graphic elements, painting by mucha, beautiful lighting",no
"four seasons, spring, summer, fall, winter, landscape, dreamy, cinematic lighting, highly detailed, digital painting, trending on artstation, pixiv, concept art, sharp focus, illustration",no
"portrait of cersei lannister by john singer sargent, anders zorn, joaquin sorolla",no
"Ronald Reagan selling lemonade in the Normandy beaches during D-day, photorealistic, ultra high detail",no
"concept art of a giant mechanical puppet made of brass and gold, hanging from wires in a dark moody interior, puppet, ornate, engraved highly detailed, fantasy, render, digital painting, raytracing, unreal engine, trending on artstation, illustration, in the style of piotr jablonski, artgerm and greg rutkowski, dishonored, arkane lyon",no
"a portrait of an elephant man, concept art, deep focus, intricate, highly detailed, digital painting, artstation, matte, sharp focus, illustration, art by greg rutkowski and alphonse mucha",no
system work,no
"Big budget horror movie, a scientist with a microscope examines a little squid",no
"green dragon watercolor painting in the center of a circular frame of leaves, art by walter crane and arthur rackham, illustration style, watercolor",no
