prompt,references_past
"insanely detailed landscape, ballpoint pen art",no
"macro shot of spaghetti, canon 1 0 0 mm, wes anderson film, kodachrome",no
"a colossal human skeleton looming over a city provoking an unsettling & foreboding emotion as citizens run in fear, by Giger, H. R.",no
"Clown holding a flower, surrealistic, psychedelic, technicolor, in the style of Alex Grey, HDR",no
an ecosystem inside of a glass bottle at the beach,no
"a Muscular kangaroo and a Chinese rural dog look at each other, blue sky, garden, highly detailed, digital painting, concept art, sharp focus",no
"a painting of an island far in the distance, the island is covered in a thick mist. there are ships parked all around the island, all covered in vines and over growth. the sea looks grey and rough. oil on canvas.",no
"portrait of a stop motion starry blue fox druid wearing magic imbued cotton cloud mage robes with led lights stitched on the fabric to resemble stars, cinematic, forest backdrop, dust particles, god rays, led lights, cotton cloud mage robes, dungeons and dragons, fantasy art, real life, photograph, national geographic, dynamic camera angle",no
portrait painting of hector barbossa,no
"griffon, dynamic lighting, photorealistic fantasy concept art, trending on art station, stunning visuals, creative, cinematic, ultra detailed",no
an alien chest burster coming out of rick and morty.,no
"analog closeup of a beautiful young woman with one cybernetic eye, clouds in the background, warm tones, red color bleed, film grain",no
"loch ness monster, highly detailed, photorealistic portrait, bright studio setting, studio lighting, crisp quality and light reflections, unreal engine 5 quality render",no
"three cups only do i propose for sensible men. one for health, the second for love and pleasure, the third for sleep ; when these have been drunk up, wise guests make for home, in the style of a beautiful neoclassical carravagisti painting, oil on canvas, thick palette knife",no
"donald trump's face carved into rock on mount rushmore. the photo clearly depicts the facial features of donald trump, at a slightly elevated level, depicting his particular hair style carved into the stone at the mountain top, centered, balances, regal, pensive, powerful, just",no
"harry potter shooting a rocket launcher as rambo, movie still, dramatic",no
"winnie the pooh holding a bloody knife, in the style of winnie the pooh cartoon",no
"portrait of princess of the dreamlands and moon beast, by frank frazetta, vibrant colors, yellow purple green, minimalist",no
"a painting you could totally sell for tons of money, oil on canvas",no
"female geisha girl, beautiful face, bladerunner, rule of thirds, intricate outfit, spotlight, by greg rutkowski, by jeremy mann, digital painting",no
"futuristic neo - gothic berlin with glass church train station, hyperdetailed, artstation, cgsociety, 8 k",no
high definition snapshot of arnold schwarzenegger kicking the crap out of elon musk & mark zuckerberg,no
"nuka cola bottling plant, atlanta in ruins post - nuclear war in fallout 4, in game screenshot",no
"thunderstorm in marrakech, palm trees, moroccan mosque, wlop, james jean, tom bagshaw, rococo, trending on artstation, fantasy, intricate, elegant, highly detailed, digital painting, concept art, smooth, illustration, cinematic lighting, hyper realism, octane render, 8 k, hyper detailed.",no
"rage, by zdzisław beksinski",no
nan,no
"translucent Wendigo with flaming eyes, veiled in mist, heroic lighting, dark fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by John Collier and Albert Aublet and Krenz Cushart and Artem Demura and Alphonse Mucha",no
"poster of jordan belfort, by yoichi hatakenaka, masamune shirow, josan gonzales and dan mumford, ayami kojima, takato yamamoto, barclay shaw, karol bak, yukito kishiro",no
"mechanical bodies, closeup photograph of two abstract beautiful human bodies in a loving embrace, machine parts, cables, circuits, no face, highly detailed, hyperrealism, anamorphic bokeh, long exposure photography",no
"full body and head portrait of huge mutant dorian yates as marvel's juggernaut, dynamic action, painted by norman rockwell and phil hale and greg staples and tom lovell and frank schoonover and jack kirby",no
"elon musk as doctor eggman in sonic live action movie , 8k resolution, full HD, cinematic lighting, award winning, anatomically correct",no
"Bob Ross as Captain America, oil painting, portrait",no
"native american riding bison, buffalo, native american warrior, mountain range, beautiful sky, standing on the edge of a cliff, 1 9 th century, painted by frazetta",no
"a photo of a supreme t - shirt with an image of jesus on it, 4 k, highly detailed",no
"highly detailed portrait of allison williams as an android, in detroit : become human, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment",no
"intimidating towering brutalist fortress, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"a huge woman trapped in stone in an epic landscape, cinematic light, unreal engine, trending on artstation,",no
"IU, Korean Idol, Korean Artist, very detailed, digital art, concept art, studio quality, ethereal, art style by Charlie Bowater",no
"prismatic prismatic prison layered 3d kraft paper art with hard creases and folds, hoodoo rock formation aesthetic, detailed matte painting with vibrant acrylic pigments, recycled materials trending on artstation",no
"fantasy steampunk victorian city at night, 4k, concept art",no
"Helmet of a forgotten Deity, corals, plume made of seaweed, extremly detailed digital painting, in the style of Fenghua Zhong and Ruan Jia and jeremy lipking and Peter Mohrbacher, mystical colors, rim light, beautiful lighting, 8k, stunning scene, raytracing, octane, trending on artstation",no
"realistic! photoshoot for a new dior lookbook, color film photography, portrait of a beautiful woman, in style of Campbell Addy, 35mm",no
"portrait of a beautiful young fit male vampire with curly blond hairs and pale skin, dressed with urban clothes, by greg rutkowski and alphonse mucha, d & d character, gradient white to red, modern nocturnal background, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp focus ilustration, artstation hq",no
"giant mustache, steve harvey",no
"the social distance squad, looking tough and cool, intricate, hyper detailed, accent lighting, dramatic light, 4 k octane render",no
portrait friendly cute happy stylish realistic rainbow dog. background in the style of art nouveau. lively. colorful. hd.,no
squidward tentacles wearing fire nation clothing and practicing firebending outside at susnset [ [ photorealistic ] ],no
"“a realistic detailed photo of a guy who is an attractive humanoid who is half robot and half humanoid, who is a male android, Andrew Garfield, shiny skin, posing like a statue, blank stare”",no
"scenic photo of a bird of prey, covered in feathers. focus on the beak. intricate eyes. extremely large wings. extreme detail, hyperrealistic photo",no
"detailed concept art of a giant dragon fish character with huge horns by cheng yi and luolin, artstation, artstationhd",no
