prompt,references_past
Splatoon except it’s themed like Tron,no
"cinematic shot of octavia spencer confronts joe manchin in a motel, in the near future, iconic scene from the paranoid thriller sci fi film directed by stanley kubrick, color theory, apartment design, leading lines, photorealistic, volumetric lighting, shot on color kodak stock",no
"full-body bladerunner style sculpture of a young handsome Latino prince as a half cibernetic android with a chest opening exposing circuitry and electric sparks, glowing laser beam eyes, crown of giant diamonds, flowing neon-colored silk, fabric, raptors. baroque elements. full-length view. baroque element. intricate artwork by caravaggio. reflective surfaces. Trending on artstation, octane render, cinematic lighting from the right, hyper realism, octane render, 8k, depth of field, 3D",no
bossanova poster,no
"a sculpture of a Nudibranch made out of nudibranch by antonio canova. complementary colors, rendered in octane, smooth gradients",no
"mapo tofu, cartoon, manga, eroguro aesthetics",no
genetically engineered hybrid of a viper and a tortoise,no
"highly detailed, high resolution, character design art, stunning, volumetric lightning, realistic guns, girls frontline style, matte, sharp focus, 150mm, illustration, artstation, by kuvshinov ilya, professional result, realistic anatomy, simple design, masterful coloring, skilled artist, a single person",no
a rat riding on the back of a falcon,no
"The Dovahkiin, An anime Nendoroid of The Dovahkiin, figurine, detailed product photo",no
"full length portrait of a Japanese robot geisha, fashion studio lighting, 35mm, close-up",no
"the inside of an abandoned, burnt down pizza restaurant, dirt and ash littering the ground, graffiti on the walls, realistic hd photo",no
"colourful prophet graphic novel, ilya kuvshinov, mcbess, rutkowski, simon roy, roset, kuvshinov, illustration of decrepit cyberpunk arcologies in dystopian megalopolis ruins with spaceship debris floating in space, intricate details, deep shadows, astrophotography, contemporary art, vivid pastel color palette, hyper detailed, rendered in octane",no
"palette knife oil pairing of an open - plan loft apartment with a panoramic view of a grim industrial landscape of cooling towers and rusted silos. inside, the apartment is fancy but filled with mess. extreme detail, artstation trending, artgerm, deviant art, octane, substance, art history 8 k",no
"half wolf, half tiger",no
"mark zuckerberg pealing off his skin with him own hands to reveal the horrid thing underneath, as remembered in a dream",no
trump doing a perp walk for being a traitor who stole nuclear secrets,no
beautiful high quality photo of donald trump kissing donald trump. hq. donald trump and donald trump kissing on the lips. two donald trumps kissing each other. donald trump kissing donald trump.,no
"hyper realistic painting of a handsome man symmetrical, sitting in a gilded throne, tubes coming out of the man's arm with blood, getting a blood transfusion from a baby, bloody ivs, plague doctor in the background created by wes andersson",no
"cyberpunk factory building by ralph mcquarrie and beeple, trending on artstation",no
pierre philosophale,no
Iguana Golden Girls cannabis mukbang with guests Japanese game show 1996 divx rip,no
Photo of scrambled eggs in the shape of Walter White's face,no
"“an android boy in a post apocalyptic, over grown super metropolis searching for people.”",no
