prompt,references_past
"an extremely long shot of an imperial stormtrooper walking concept art by Doug Chiang cinematic, realistic painting, high definition, very detailed, extremely high detail, photo realistic, symmetrical, concept art, the Mandalorian concept art style",no
"A realistic photo of an narrow corridor in a library with burning candles and cobwebs, 8k, ultrarealistic, unreal engine render, wallpaper",no
"finnish ski resort architectural visualization, hotel, winter scene, cozy, corona render, rendered in vray, evening light, lakeside, dof, mountainous landscape, pine forest, evermotion, ronen bekerman, contest winner, archviz, peter guthrie, ultradetailed, photorealistic, photoreal, box visuals",no
nose pyramid,no
Eyepatch concept art,no
"Catgirl summoning a spaceship, colorful, sci-fi, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha",no
dark Doom the reckoning Biden god king,no
"a portrait of coyote, in the style of wayne barlowe",no
"dragonfly in a bathtub in the alps, big goat in the background",no
"Queen Elizabeth getting caught in the rain. Pixar animation, sharp, Rendered in Redshift and Unreal Engine 5 by Greg Rutkowski, Bloom, dramatic moody high contrast lighting, dusk",no
"francois hollande as a cute manga hero, anime, japan",no
A map of what's West of Westeros,no
a dollar bill with the face of ian mckellen instead of george washington,no
angela merkel with the hairstyle of boris johnson,no
"sci-fi painting of the closed back view of one humanoid robot on the ground, a distant alien city far away, vast wheat fields, by Ivan Aivazovsky, godrays, atmospheric, cinematic, detailed",no
"bayonetta as lego figure, unreal engine, highly detailed 3 d render",no
"watercolor flower houses in a serene landscape by anna dittmann, by marco mazzoni",no
"old wetplate daguerreotype portrait of baby on mothers womb, explosion of data fragments, fractal, intricate, elegant, highly detailed, parallax, leica, medium format, subsurface scattering, by marie harnett",no
"portrait of a the night king, by laurie greasley and james stokoe, 4 k, 8 k",no
rengar league of legends wild rift hero champions arcane magic digital painting bioluminance alena aenami artworks in 4 k design by lois van baarle by sung choi by john kirby artgerm style pascal blanche and magali villeneuve mage fighter assassin,no
"high quality oil painting portrait of old priest by Rembrandt and Raymond Swanland, dark background, high fantasy, perfect lighting",no
"girl staring at a meteorite hitting a floating cyberpunk city at night by wlop, low poly art, ultra detailed color art, high detail, digital art",no
japanese tsuba with a flower motive,no
"Jeffrey Dahmer ken doll, barbie box art",no
"3 d ornate carved water heart, sigma 5 0 0 mm f / 5. beautiful intricate highly detailed quetzalcoatl skull. bioluminescent, plasma, lava, ice, water, wind, creature, thunderstorm! artwork by tooth wu and wlop and beeple and greg rutkowski, 8 k trending on artstation",no
"tyler the creator by gaston bussiere bayard wu, greg rutkowski, giger, maxim verehin",no
"realistic detailed photo of angelic valkyrie, soaring through the sky, blue eyes, woven armour with bird sigil, intricate complexity, Behance, golden ratio, fibanci background, vray, rich deep colors",no
"the moth crown, by Annie Swynnerton and Nicholas Roerich, bioluminescent skin, tattoos, elaborate costume, geometric ornament, symbolist, smooth, sharp focus, extremely detailed, octane render",no
"mr bean as superman, figurine",no
"prompt: Fragile looking vessel portrait soft light drawn by Takato Yamamoto, inspired by Fables, ancient dark chrome knight armor, magical and alchemical objects on the side, soft light, white background, intricate detail, intricate oil painting detail, sharp high detail, manga and anime 2000",no
"a studio photoshoot of A Nike Air Force 1 designed by Virgil Abloh, mesh fabrics, Off-White, realistic, color film photography by Tlyer Mitchell, 35 mm, graflex",no
"design only! 2 0 5 0 s retro future art 1 9 7 0 s science fiction borders lines decorations space machine. muted colors. by jean - baptiste monge, ralph mcquarrie, marc simonetti, 1 6 6 7. mandelbulb 3 d, fractal flame, jelly fish, coral",no
"girl with cat ears in a biology lab, by WLOP, by Artgerm, by Yoshitaka Amano, by Ilya Kuvshinov, digital art, trending on artstation, beautiful lightning, atmospheric, fantasy",no
"a selfie of a happy emo girl in a tank top, intricate, elegant, highly detailed, smooth, sharp focus, award - winning, masterpiece, in the style of tom bagshaw, cedric peyravernay, peter mohrbacher, anime",no
"smooth white futuristic cave architecture, spherical glass windows, lush green plants and flowers, waterfalls, photorealistic, hyper - realistic, octane render, unreal engine, 4 k, 8 k",no
"surrealism grunge cartoon portrait sketch of billie eilish with a wide smile and a red balloon by - michael karcz, loony toons style, comic book style, horror theme, detailed, elegant, intricate",no
"cinematic film still Pharrell Williams starring as a Samurai holding fire, Japanese CGI, VFX, 2003, 40mm lens, shallow depth of field,film photography",no
"robotic Octopus in an airlock, Industrial Scifi, detailed illustration, character portrait, by Martin Grip and Moebius",no
"complex beings, beautiful hairy, ornate hair, love, joy, wet hdr refractions, *, * * *, * * * * *",no
"close up of vintage steam car in victorian london, cinematographic shot,",no
the inside of mario brother,no
"soviet propaganda poster. cyberpunk assassin. portrait by jean giraud and anton otto fischer and john philip falter and will eisner and gil elvgren. realistic proportions. character art. science fiction d & d. tf 2, overwatch, rb 6 s, cyberpunk 2 0 7 7, blade runner 2 0 4 9.",no
"joe keery, stranger things actor, anime, jojo's bizarre adventures, epic, steve harrington",no
"cute anthropomorphic passer montanus is lying on the pillow, sticker illustration",no
a portrait of an anthromorphoic banana character that reminds me of emma stone,no
"hyper realistic robot attacking cape town city beautiful details, gnarly trees, strong composition, poster painted by greg rutkowski, concept art, arcane style, hearthstone wizards of the coast norman rockwell, james gurney and greg rutkowski weta studio, and lucasfilm and best of artstation",no
"wrestler Funko Pop. Photographic, photography",no
cute cats in surrealism art style,no
"the hip creature under the car, film still from the movie directed by denis villeneuve and david cronenberg with art direction by salvador dali and zdzisław beksinski, wide lens",no
"wooden sculpture of samuel l. jackson, wide shot, vibrant color details, zbrush, hyper realistic, golden ratio, macro lens, unreal engine, octane render, symmetri",no
