prompt,references_past
"male, elongated figure, space suit, sketch, large shoulders, short torso, long thin legs, tiny feet, character sheet, very stylized, illustration, pen and ink,",no
"watercolor kitchen with flowers by anna dittmann, by marco mazzoni, by stephanie law,",no
"a detailed painting of a capybara superhero by casey weldon by studio ghibli, new contemporary art, comic book illustration, anime",no
"hyperrealistic digital illustration of a shining Byzantine palace in a sea of clouds, fluffy pastel clouds, establishing shot, cinematic, architecture, concept art, deviantArt, artsation, artstation HQ, HD, 16k resolution, smooth, sharp detail, amazing depth, octane, finalRender, Unreal Engine",no
"a beautiful still about genshin impact, super wide angle, fantasy matte painting by studio ghibli and hayao miyazaki and kazuo oga, hyperrealism, featured on artstation and cgsociety, c 4 d, ultra - realistic, 4 k hd wallpapear,",no
"young man eating a hamburger in the center of a dark medieval dinning room, surrounded by starving people in front of a giant painting, extremely realistic and highly detailed painting by egon schiele, soft light, gold ratio",no
"edmonton alberta canada, walterdale bridge, cityscape, poster, painted travel tourism photography",no
"gandalf portrait, simpsons cartoon style.",no
"portrait of a skeleton archer with big sword, wearing helmets and armor with wings, symmetrical, solemn, sacred, aura, by bouguereau",no
Archaeologists discover Egyptian pharaoh buried with Apple iPad,no
"portrait of Tom Brady with red glowing eyes in hood and crown of thorns, dark fantasy, Warhammer, artstation painted by Zdzisław Beksiński and Wayne Barlowe",no
epic professional digital art of a cheetah cgsociety wlop behance by pixiv,no
"masonic, occult lord of the rings",no
artwork of a headless man with one stormy cloud floating above his shoulders,no
"retro Polaroid photograph of a crime scene of the serial killer Jack the Ripper, unsettling, creepy, horrific, gruesome",yes
"an alien war fleet approaching earth at a sublight speed, science, epic, cinematic, futuristic",no
richly detailed colored pencil 3 d illustration of spartan drinking tea at campfire with trichocereus background and smoke haze full moon ayahuasca peyote art by rossdraws range murata and artgerm fantasy,no
portrait of a splatoon idol,no
"full face shot of rimuru tempest, sky blue straight hair, long bangs, with amber eyes, wearing a black jacket, high collar, ultra detailed, concept art, award winning photography, digital painting, cinematic, wlop artstation, closeup, pixiv, evil, yoshitaka amano, andy warhol, ilya kuvshinov,",no
"photorealism of a muscular kitten, digital painting, strong",no
a portrait of boris johnson as a baby by mark ryden,no
"french fries and one cup of coffe on a sunny sunday picnic on a green grass, pixar 3 d animation style",no
"front portrait of attractive Adriana Lima as Lady Mechanika hanging from a steampunk airship , Intrincate background with steampunk imagery , D&D!, fantasy style, sharp focus!, ultra detailed, art by Artgerm and Peter Andrew Jones, WLUP",no
"sinister looking black hearse from 1 9 6 5 jeweled with diamond skulls, 6 0's photo, realistic",no
"organic cyborg head wrapped in barb wire by Jamie Coreth, trending on artstation, centered, symmetrical, cinematic lighting, hologram colors, bilateral symmetry, 80s poster, polished, thick smoke, retro dark vintage sci-fi, 2D matte illustration",no
"anime girl in a church, magali villeneuve, elegant, attractive 8 k, very high resolution, processing, extremely hyperdetailed",no
"big black man with gorilla body eating bananas in the hood, 8k resolution, full HD, cinematic lighting, award winning, anatomically correct",no
"backrooms, unreal, concept art, intricate details, highly detailed, photorealistic, octane render, 8 k",no
pablo cheese cake designed by h.r. giger,no
jon snow in the style of cover art for gta,no
"beautiful low angle painting of ab alien world with unknown structures and technolog, a tiny girl watching on, moody atmosphere, epic composition, dramatic lighting, trending on artstation, octane render, by robert zemeckis",no
<photograph robot='friendly adorable' robot-origin='futuristic robot store'>Cute Robot Wants You To Pick It Up</photograph>,no
fantasy choker dress made of bronze chains of patterned details and chains of the choker dress type. with ruby flowers. realistic. very clear details. a beautiful girl.,no
"a beautiful happy oil painting of the sonoran desert, green with lots of mesquite trees and bushes, beautiful cloudy deep blue sky, and earthy browns on ground, four creosote bushes, drawn by quentin mabille, geoffroy thoorens, trending on artstation",no
"thick paint brush strokes, outline of a thin athletic male physique doing pullup, matte paint colors, minimal painting, james nares, willem de kooning",no
"intricate detail, hyper detail, african sybil, lady of elche techno mystic princess intergalactica, wearing labradorite full body armor,, with aqua neon rapunzel dreadlocks, detailed, by sandro botticelli, gaston bussiere, h. r. giger, masterpiece, sharp focus,",no
"close up kodak portra 4 0 0 face portrait photograph of a skinny guy with blonde hair submerged in a elegant tub of white milk, aerial view, wearing cyber goggles, flower crown, moody lighting, telephoto, 9 0 s vibe, blurry background, vaporwave colors, dream aesthetic, dreamy aesthetic, faded!,",no
"morty from rick and morty as a human, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp foccus ilustration, artstation hq",no
"a portrait of the happy mask salesman, grinning, red hair, art by lois van baarle and loish and ross tran and rossdraws and sam yang and samdoesarts and wlop, digital art, highly detailed, intricate, sharp focus, trending on artstation hq, deviantart, unreal engine 5, 4 k uhd image",no
"portrait of Cree Summer as beautiful native american woman wearing an elaborate headdress, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by android jones and donato giancola and alphonse mucha",no
"A Swiss house in the mountains as Far Cry 4 concept art, spring season, beautiful, gorgeous buildings, oil painting, painting by Viktor Vasnetsov, concept art, fantasy landscape, swiss architecture, painting by Ivan Shishkin, hyperborea, high resolution, trending on artstation,",no
"cyberpunk hazmat assault squad. portrait by stonehouse and mœbius and will eisner and gil elvgren and pixar. character design. realistic proportions. cyberpunk 2 0 7 7 character art, blade runner 2 0 4 9 concept art. cel shading. attractive face. thick lines. the team. diverse characters. shadowrun. artstationhq.",no
"Totoro, Studio Ghiblo, Zdzisław Beksiński",no
Banjo,no
"realistic photo of a cave painting petroglyph of an avocado inside a heart, parietal art style, inside a cavern, cave painting, sepia colors",no
"a futuristic solarpunk biome, designed by frank gehry, sci - fi, digital art by paul chadeisson",no
"a cinematic headshot portrait of an emotional middle aged male prison yard, fog filled, spotlights shine down from the watchtowers, perfectly lit face, ultra realistic, depth, beautiful lighting, red glow, ephemeral",no
soviet union flag with a sword,no
"futuristic luxurious street with Singaporean lush onsen with royal white and pink and white and luxurious gold colors, advanced civilization, high-end onsen, at the Sea Of Stars of Vaadhoo Island Maldives, Bioluminescent sea plankton that shines bright blue during the night makes the sea area, glowing water, intricate, elegant, luxurious, digital painting, concept art, smooth, sharp focus, from Star Trek 2021, illustration, by WLOP and Ruan Jia and Mandy Jurgens and William-Adolphe Bouguereau, Artgerm",no
extra wide view. Kraken. marvellous magic. Ominous. Gothic medieval baroque. Dry ground cracks. Cinematic. Epic composition. Realistic cinematography. Hyper-detailed. 8k,no
