prompt,references_past
"a japanese robot in the style of cyber punk, unreal engine 5, 3 d pixar studio, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"A portrait of a Hawaiian Filipino woman, by Cameron Mark on artstation, trending on artstation, 8k",no
"iridescent opal viking warrior, wolf armor, winter, morandi color scheme, hd, illustration, epic, d & d, fantasy, intricate, elegant, highly detailed, wide angle, digital painting, artstation, concept art, smooth, sharp focus, illustration, wallpaper, art by artgerm and greg rutkowski and alphonse mucha and jin xiaodi",no
A painting of a lonely creature with an elephant body and a crocodile's tail,no
"Market Street, San Francisco; oil on canvas by Klaus Bürgle and Imperial Boy and Simon Stålenhag;",no
nan,no
"Yggdrasil the tree of life by H R Giger and Tove Janssen, trending on artstation",no
"realistic detailed face portrait of the Queen of Clubs by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, playing card suit clubs, black clubs, playing cards, rich deep moody colors",no
"digital painting of the inside of a pizzeria in italy,",no
"female vampire attacking a male, action shot, movie, 4k, high resolution, vfx, detailed, lighting, cinematic lighting",no
the running of the bob rosses screaming in pamplona spain,no
"chutes and ladders. detailed abstract painting by bordalo ii, by mc escher, by raqib shaw, japanese popsurrealism,",no
"Endless habitat 67, windows glowing in the fog by architect moshe safdie",no
"wolverine action pose, portrayal by danny devito",no
"jenny agutter, movie stills from the movie american werewolf in london, hot, sweaty,",no
"evening city scene with young woman with umbrella. beautiful use of light and shadow to create a sense of depth and movement. neo - impressionism, using energetic brushwork and a limited color palette, providing a distinctive look and expressive quality in a rhythmic composition",no
"female gnome engineer with pixie undercut hair, blasting lightning from metal gauntlet covering her arm, standing on a ship deck, full body portrait, lightning fantasy magic, naval background, D&D, piercing stare, highly detailed, digital painting, HD, ArtStation, great composition, concept art, matte, sharp focus, illustration, art by artgerm and Greg Rutkowski",no
"a manta ray shaped futuristic spaceship in a stunning landscape by Eng, Kilian, ultra-detailed, hyper-realistic, 8k,",no
scary looking cursed ventriloquist dummy for sale in thrift store,no
"vintage magazine advertisement depicting a nerve plant on an old crt television, by marius lewandowski, by ernst haeckel",no
stunning awe inspiring ( robin williams ) as the joker 8 k hdr movie still atmospheric lighting,no
"spongebob as the president of the united states, 8 k",no
"An extremely psychedelic portrait of Frida Kalo, surreal, LSD, face, detailed, intricate, elegant, lithe, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration",no
a beautiful close - up of a young man. highly detailed painting by j. c. leyendecker,no
"Beautiful and elegant elf queen, full of details, matte painting, concept art, smooth, by Jordan Grimmer and Ina Wong and WLOP，trending on cgsociety and artstation，8kHDR，light effect，-H 768",no
"the modern kabuki - za building, by hiroshi yoshida, wide - angle lens, detailed",no
white phoenix orange pink salt crystals sharp detail 3d render simple background sharp contrast feathers graphic design fai khadra gaika style,no
"5 0 cents at all angles clash royal style characters, unreal engine 5, octane render, detailed, brawl stars, cinematografic, cinema 4 d, artstation trending, high definition, very detailed, blender",no
"crazy asian man as the caracter of cowboy bebop anime by artgrem, greg rutkowski, artgerm, kuvshinov",no
"An epic fantasy comic book style portrait painting of young man with red spiked long hair, using an steampunk googles. Wearing a black waistcoat, white shirt. Fire on his hands. Unreal 5, DAZ, hyperrealistic, octane render, cosplay, RPG portrait, dynamic lighting",no
"highly detailed surreal vfx portrait of a beautiful, young female pilot, dune, analogous colors, stephen bliss, unreal engine, greg rutkowski, loish, rhads, beeple, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, alphonse mucha, global illumination, detailed and intricate environment",no
"vintage medical anatomical illustration of jason voorhees from friday the 1 3 th, highly detailed, labels, intricate writing",no
"full body picture of a space girl sitting in the moon cafe, bored, coveted, beautiful and aesthetic, intricate, unreal engine, messy hair, highly detailed, detailed face, smooth, sharp focus, chiaroscuro, manga illustration, artgerm, greg rutkowski, ilya kuvshinov, rossdraws, alphonse mucha, young adult light novel cover art",no
"stability, a simple vector based illustration, by ross tran, artgerm",no
"a levitating magician surrounded by spirals of sparkling crystal, diamond and rose quartz, full body view, beautiful high quality realistic fantasy art but its hyper light drifter, trending on artstation by alphonse mucha, surrealism",no
"beautiful, very strong, african american, female, middle aged, face, no makeup, no tattoos, warrior, battle hardened, head shot, fantasy, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by jodie muir and brom",no
"astronauts with spaceships with earth and the sun in the foreground, photorealistic, ultra-detailed, 4k high resolution, HDR shot",no
the overthrow of lukashenka,no
"3d fractal background by Escher, psychedelic, mandelbulb 3d, digital art, high details, depth of field, hard lighting, trending on artstation, deviantart, octane render, HD, 8k, eric zener, elson peter, zdzisław beksiński",no
"the arnolfini portrait by jan van eyck, renaissance oil painting, 8 k, highly ornate intricate details, extreme detail,",no
"illustration of an anthropomorphic red - and - black weasel - ferret - stoat fursona ( from the furry fandom ) dressed in prisoner's regalia, scratching and chiseling on a prison cell wall creating cracks and impressions, art style : world of darkness sourcebook ( by white wolf )",no
elon musk offering you a horse,no
gps navigation inside a pcb with installed components,no
car iz 2 1 2 5 comby,no
"people observing lots of beautiful fish in an underground aquarium corridor, in the style of tony sart, fantasy art, ray tracing, water droplets, highly detailed, artstation trend, highly detailed and intricate, sharp focus, photography, unreal engine 5",no
"anime portrait of tom cruise as a muscular anime boy by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, and Sakimichan, trending on artstation",no
Leonardo DiCaprio portrait by Leonardo Davinci,no
Mike tyson driving a Land Rover Defender 110 (1985),no
"portrait of 1 5 - year - old boy, a tall, slender boy with a pale, pointed face, sleek blond hair, and ice grey eyes, wearing in shirt, hyper realistic face, beautiful eyes, character art, art by mark brooks, hyperdetailed, cryengine, trending on artstation, digital art",no
"a lone emperor sitting on a throne floating on water in the middle of a lake drawn by Makoto Yukimura in the style of Vinland saga anime, full color, detailed, psychedelic",no
