prompt,references_past
a photo of Darth Vader as a baby sitter,no
"a mushroom could merging into a peace sign, high textured, conceptual, illustration sharp, photography,",no
"eve, altered carbon, neon, fibonacci, sweat drops, insane intricate, bioshock, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, unreal engine 5, 8 k, art by artgerm and greg rutkowski and alphonse mucha",no
"real life spongebob, justify content center, fix broken image!, violet polsangi pop art, gta chinatown wars art style, extreme quality masterpiece, bioshock infinite art style, incrinate, realistic anatomy, 2 color, white frame, content balance proportion",no
god of darkness wielding a flame sword,no
"A little vibrant. A spiked horned detailed cannabis in a large cavernous throne room with sword in hand. Wearing massive shoulderplates. Extremely high details, realistic, fantasy art, solo, masterpiece, bones, ripped flesh, colorful art by Zdzisław Beksiński, Arthur Rackham, Dariusz Zawadzki, Harry Clarke",no
"Japanese woodblock print of Darth Vader holding a samurai sword , Hokusai",yes
"epic professional digital portrait art of attractive blonde woman airforce pilot, 4 5 mm lens, painting, facing front, by neal adams and joelle jones artstation, cgsociety, wlop, epic, much wow, much detail, gorgeous, detailed, cinematic, masterpiece",no
"lomo photo sindzi from evangelion standing on small hrushevka balcony full with cigarette smoke in small russian town looking at sunset, cinestill, bokeh",no
Sean Connery as James bond by andy warhol,no
"dubai, landscape, skyline, vivid, masterpiece, green sun, sunset",no
"spaceship war in the ocean planet, solarpunk style,, by egon shiele and alphonse mucha, with influence of jeremy mann, peter lindbergh, dave mckean, maurice sapiro, and frank moth, soft lightning, highly detailed, 8 k",no
"full body 3d render of funko pop joe biden as a funko pop, studio lighting, white background, blender, trending on artstation, 8k, highly detailed",no
( ( ( ( ( 1 9 5 0 s retro future robot android dog. muted colors. ) ) ) ) ) by jean - baptiste monge!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,yes
"Portrait of a seasoned warrior elf with black hair, purple plate armour and wolf skin on his shoulders. ArtStation, Fantasy, 8K, Highly Detailed.",no
"illustration of a mobile phone which represent a whole world to some people, secrets, love, friend, life, by studio muti",no
"a landscape of a single tree with bushes nearby, studio madhouse, castle in the sky, animated, anime, illustrated, vibrant, 2 0 0 mm telephoto, background on artstation",no
Pikachu by Gustav Klimt,no
"epic battle pose !!!giant oversized battle rabbit robot as chubby mech baby train with big ears , on a village, full body , Cinematic focus, Polaroid photo, vintage , neutral dull colors, soft lights, foggy , nighttime by oleg oprisco , by victor enrich , by gregory crewdson",no
"futuristic vr headset, ready player one, metaverse, digital art, artstation",no
anime catgirl maid,no
photo of a cat riding a dog that's riding a horse,no
"professional food photography of a bowl of spiders, canon eos r 3, f / 1. 4, iso 2 0 0, 1 / 1 6 0 s, 8 k, raw, unedited, symmetrical balance",no
walter white selling blue methamfetamine to suleyman soylu realistic dof 8k,no
highly detailed surrealist art about drowning slowly,no
movie still of joe biden in tron : legacy ( 2 0 1 0 ),yes
individual alan turing silk screen butcher billy style,no
"movie beautiful superhero couple closeup, DC Marvel fashion, VFX magic powers at night in the city, city street, beautiful skin, natural lighting by Emmanuel Lubezki",no
a beautiful and big baguette,no
Amazing Switzerland Landscape that are out of this world 8k,no
gourd shaped like the face of amber heard hybrid intercross mix as a gourd,no
"A beautiful long-haired banshee with a human face, a fish body, and bird wings, dark fantasy, cinematic lighting, intricate, elegant, highly detailed, digital painting, artstation, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and zdislav beksinski and alphonse mucha and Wayne Barlowe and william-adolphe bouguereau",no
"teletubbies, grotesque, horror, high details, intricate details, by vincent di fate, artgerm julie bell beeple, 1980s, inking, vintage 80s print, screen print",no
"A Full View of Kamala Khan played by Iman Vellani, filled with wonder. MCU. John Hughes film. masterpiece 4k digital illustration by Ruan Jia and Mandy Jurgens and Artgerm and greg rutkowski and Alexander Tsaruk and WLOP and william-adolphe bouguereau, award winning, Artstation, art nouveau aesthetic, Alphonse Mucha background, intricate details, realistic, panoramic view, Hyperdetailed, 8k resolution, intricate art nouveau",no
"street view of the battle of good and evil, fantasy landscape made of fractals facing each other, ultra realistic, wide angle, intricate details, the fifth element artifacts, highly detailed by peter mohrbacher, hajime sorayama, wayne barlowe, boris vallejo, aaron horkey, gaston bussiere, craig mullins",no
"a cat as a titan from attack on titan, yoji shinkawa rough sketch",no
"elon musk as luigi from mario bros, realistic portrait, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha",no
"portrait of jacob rees - mogg!!!!!!!!!!!!!!!!!!!!!!!!!!!, detailed face, detailed painting,, epic lighting, by ilya repin, phil hale and kent williams",no
"an owl befriending a crow, modigliani, intricate detail, klimt, whistler, octane render, unreal engine,",no
a platoon of Vietnam era war kittens holding rifles.,yes
"A beautiful sculpture. There are so many kinds of time. The time by which we measure our lives. Months and years. Or the big time, the time that raises mountains and makes stars. by Sandra Chevrier intuitive",no
"portrait of fairy woman, d & d, green eyes, ginger hair, face, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"futuristic virtual interior, crisp, artstation, luxury, beautiful, dim painterly volumetric aquatic sunset lighting, 3 d concept art",no
"intimidating portrait commission of a D&D cult leader wearing black robes and a golden mask. green eyes like spawn. Black Background with red swirls. character design by charlie bowater, detailed, inked, western comic book art",no
"“ a very very very very very beautiful realistic still of a stunningly beautiful melanated woman holding a newly born cyborg baby dressed as batman, devouring crayola crayons, by makoto shinkai, syd meade, starwars, space art concept, sci - fi, digital art, unreal engine, wlop, trending on artstation, 8 k uhd image, octane render ”",no
"Unreal Engine Survival Game in a blizzard, Heavy Thick snow, Fog and Mist, Beautiful dark Landscape, Distant Lights, Hyperrealistic, Hyperdetailed, Concept Art, High Snow",no
( ( ( ( ( 1 9 5 0 s retro science fiction mechanics shop interior scene. muted colors. ) ) ) ) ) by jean - baptiste monge!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,yes
"a futuristic Vans shoe, gray background, photography, hyperrealistic, 4k",no
"sci - fi character of an infected astronaut standing on fire, in the style of beksinski, parts by jabłonski, intricate and epic composition, purple by caravaggio, insanely quality, highly detailed, masterpiece, purple light, artstation, 4 k",no
"prometheus astronaut in the forest with plants environment ,wide angle low, cinematic atmospheric lighthing, octane render, by craig mullin,",no
