prompt,references_past
"snowwhite in a glass prison, masterpiece by Edgar Maxence and Ross Tran and Michael Whelan, gustav dore, 8k, octane render",no
"full - body portrait surreal colorful clay fighting artstation rpg unique legendary sci - fi merchant character concept art anatomy, action pose, very coherent and colorful high contrast masterpiece by norman rockwell franz sedlacek hieronymus bosch dean ellis rene magritte gediminas pranckevicius, dark shadows, sunny day, hard lighting, reference sheet white! background",no
"painting of a creepy alien family, intercrossed humans, mixed animal, in a beautiful crystal caverine, by giger, zdzislaw beksinski, frank frazette, cold hue's, amazing colorful neubula background, digital art, concept art, animal painting, beautiful composition 3 - d 4 k,",no
"bill barr fried chicken hybrid, bill barr anthropomorphic transformation, realistic face, greg rutkowski, artgerm, digital art,",no
"symmetrical cantered portrait Violet Evergarden as a fantasy paladin, cute-fine-face, pretty face, realistically shaded, Perfect face, fine details. Anime, realistic shaded lighting by Ilya Kuvshinov, katsuhiro otomo, ghost-in-the-shell, magali villeneuve, artgerm, rutkowski, WLOP Jeremy Lipkin, Giuseppe Dangelico Pino, Michael Garmash, Rob Rey",no
"hyperrealism extreme close-up portrait of burning in fire medieval female with freckles, in red paint, pale skin, wearing huge golden crown, in style of classicism",no
"3 / 4 view of a portrait of cute girl in labcoat, confident pose, pixie, elegant, sharp focus, illustration, highly detailed, concept art, matte, trending on artstation, anime, art by wlop and artgerm and greg rutkowski, ilya kuvshinov, strong strokes, photo of makise kurisu from steins gate",no
"”scifi alien landscape with a massive sandworm attacking a caravan, [epic, cinematic, wide angle, 4k, 8k, mattepainting, art by boris vallejo and les edwards]",no
"a masterpiece! photographic portrait of a a cloaked woman riding the back of a scarlet - colored beast with seven ( 7 ) heads and ten ( 1 0 ) horns by gustave dore and sam spratt and allen williams, trending on artstation, cgsociety, 8 k hd, earthtone colors,",yes
"portrait of Sam Hyde holding an AR-15 rifle, standing outside a flaming burnt down white house, epic, trending on artstation",no
"oil on canvas, Barack Obama playing Super Smash Bros. Melee on Gamecube",no
"very beautiful closeup portrait of a black bobcut hair style futuristic fka twigs kyla pratt in a blend of manga - style art, augmented with vibrant composition and color, all filtered through a cybernetic lens, by hiroyuki mitsume - takahashi and noriyoshi ohrai and annie leibovitz, dynamic lighting, flashy modern background with black stripes",no
"my hands are translucent, through the looking glass, distortion refraction, scattered light, global illumination",no
"A still of Kim Kardashian as Daenerys Targaryen, perfect smile",no
"ultra realistic illustration of the cockpit of a spaceship with screens switches and lights, sci-fi, cyberpunk",no
"a cybernetic wizard, pixar, disney, fantasy, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"an animal that is a genetic combination of cat and spider in the web, movie still, more details, dramatic lightning",no
"George H.W. Bush destroys Iraq, oil on canvas, 2017",yes
a film still from as good as it gets ( 1 9 9 7 ),yes
"marine alien by julie bell, with intricate fish skin patterns, iridescent eyes, glass bubble helmet, escaping air bubbles, glass life support cocoon, detailed!, very sharp!!!",no
dragon swimming on a plate of soup in manga style,no
people fighting for the best rope at the store,no
☘ 🛀 🍂 ↘️ 🍩 🐰 ⚛ 👘 🌧,no
"beautiful adult fairy queen, highly detailed, 4 k, hdr, smooth, sharp focus, high resolution, award - winning photo, artgerm, photorealistic",no
"chika takami from love live sunshine, high quality anime art, trending on artstation, lightrays, 8k",no
a portrait painting of Jennifer Connelly as diva by Stjepan Sejic,no
"hand holding a knife, one hand gripping the handle, 5 fingers, handle, holding",no
“ portishead ”,no
"a oil painting depicting a Jazz Age high society figure, 1920s style, smooth, highly detailed, high contrast, Coles Phillips, Dean Cornwell, JC Leyendecker, 8K",yes
"a boy wins in the circus by Raphael, Hopper, and Rene Magritte. detailed, romantic, enchanting, trending on artstation.",no
"multicolor dog, elephant, cobra in the deep forest cartoon mode in high resolution",no
"realistic portrait of a woman with black lipstick, dark, facing camera, photo realistic, detailed, 1 4 5 0, delicate, hyper realism, ultra realistic, 8 k",no
"Joe Biden in VRChat, game screenshot",no
"john lennon inside a lemon costume, ultra realistic, highly detailed, colorized, 4 k",no
"evil souls being over - produced on cyber gothic creation factory, advanced, fantastic reality, 8 k resolution",no
"VFX movie of ascending goth woman in the decadent attic, demonic magic ritual, candles, glowing eyes, natural lighting at night by Emmanuel Lubezki",no
"full shot portrait of angry darkness anime girl, gothic clothing, worrying eyes, inspired by Tim Burton, detailed, unreal engine 4k volumetric light, fog,",no
"colourful - damaged - giant mecha ROBOT of AJEGUNLE SLUMS of Lagos, markings on robot, Golden Hour, in the style of studio Ghibli,",no
"An aesthetically pleasing, dynamic, energetic, lively, well-designed digital art of a whale, ripples, waves, sea foam, light and shadow, ocean caustics, overlaid with aizome patterns, by Hokusai and Ohara Koson and Thomas Kinkade, traditional Japanese colors, superior quality, masterpiece",yes
portra 800 street photography subject blurry because it's in motion indi rock album cover,no
"point perspective, neon city future brutalist architecture, ultrarealistic, sharp",no
"A photo of a real-life Terran battle cruiser , Studio Lighting, High Detail, 4K, Title-Shift, Hyperrealism",no
"An epic architectural rendering of a blob shaped trypophobia house with a mysterious red glow emitting from inside in a modern cityscape next to a river, by Martin Johnson Heade and Greg Rutkowski, stunning, gorgeous, golden ratio, photorealistic, featured on artstation, 4k resolution",no
"Lahaina maui, unreal 5, hyperrealistic, realistic, photorealistic, dynamic lighting, highly detailed, cinematic landscape, studio landscape, studio lighting",no
"Rottweiler wearing glasses while using a desktop computer, digital art",no
"final boss warrior, fantasy, man, gilded shiny armour, contrast, highly detailed, digital painting, artstation, concept art, wallpaper, smooth, sharp focus, illustration, illumination, art by larry elmore, jeff easley, clyde waldwell, keith parkinson, daniel r horne",no
"Keanu Reaves knocking out Mike Tyson in boxing match, photorealism",no
a scientist in his futuristic lab. from his mouth is flowing a river of milk which is entering the mouth of an android. realistic. 3 5 mm. hdr. 8 k,no
"magicians playing baseball against a team of clowns, realistic 4 k octane beautifully detailed render, 4 k post - processing, highly detailed, intricate complexity, epic composition, magical atmosphere, cinematic lighting, masterpiece, ultra hd",no
"highly detailed, intricate stunning image of harpy angel girl, feathered long hair, talons, claws, green and yellow palette, horns, bones in style of alfonson mucha, grey and white, pale, stunning atmosphere, animal and monster by h. r. giger and peter mohrbacher",no
