prompt,references_past
Calvin Klein iPhone wallpaper,no
"azrael ultra detailed fantasy, elden ring, realistic, dnd character portrait, full body, dnd, rpg, lotr game design fanart by concept art, behance hd, artstation, deviantart, global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
"colossal grotesque prehistoric alien predator flower made from best unfulfilled mankind projects in the middle of abandoned post soviet constructivist cityscape, Stalinist architecture, ultradetailed, Intricate by Hayao Miyazaki and Josan Gonzalez and Makoto Shinkai and Giuseppe Arcimboldo and Wes Anderson",yes
"An epic fantastic realism comic book style a girl in a skirt on the background of a ruined city, bouquets, solar eclipse, fisheye, unreal 5, DAZ, hyperrealistic, octane render, dynamic lighting",no
jimi hendrix standing in a circle at the beginning of the world by greg rutkowski and frank frazetta and peter mohrbacher and william blake and dan mumford,no
high quality macro robot metallic tachinid fly! gorgeous highly detailed hannah yata elson peter cinematic turquoise lighting high quality low angle hd 8k sharp shallow depth of field,no
painting by jakub rozalski of abandoned post soviet steampunk city,yes
merge of a turtle and the cuttest kitten ever,no
“an 8k uhd photorealistic picture of Bahubali fighting a demon tiger at the gates of hell”,no
"a goldeneye swimming in a faraway lake. this watercolor painting by the award - winning comic artist has dramatic lighting, an interesting color scheme and great sense of depth.",no
hyperrealistic close-up pastel rococo exoskeleton! chinese man highly detailed concept art eric zener elson peter cinematic hard blue lighting high angle hd 8k sharp shallow depth of field,no
"high quality high detail painting by lucian freud, hd, grey worm in game of thrones",no
"mage fighting a zombie, blonde red hair straight bangs wearing ivory carved bone armor, ocean utopia, movie action still frame, wide horizon, intricate, elegant, highly detailed, hyperreal highly detailed 8 k, digital painting, concept art, smooth, sharp, focus, illustration, art by artgerm, greg rutkowski, ilya kuvshinov, alphonse mucha",no
"portrait of a flower skull girl, art by milka oxana, sticker, colorful, illustration, highly detailed, simple, smooth and clean vector curves, no jagged lines, vector art, smooth",no
"a beautiful painting of a retro future city street, ray traced lighting by jean claude mezieres",no
"a photo of Dr. Anthony Fauci and Elle Fanning in love,",no
"soviet submarine destroyed by cthulhu, tentacles, elegant, beautifully soft lit, full frame, 8 k by wayne barlowe, peter mohrbacher, kelly mckernan, h r giger",yes
"Jesus doing a backflip, action photograph, motion blur, 8k UHD",no
the city of Basel in Switzerland but with many high rise buildings and drones in the air,no
"Cardboard art representation of Ed Harris, studio lighting, F 1.4 Kodak Portra",no
"an Estonian landscape by Konrad Mägi, oil on canvas",no
"national geographic professional photo of eevee in the wild, award winning",no
psychedelic rainbow colored steve jobs on a flower covered meadow,no
"flume and former cover art silk fabric skin big specular transparent glass shards of sharp glass cutting through dress skin future bass girl un wrapped statue bust curls of hair petite nature lush body photography model body art futuristic branches material style of Jonathan Zawada, Thisset colours",no
"handsome anime man channels the universe's energy in the style of jojo's bizarre adventure, ultrafine hyperrealistic detailed face illustration by kim jung gi, irakli nadar, intricate linework, sharp focus, bright colors, matte, octopath traveler, final fantasy, unreal engine highly rendered, global illumination, radiant light, intricate rainbow environment",no
"a rat creature, in the shape of a tree, in a corrupted forest, by greg rutkowski, trending on art station, highly detailed, magic the gathering, matte painting",no
"black spider - man suit with gold web lining, cinematic, volumetric lighting, realistic, hyperdetailed, photorealistic, photograph ",no
Dr. Snuggles,no
"beautiful low angle painting of ab alien world with unknown plants and trees, and giant flowers, with galaxies and stars in the sky, moody atmosphere, epic composition, dramatic lighting, trending on artstation, octane render, by don bluth",no
"portrait of Super Saiyan 3 Bernie Sanders with glowing golden aura flying over a desert field, yellow spiky hair, digital art",no
congress members in an improv troupe outside of the capitol building,no
"portrait of teenage jughead jones wearing a light grey crown, symmetrical crown, sweater with picture of hamburger, eyes closed, crown, black hair, orange, intricate, elegant, glowing lights, warm lighting, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by wlop, mars ravelo and greg rutkowski",no
"beautiful portrait of a gorgeous knight who looks like Princess Zelda , character design by Ross Tran, artgerm detailed, soft lighting",no
"vfx movie live action god of war closeup, natural grizzled skin, photoreal, grey beard, in snowy tahoe by emmanuel lubezki",no
"white cat girl, botanical, rose, portrait face, colorful, frantisek kupka, intricate, miles johnston, kuroda seiki, cynical realism, ozabu, john william godward, painterly, yoshitaka amano, moebius, miles johnston, louise zhang, james jean, mark ryden lowbrow pop surrealism art style",no
elisha cuthbert as a vampire showing her fangs in a gloomy gothic cathedral at night,no
enemy cyborg from quake 4,no
"queens polygonal maze with giant maze walls and glass ceilings showing the stars, light dust, magnificent, close up, details, sharp focus, elegant, highly detailed, illustration, by Jordan Grimmer and greg rutkowski and PiNe(パイネ) and 薯子Imoko and 香川悠作 and wlop and maya takamura, intricate, beautiful, Trending artstation, pixiv, digital Art",no
"the birthday bee. A bee that stings you on your birthday. Detailed digital art by greg rutkowski, Thomas kinkade, Keith Parkinson, artstation, cgsociety, deviantart, 8k, HD",no
"Starship docking with a huge ring-shaped space station in orbit, cinematic lighting, 4k",no
"realistic beautiful gorgeous natural cute fantasy young teenager girl black hair cute black cat ears in maid dress outfit beautiful eyes artwork drawn full HD 4K highest quality in artstyle by professional artists WLOP, Taejune Kim, Guweiz, ArtGerm on Artstation Pixiv",no
"photo of poor condition, torn, stained, vintage pulp scifi science fiction magazine cover showing upper body portrait of a monster with tentacles coming from its head, 4 k, high definition",no
gameplay footage of Hermione Granger in GTA V,no
"Kanye West, League of Legends amazing splashscreen artwork, splash art, hd wallpaper, deviantart, artstation",no
high fantasy oil painting of a wizard fighting a dragon,no
"horde of dark blue wasps crawling through the cavities of a large moose skull, Zdzislaw Beksinski, Wayne Barlowe, gothic, cosmic horror, dystopian, biomorphic, lovecraftian, amazing details, cold hue's",no
"a paladin wearing issey miyake armor in the rain, portrait, fashion photography, by david bailey, martin parr, nan goldin",no
"the most wonderfully terrifying dream you ever had, concept art, trending on artstation vivid color, complementary color, golden ratio, detailed, sharp lines, intricate, rainbowshift, by james gurney, by peter mohrbacher, by gustave dore, by maxfield parrish, by h. r. giger, by alphonse mucha, deviantart, octane render",no
a screenshot of Danny Devito playing Thanos in Avengers Endgame,no
by adam birkan,no
