prompt,references_past
invader zim obama,no
"Princess Zelda with Link, playful composition, studio lighting, XF IQ4, 150MP, 50mm, f/1.4, ISO 200, 1/160s,",no
"closeup portrait of a woman wrapped in bioluminescent fabric, standing in a snowy forest at night, color photograph, by jan van eyck, canon eos c 3 0 0, ƒ 1. 8, 3 5 mm, 8 k, medium - format print",no
putin with a mohawk,no
"the lovecraftian stonepunk city of leng, cyclopean towers and vast hovering stone sculptures of cephalopods in the mountains of antarctica, upward cinematic angle, by p. craig russell and michael kaluta, psychedelic atmosphere, heavy winter aesthetics, stunning composition, alien faces, monstrous animal statues, intricate, strange, elegant, digital art, hyperdetailed, colorful hyperrealism, brilliant photorealism, horror, masterpiece, 8k",yes
emo trollace crt,no
Matt Smith cardboard cutout crying because his legs fell off,no
"self betrayal by disney concept artists, blunt borders, rule of thirds",no
"A portrait of Elizabeth Olsen cast as Superman, wearing a Superman outfit, photorealistic imagery, high detail, cinematic, hq",no
retro 90s 97’ film photo harsh flash. Night time dark dimly lit parking lot. 1996 blue WRX front side view. ((Polaroid)) harshflash,yes
"fish store. a human shopkeeper. alien fishes. by jean - baptiste monge, high quality, high resolution, 4 k, painted by cgsociety, rutkowski, gurney with ambient lighting, concept art, detailed, smooth, dynamic volumetric cinematic lighting, octane, raytrace",no
"portrait of a veiled skeleton grim reaper holding a scythe at dusk, by Jan van Eyck",no
"zarya from overwatch, crazy look in his eyes, character portrait, portrait, close up, concept art, intricate details, highly detailed, vintage sci - fi poster, retro future, in the style of chris foss, rodger dean, moebius, michael whelan, and gustave dore",no
"white wolf with blue eyes stands in a dark night dormant autumn forest with magic moon in sky, no yellow color in eyes, no yellow color, realistic",no
"Portrait of Sandra Bullock as Katara, hair loops, hair loopies, Inuit, Avatar the Last Airbender, Legend of Korra, beautiful, 4k oil on linen by wlop, artgerm, andrei riabovitchev, nuri iyem, james gurney, james jean, highly detailed, soft lighting 8k resolution, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and Ruan Jia and Rembrandt and greg rutkowski and alphonse mucha and andrei riabovitchev and craig mullins",no
"Joe Biden as a FFXIV character. Final Fantasy 14, portrait, video game screenshot, highly detailed",no
"depthmap of geometric ancient temple, elegant, highly detailed, smooth, sharp focus, beautiful, geometric, trending on artstation, cinematic, artwork by WLOP",no
"large-headed alien dwarf with huge innocent black eyes with vacant expression on face and machinery jutting out of head, famous painting by Rembrandt and H.R. Giger",yes
"vintage horrific photo of an ice floe meeting magma in the middle, textured, skewed perspective, last photo ever taken, apocalyptic event",yes
"wind deva enjoying the view from his stone heavenly palace, decorated with windchimes and paper lanterns, stunning nature and clouds in background, digital art",no
"person in armor surfing down a river of lava on the side of a volcano on surfboard, action shot, dystopian, thick black smoke, motion blur, sharp focus, cinematic, warren miller, tilt shift lens",no
"a close up of a female face with headphones and retro colours, synthwave style, 2d digital vector art",no
"a german young man with long brownish hair and glasses and short goatee, lying in a colorful ball pit at an amusement park, art by charlie bowater and greg rutkowski and artgerma, lightroom hyperdetailed",no
"lush solarpunk windowsill with plants on it, looking out toward a solarpunk cityscape, vignette of windowsill, detailed digital concept art by anton fadeev and marc simonetti, trending on artstation",no
"harley quinn, intricate artwork by josan gonzalez, artgerm, edmund leighton, kilian eng, alphonse mucha, very coherent artwork, cinematic, psychedelic, vibrant, octane render, unreal engine, 8 k, high contrast, black ink outline",no
"oil painting of a young man with long hair blond and a beard hippie style with his golden retrever dog playing guitar in the square for money, people watching around, by greg rutkowski, artstation",no
"a mythical centaur by George Stubbs, stunning fantasy background by Marianne North, moody, dramatic, sharp, very detailed, intricate, wild, concept art, sharp focus, illustration, digital art, 8k, octane render, masterpiece, artstation, cgsociety, vivid deep colors",no
"super secret penguin club in front of a glowing green necromancers tower, minas morgul, eternal necropolis",no
"color photograph of Albert Einstein DJing a record player at a nightclub, color photograph, color photograph",no
"a friendly Tardigrade smiling and waving, personified, humanoid, business suit",no
"realistic painting of couch made out of meat, business men sitting on couch made out of meat and talking, meat couch, meat couch,",no
"colorful and festive captivating teenager with straight brown hair covering his eye, dark skin, big lips, big eyes, wearing a red t - shirt. rich vivid colors, ambient lighting, dynamic lighting, 4 k, atmospheric lighting, painted, intricate, highly detailed by charlie bowater",no
"girl in a long dress underwater, caustics, painting by Alphonse Mucha Ayami Kojima Amano Charlie Bowater",no
"bill murray is happy to see so much pizza, cinematic composition and lighting",no
a Norman Rockwell painting of a handsome cool-guy wearing a leather jacket and brightly colored cheap sunglasses,no
jimmy hendrix in a call of duty : black ops style game,no
"joshua middleton art, peter mohrbacher, phil noto, artgerm, pretty scarlett johansson black widow, symmetrical eyes, long red hair",no
"realistic detailed Painting of a Trip to a distant planet, poles nuclear, countdown clock, dreamy, dreampop, calmed surrealist",no
"full view of cowgirl with tattoos, wearing a cowboy hat, style of yoshii chie and hikari shimoda and martine johanna, highly detailed",no
"face portrait of a black beautiful mysterious fairy with flowery tall headgear, without hands, by eve ventrue, artgerm, thomas kinkade, hayao miyazaki. art nouveau. tarot card by mucha. gloomhaven. swirly intricate linework background. gaudy colors, sharp edges. octane render",no
portrait of a babushka with pet miniature hippopotamus,no
"a medieval manuscript of Shrek in armour, a illustration by Pietro Lorenzetti, trending on pinterest, romanesque, academic art, detailed painting, storybook illustration",no
"woodcut print, ghost in graveyard at midnight by greg rutkowski, fine details, highly detailed",no
"an amazed ayoung woman surrounded by golden firefly lights in a mesmerizing scene, sitting amidst nature fully covered, long loose red hair, precise linework, accurate green eyes, small nose with freckles, smooth oval shape face, empathic, bright smile, expressive emotions, hyper realistic ultrafine art by artemisia gentileschi, jessica rossier, boris vallejo",no
"a girl in a business suit, close up, sharp focus, red necktie, grey hair, full body shot, pixiv, digital painting, by tran ross and jordan grimmer, anime art, artstation, hd, smooth",no
rainbow papercraft cat,no
"eris the goddess of disorder, old latin documentation, scan, library, research",yes
Photo of a cyborg and his robo-dog sitting on the ground facing back on a far away planet at night looking at the galaxy to see a giant green moon,no
"portrait of a blond handsome man with long hair in baroque art, anime inspired, High Res 8K,hyperdetailed",no
"giant white daisy flower as head, woman dancing in a flower field, surreal photography, sunrise, dramatic light, impressionist painting, colorful clouds, digital painting, artstation, simon stalenhag",no
