prompt,references_past
fish wearing sunglasses,no
"Close-up portrait of young albino girl, long blonde hair, dark fantasy, portrait, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"An portrait of a female Knights of Zodiac, golden and copper, at ancinet Agora of Athens, ruins, Golden Light, illustration, artwork by greg rutkowski, Daeho Cha and WLOP, volumetric light, lightrays, smoke, cinematic, intricate, hypermaximalist",yes
"1 0 guy, high on weed",no
rebecca guay illustrates comic by junji ito,no
"stunning shot of a beautiful female knight, but as a hot anthropomorphic dragon, posing with her hands on her hips, well designed female dragon head, sharp claws, HD octane render, epic cinematography, fantasy, Artstation, Deviantart, Furaffinity",no
"a full body character design by artgerm, wlop, ross tran, cushart krenz, greg rutkowski and alphonse mucha. young danny phantom glowing green eyes!! sharp teeth!! face sharp edges. ultra clear detailed. 8 k. ultra detailed, elegant, intricate, octane render.",no
"isometric concept art of a giant medieval waterfall city with tall skybridges and turrets, bold colors, detailed",yes
"a group of cloaked figures surround a bird on top of flowers, by Jan van Eyck",no
"very beautiful beach landscape, unreal engine",no
"barack obama and joe biden in the sims 4, in game screenshot, 8 k resolution",no
"the girl that dreams with the auroras, ultra detailed portrait",no
"elaborately ultradetailed close up portrait of a pretentious heart surgeon and nature enthusiast, digital art painting, concept art, poster art, smooth, sharp focus, Aetherpunk, atmospheric lightning, highly detailed illustration highlights, Exquisite 8K detail post-processing, award winning picture, sense of awe, featured on DeviantArt",no
"Liminal space in outer space, paper quilling art",no
"unique house design, concept art, video game, award winning, strange, unusual, organic, earthen, vivid, lighting, volumetric, misty, rain, windows",no
open book,no
"“A photo facing the beach of the venice beach skate park at sunset, drone photography, national geographic photo, majestic”",no
"portrait of teenage japanese aphrodite, wicked smile, wearing leather coat, onyx bracelets, intricate, elegant, sparkling dark jewelry, glowing lights, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by wlop, mucha, artgerm, and greg rutkowski",no
"dolce & gabbana campaign featuring jim carey as a cowboy, unprocessed colors, # nofilter, shot by annie leibovitz, realistic vfx simulation",no
