prompt,references_past
"hideous, grotesque, ominous, creepy, mangled, decaying, undead, slimy, wet, mucous covered, evil, satanic, tribal, pagan, blind sorcerer, pig faced, boar - man. 8 k resolution concept art, photorealistic, hyperdetailed, hyperrealism, weta workshop. octane render.",no
"a lost male cyberpunk hacker, skulls, wires cybernetic implants, machine noir dieselpunk grimcore, in the style of adrian ghenie esao andrews jenny saville surrealism dark art by james jean takato yamamoto and by ashley wood",no
"painting by borremans, fishtank in front on the mirror on mantelpiece, detailed, stunning",no
"A skeleton winning a marathon, a skeleton running in a marathon, associated press photo, award winning photograph, dynamic pose, 8k, award-winning, sharp focus",no
A minimalist art deco illustration of a DJ platypus,no
1 7 0 0 s painting of the king of england checking his twitter feed on his cellphone while sitting on his throne gold crown,no
"a nightmarish slimy monster white easter bunny, with black eyes, rotting flesh, exposed bone, holding easter eggs, by jerad marantz, concept art, dramatic lighting, highly detailed digital painting",no
"breathtaking soft painting of angry zeus in a lightning sky, realistic symmetrical face features, rembrandt style, elegant, highly detailed, artstation, concept art, matte, sharp focus, art by tom bagshaw, and greg rutkowski",no
"black background, a glass triangle transforming a single light ray into a rainbow, ps1 graphics",no
"A beautiful illustration. She has deeply tanned skin that makes me think of Oort, an almond Asian face and a compact, powerful body. magenta, 1970s by Ben Shahn, by Etel Adnan rich details, unnerving",yes
"man in corpse paint, dark and mysterious forest, black metal album art, death metal, gloomy and depressing",no
"1950s logo of a roller derby girl doing Cross-Over, wearing skate helmet, knee pads, elbow pads, fishnet tights, showing off biceps, illustration by greg rutkowski and mcbess, 1950s",yes
"soldier girl, war action, anime style, long hair, hair down, symmetrical facial features, girls frontline cg, hyper realistic, pale skin, 4 k, rule of thirds, extreme detail, detailed drawing, trending artstation, hd, storyboard, d & d, by alphonse mucha, greg rutkowski, sharp focus, backlit",no
"an anthropomorphic fish wearing a suit giving a thumbs up, by lisa hanawalt, by wanda gag",no
"photorealistic portrait of beautiful toxic girl, dark green hair, smooth face, glowing skin, detailed face, sharp focus",no
"cute brown woman wearing a transparent night gown, fantasy, intricate, highly detailed, digital painting, artstation, concept art, wallpaper, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"lofi portrait of shrek as shehulk, pixar style, by tristan eaton stanley artgerm and tom bagshaw.",no
,error
"“ very very intricate photorealistic jeff bezos funko pop on a plain white background, detailed studio lighting, award - winning crisp details ”",no
"60s movie still close-up portrait of Josip Broz Tito chilling on a armchair with a cigar, cinestill 800t 120mm eastmancolor, cinematic, very detailed, skin texture, high quality",yes
pop art headshot of a grizzly bear smoking a joint.,no
grainy dreamy album cover,no
michael jackson holding baby with spread arms on top of eiffel tower,no
"gender bender master chief ultra hd realistic render, symmetrical and beautiful, 8K UHD,",no
"the day to day life of the minions, realism movement painting by Christian Krohg",yes
