prompt,references_past
"epic battle between human warriors mages and demons, inside cathedrals and abbeys, fullbody!! dynamic action pose, religious, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
Twin Peaks red room as a PS1 game landscape,no
"the most beautiful panoramic landscape, oil painting, where a giant iceberg is lost in middle of the artic ocean, a giant penguin is exhaling steam while walking over the iceberg, there is nothing else, the artic ocean is reflecting the giant penguin over the iceberg and the ray lights of the sunset are brightening him, by greg rutkowski, minimal style,",no
Golden Retreiver Raccoon hybrid,no
"by martin johnson heade experimental, vivid. a performance art of a suit. the man's eyes are closed & he has a serene, content look on his face. his arms are crossed in front of him & is floating in space. background is swirling with geometric shapes & patterns.",no
"3 layers of sky above each other, smooth, cartoonish and simplistic, background artwork, digital art, award winning",no
hyperrealism close-up fashion portrait by Roversi photo from The Holy Mountain by Alejandro Jodorowsky in style of Francisco Goya,no
"Like a prayer, black Men, digital Painting, ultradetailed, artstation, oil Painting, ultradetailed, artstation",no
a kawaii chubby goofy cute corgi sitting upright sticker illustration,no
"impossible, black and white photograph",no
<photograph accurate=true quality=high><room><window color=red/><door color=blue/></room></photograph>,no
"highly detailed realistic sketch of UN members in suits yelling at a cyborg samurai, fear and anger in their eyes, colored , award winning , masterpiece on a scroll , post-processing",no
graffiti on wall of donald trump caricature,no
"realistic detailed face portrait of Marie Antoinette by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, rich deep moody colors",yes
"snail woman, surrealism, Salvador Dali style",no
"stunningly beautiful female blue hair, cute japanese actressr, fantasy art, fae priestess, lush dark forest landscape, fireflys at night, sharp focus, digital painting, 8 k, concept art, art by wlop, artgerm, greg rutkowski and alphonse mucha",no
"robot ninja mask helmet metal gear solid training suit swat commando, aesthetic octane render, 8 k hd resolution, by ilya kuvshinov and cushart krentz and gilleard james, by carl warner and jim woodring, trending on artstation : 1. 5, sweet joy harmony color scheme",no
"a robot girl with a shopping bag, standing in a line to the cash register in a convenience store in warsaw ; photorealistic, near future, slice of life scene, digital art",no
"sad dragon lying on ground, wearing a collar, like a horse, yoked, is harnessed to plow, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha",no
stunning render of a cosmic - flavored,no
"a girl in a business suit, close up, sharp focus, red necktie, grey hair, full body shot, pixiv, digital painting, by tran ross and jordan grimmer, anime art, artstation, hd, smooth",no
