prompt,references_past
"disco diffusion painting of the jungle by victo ngai and malika favre, by rhads, makoto shinkai, madgwick, masterpiece, contest award winner",no
"Full body portrait of a godly super-soldier wearing roman style scientific body armor and wielding a god-slaying sword, D&D, fantasy, elegant, hopeful, muscular, gothic, futuristic, intelligent, highly detailed, digital painting, artstation, concept art, artisan, smooth, sharp focus, illustration",no
"Artwork by moebius and oscar chichoni, A depressive colossal robotic alien ascending into the infinite universe",no
fantasy painting with a woman in a fantasy environment by Greg Rutkowski and Michael Whelan,no
"a black lioness made of tar, bathing inside the bathtub full of tar, laying on their back, dripping ferrofluid, drooling ferrofluid. dslr, photography, realism, animal photography, modern bathroom, photorealistic, v - ray, goo, tar",no
"highly detailed oil painting | very intricate | cinematic lighting | black, white and gold color scheme, dark background | the mist of the mistic by beethoven | by roberto ferri, by gustav moreau, by singer sargent and klimt, american romanticism, occult art | by austin osman spare, artstation, cgsociety, official art, octane",no
"actual photography of tall whites aliens, award winning, high def,",no
"Image on the store website, eBay, Full body, 80mm resin figure of People dressed in vacation attire",no
"painting of young cute handsome beautiful dark medium wavy hair man in his 2 0 s named shadow taehyung and cute handsome beautiful min - jun together at the halloween! party, ghostly, haunted, ghostly, ghosts, autumn! colors, elegant, wearing suits!, clothes!, delicate facial features, art by alphonse mucha, vincent van gogh, egon schiele",no
"“detailed painting of Kanye west, Old painting, highly detailed”",no
"the robot in her intricate mechanical mask stand on the lawn, by annie swynnerton and diego rivera and kit williams and leo and diane dillon and nicholas roerich, symbolist, dramatic lighting, elaborate geometric ornament, art brut, god rays, soft cool colors, smooth, sharp focus, extremely detailed, adolf wolfli",no
"detailed 4 k photorealistic lady gaga and joaquin phoenix talk each other, some detailed footage in next joker movie in the style of nick ut and eddie adams and margaret bourke and yousuf karshs and alfred eisenstaedt",yes
nothing,no
"a handsome young man holding a wood adorned cane. intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, by justin gerard and artgerm, 8 k",no
"Bertie Ahern wearing an astronaut helmet, painted by Caravaggio",no
"a humanoid owl - god with the wisdom of the ancients wearing a native american outfit, trending digital fantasy art, realistic texture, 8 k, perspective, high definition, ultra crisp, popular on artstation, daily deviation, vibrant, extremely detailed",yes
"counter culture representative portrait embrace detailed analogue mixed media collage with canvas texture in style of contemporary art, punk art, hyperrealistic beautiful face, photorealistic, expressionism, masterpiece, perfect composition, spectacular quality, intricate oil details",no
Character sheet of Astronaut by Donato Giancola,no
"vivid washes of color. contrast of light and dark. cinematic spangled cosmic polaroid. brocken spectre. It is dark all around. The wind and light making dramatic whorls and spiral patterns of shadow and light in the grass. blinding silver, viridescent, at play. spangled night time photography.",no
"futuristic city center with futuristic ultra high speed train station in background, modern landscape architectural design industrialpunk concrete and glass, maroon, white and blue metallic accents, gorgeous lighting, golden hour, 2077, dramatic lighting and composition, photography, star citizen",no
"a picture of the most attractive man on the planet wearing a suit, hands in his pockets, sunglasses, roger rabbit in the background",no
"girl crying, stars in the sky, cold weather, emotional oil painting, digital art, trending on artstation, by Yoshitaka Amano",no
purple human thumb,no
"huge giant massive mechanical ominous futuristic cybernetic evangelion mecha firing a huge wide laser beam from its head at a crowd of screaming scared panicked running people on a busy city street in the evening, mayhem, explosions, dust, smoke, war of the worlds, cinematic, hyper realism, high detail, octane render, vibrant colors, smooth gradients, high contrast",no
"Pink tree beside a large lake, landscape in the style of the lego movie",no
a photograph of the painted ladies in san francisco planet of the apes foggy runes artstation cyberpunk dreamscape high definition ,no
"dream, photo realism, beautiful nature, sunny day, sunshine lighting high mountains, which are higher than white fluffy clouds with green trees on top, a small wooden bridge connecting two mountains, a loving couple a cute skinny redhead girl in a blue dress, and man with black hair in white t-shirt and black shorts, couple holding hands and kissing, ocean beneath the mountains with clear blue water, whales showing from the waves, cinematic, 8k, highly detailed",no
"portrait photograph of an extremely beautiful!!!! young female , symmetric face!, symmetric round detailed eyes!!, slight smile, natural light, wearing a yellow kimono!! with a very detailed barn owl! on her shoulder in a tropical greenhouse. looking at the camera!!. golden crown made of golden leaves. super resolution. Extremely detailed. Graflex camera!, bokeh!!!!! trending on artstation.",no
jesus tours the streets of hollywood by raphael lacoste and pierre auguste cot and delphin enjolras and daniel f. gerhartz,yes
wonderdream faeries lady feather wing digital art painting fantasy bloom vibrant snyder zack and swanland raymond and pennington bruce illustration character design concept harmony joy atmospheric lighting butterfly,no
kemonomimi anime girl,no
"photo of mini brown chihuahua in a bowser costume. Post processing , award winning , masterpiece , photo realistic",no
"analog photograph portrait of a beautiful woman in the rain, under a umbrella, it\'s raining, greyscale, film grain, depth of field, bokeh",no
"a highly detailed cinematic headshot photograph of a volkswagon bug, ultra realistic, depth, beautiful lighting, moonlit parking lot, by richard avedon and annie leibovitz and arnold newman, photorealistic, hyperrealistic, octane, epic composition, hasselblad camera, 5 0 mm, sharp focus, kodak tri - x 3 5 mm, masterpiece, vray, vibrant colors",no
"keanu reeves breaking up with keanu reeves in front of a crowd of keanu reeves in the gym in hawkins, in the style of james jean, artstation trending, 8 k, 3 d render, photorealistic, volumetric lighting caustics, pink",no
"professional photography of a Lady bug on a strawberry, bokeh, 8k",no
"Jaquet Droz, Tomer Hanuka, smooth liquid metal with detailed line work, Mandelblub fractal, Exquisite detail, blue neon details, red neon details, green neon details, white neon details, hyper detailed, intricate charcoal illustration, golden ratio, steampunk, smoke, neon lights, steampunk forest background, liquid polished metal, by peter mohrbacher trending on artstation, photo realistic, octane render",no
"an attractive young female wearing an cover white webs spider, adriana lima, olive skin, long dark hair, beautiful bone structure, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
gaucho skin on fortnite,no
"artwork about a road to freedom, by max svabinsky. atmospheric ambiance. depth of field and tridimensional perspective. lighthearted mood.",no
"film still of!!!! millie bobby brown!!! as princess leia in star wars movie, long braided hair pulled back, closeup portrait, wearing long white robe, deep focus, carrying yoda, exploring swap on dagobah, glamour pose, dramatic lighting, octane, mist, volumetric lighting, 8 k",no
crazy space dragon,no
"Portrait of Bulgarian actress Neda Spasova, photorealistic",no
"Knolling collection of tactical guerilla equipment, rough acrylic painting (1590)",yes
"serene beautiful temple rock garden kyoto, japan, a collage painting, in the style of wes anderson, lola dupre, david hockney, isolated on negative white space background dark monochrome fluorescent neon spraypaint accents volumetric octane render ",no
captain america doing yoga,no
huge mysterious ufo ignoring the laws of physics over a natural scene. strange otherwordly material. entries in the 2 0 2 0 sony world photography awards.,yes
"greg manchess portrait painting of female wearing a latex suit as overwatch character, medium shot, asymmetrical, profile picture, organic painting, sunny day, matte painting, bold shapes, hard edges, street art, trending on artstation, by huang guangjian and gil elvgren and sachin teng",no
"waterpark in the woods with waterslides and lightning bugs painting by brain froud, charles vess, cinematic lighting, epic composition, highly detailed",no
"splashes of neon, portrait made out of rain, trending on artstation, epic composition, emotional, beautiful, rendered in octane, unreal engine, highly detailed, realistic, galaxy background",no
