prompt,references_past
"jack vance dying earth character, illustration",no
"jarvan iv league of legends wild rift hero champions arcane fantasy digital painting bioluminance alena aenami artworks in 4 k design by lois van baarle by sung choi by john kirby artgerm and greg rutkowski and magali villeneuve tank support marksman mage fighter assassin,",no
"skeleton walks through the center a destroyed city, extremely detailed oil painting, massive destruction, 1 9 2 0's colored pencil, highly detailed, highly accurate, deep aesthetic, 8 k, highly ornate intricate details, cinematic lighting, rich colors, beautiful scenic view, ray tracing, hyperrealistic, photorealistic, cinematic landscape, trending on artstation, concept art,",yes
"jamie lannister by anne stokes and larry elmore, detailed matte painting, realistic portrait, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, 8 k resolution",no
"fisher price redwood forest, california scene from tv show hyper detailed 5 5 mm 8 5 mm, toy photography, made out of plastic",no
"goya the colossus painting, towering stone man, atmospheric haze, stormy, tundra, hudson river school, princess in foreground, large scale",yes
"only with red, a red melted apollo with a laurel wreath and a flaming sword announce the win, athens in the background, pathos, in the style of beksinski, part by hopper, part by rodcenko, part by hofbauer, intricate composition, red by caravaggio, insanely quality, highly detailed, masterpiece, red light, artstation, 4 k",no
"a floating temple, channeling swirling energy, wearing netrunner clothing, vaporwave aesthetic, colorful, psychedelic, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"Adolph Hitler portrait, 90s style, Digital Art, 90s background",yes
"a group of stingray, rays and sharks flying in the sky in a rough sea, sea of thieves style, unreal engine, cinematic, waves, fog, clouds, rain",no
"old colombian man with white mustaches, a pink hat, white jacket and jeans as Better Call Saul, promo poster, clouds in the background, cinematic light, 35 mm, film grain, movie, realistic, detailed face",no
"the dark deity is reborn from the fire, dark and mysterious, atmospheric, ominous, eerie, cinematic, cinematic, 4k, ultra detail, ultra realistic",no
"a humanoid german shepherd beast - man, sitting and watching a soccer match in his house on television, he has hurt his knee and is a dad, by erin hanson, alexi zaitsev, karl spitzweg, award winning, tv set",no
"small cute possum dressed as an adventurer, cga graphics scheme, pixelart",no
"mtg character portrait of a brawny male leonin warrior african lion angel of justice, with fiery golden wings of flame, wearing shining armor, wielding a flaming sword and holding a large fiery shield, by peter mohrbacher, mark brooks, jim burns, wadim kashin, greg rutkowski, larry elmore, esao andrews, trending on artstation",no
"by akio watanabe, manga art, night moon, cuckoo bird on wisteria branch, trading card front",no
"a man talking to a draconian humanoid, reptile, reptilian, movie still, cinematic composition, cinematic light, criterion collection, reimagined by industrial light and magic, 4K grain, Movie by David Lynch and Ridley Scott",no
"epic cinematic artwork landscape of London's skyline in the year 3000, futurism, digital art, masterpiece, 4k",no
a funeral ceremony for big bird,no
a horror tarot card design with intricate details of soul leaving the body in smokes :: bastien lecouffe deharme,no
"human portrait, ethereal, face, crystal, intrincate, cgsociety, devianart, ornate, maximalist, fine art, golden details, carved, tarot card enviroment, rococo, baroco, fractal background, wrapped in vines and skiny wires by peter mohrbacher and marc simonetti",no
"Britney Spears, highly detailed, portait, character art by Fiona Staples.",no
george w bush painting a picture of johnny depp with wings,no
NO JONAH HILLS ALLOWED. JONAH HILL is the subject of this ukiyo-e hellfire eternal damnation catholic strict propaganda poster rules religious. WE RULE WITH AN IRON FIST. mussolini. Dictatorship. Fear. 1940s propaganda poster. ANTI JONAH HILL. 🚫 🚫 JONAH HILL. POPE. art by joe mugnaini. art by dmitry moor. Art by Alfred Leete.,yes
legendary pokemon lugia by jean delville,no
"JigglyPuff Nightmare Orb from lovecraft picture in the style of Jansson, Alexander",no
the best dessert ever,no
"an atomic tsunami in the style of Fallout: new Vegas, digital art, 3D render, octane render, raytracing , intricate details, 8k post processing",no
"cinematic shot of jennifer lawrence, short black dress, shiny skin, sexy, small details, volumetric light, radiant light",no
"very beautiful portrait of an extremely cute and adorable walter white, smooth, perfect face, fantasy, character design by mark ryden and pixar and hayao miyazaki, sharp focus, concept art, harvest fall vibrancy, intricate detail, cinematic lighting, hyperrealistic, 3 5 mm, diorama macro photography, 8 k, 4 k",no
"scene from Kagemusha, 1980, movie still, cinematic, a chef using magic to make a pizza, epic,",no
"humanoid female moth, movie still of a moth-woman, moth",no
"Beautiful portrait 3d render of the gothic grim reaper with a scythe, centered face, portrait, atmospheric lighting, painted, intricate, volumetric lighting, beautiful, rich deep colors masterpiece, sharp focus, ultra detailed, in the style of Dan Mumford and marc simonetti, with a crowded futuristic cyberpunk church city in the background, astrophotography",no
"woman selling masks on the streets, intricate, highly detailed, painting by rembrandt, concept art, sharp focus, rembrandt lighting",yes
"surreal glimpse into other universe, 2 houses by akdonchampi, summer morning, very coherent and colorful high contrast, art by!!!! gediminas pranckevicius!!!!, geof darrow, floralpunk screen printing woodblock, dark shadows, hard lighting, stipple brush technique,",no
