prompt,references_past
"a lovely girl in hanfu, by ruan jia, unreal engine, cg rendering, 8 k, closeup, smooth, trending on artstation, digital illustration, black hair",no
"extremely beautiful frog, symmetrical, cinematic, elegant, luxury, chrome, real photography, 4 k, ultra hd, national geographic journal cover",no
an illustration of an anthropomorphic tree giving a thumbs-up while bouldering,no
"Live Action Still of Jerma in A Clockwork Orange, real life, hyperrealistic, ultra realistic, realistic, highly detailed, epic, HD quality, 8k resolution, body and headshot, film still",no
"tall bald man, standing, wielding a large axe, spike through two eyes, large spike through eyes, black robe, painting by yoji shinkawa, alphonse murac, craig mullins, sui ishida, yoshikata amano, collaborative painting, very detailed and high quality, 4 k, 8 k, artstation",no
"craftsman home, idyllic, 1950s suburb by Asher Durand. artwork by Tooth Wu and wlop and beeple and dan mumford and greg rutkowski and nekroxiii. halo. octane render, cinematic, hyper realism, octane render, 8k, depth of field, bokeh. iridescent accents. vibrant.",no
"Neil Young design, character sheet, 3d render, Greg Rutkowski, Zabrocki, Karlkka, Jayison Devadas, Phuoc Quan, trending on Artstation, 8K, ultra wide angle, zenith view, pincushion lens effect",no
coca cola nitro,no
"foxes all the way down, infinitely tall stack of foxes, surreal concept art, space",no
"stupa in red canyon, star trails above, dramatic lighting, artstation, matte painting, ralph mcquarrie, simon stalenhag, zaha hadid",no
"girl with beret, sharp details, sharp focus, elegant, highly detailed, illustration, by Jordan Grimmer and greg rutkowski and PiNe(パイネ) and 薯子Imoko and 香川悠作 and wlop and maya takamura, intricate, beautiful, Trending artstation, pixiv, digital Art",no
photorealistic dolphin,no
"jeffrey bezos sitting on a throne made of skulls, brutal, professional photography, artistic cinematography, ultra detailed, backlighting, sinister, laughing, mist, beautiful, 8k, lovely, trending, clear",no
"teemo from league of legends, as king louis xv, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart",yes
wire art portrait inspired by egon schiele,no
"render as a very beautiful 3d anime girl, long braided purple hair, azure blue eyes, full round face, short smile, casual clothes, serene beach setting, cinematic lightning, medium shot, mid-shot, highly detailed, trending on Artstation, Unreal Engine 4k, cinematic wallpaper",no
"highly detailed vfx portrait of audrey hepburn mixed with emilia clarke, geometric polygons, global illumination, detailed and intricate environment by james jean, liam brazier, petros afshar, victo ngai and tristan eaton",no
"a portrait of an incredibly beautiful, colorful, graceful, elegant, and sophisticated young blonde teen girl made of cucumbers, an ultrafine detailed illustration by james jean, intricate linework, bright colors, final fantasy, behance contest winner, vanitas, angular, altermodern, unreal engine 5 highly rendered, global illumination, radiant light, detailed and intricate environment",no
jared leto as an avocado chair,no
"a man's face fusing together with nature, illustrative art, comprehensive artwork, mannerism, photorealistic art style, zbrush, artstation, cgsociety contest winner, 4 k, 8 k",no
"Solis Sacerdotibus, digital art, masterpiece, hyperdetailed",no
"fullbody portrait of a beautiful young fit male angel with curly blond hairs, full dressed in long fluent clothes, majestic symmetrical big dove wings, luminous halo, by greg rutkowski and alphonse mucha, gradient white to gold, in front of an iridescent background, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp focus illustration",no
"woman with s 1 0 gas mask and a tactical uniform, mechanically augmented, trending on artstation, mysterious",no
"photomanipulation of statue of liberty sitting down with legs crossed, humor, ultrarealism, detailed, trending on artstation",no
"award winning photo of an octopus dj with tentacles simultaneously placed turntables cdjs and knobs of a pioneer dj mixer. sharp, blue and fuschia colorful lighting, in front of a large crowd, studio, medium format, 8 k detail, volumetric lighting, wide angle, at an outdoor psytrance festival main stage at night",no
