prompt,references_past
old photograph of fat cat inside a world war 2 tank,yes
"Man with cat inside the tip of Eiffel Tower looking over Paris, 4k, cinematic,",no
"epic leader pregnant woman talking to all her tribe with fluorescence bodies, proud people looking at the pregnant woman, ice cave, facinating, fantasy digital art, octane render, beautiful composition, trending on artstation, coherent, masterpiece, photorealistic",no
"painting by borremans, terri hall posing, detailed, stunning",no
paintpunk angular epee triangle ( s ),no
minions as a heavy metal band from 8 0 s portrayed on a poster announcing world tour,yes
"hyper realistic detailed image of huge tungsten metallic cube being pushed by pepe the frog up incline, sisyphus compostition, by ayami kojima, amano, beeple, greg hildebrandt, and mark brooks, mystical, renaissance color palette, cinematic light, low angle, long cinematic shot by andrei tarkovsky, extremely detailed, very coherent symmetrical artwork",no
"An astronaut floating through space, D&D, fantasy, intricate, cinematic lighting, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Akihiko Yoshida, Greg Rutkowski and Alphonse Mucha",no
"( ( gothic # ) ) princess portrait *. *. by alvar aalto * *, ( ( by rembrandt # ) ), highly detailded",yes
"Megatron action figure from Masters of the Universe (1983), by Mattel, product photography, professional photography",no
"fork lake, painted by darrell k. sweet and edd cartier, trending on artstation, moon light fish eye illustrator, bokeh, magic realism, dutch golden age, expressionism",no
oil painting of solid glass sculpture,no
"close view of a delicious sweet and perfect onion cheesecake piece, award winning, 4 k, beautiful",no
"symmetric portrait of a biophilic cyborg, filled with crystal growths, circuits and digital elements, with sacred geometry and psychedelic eyes in a cyberpunk landscape of parametric architecture by alex grey, and greg rutkowski, filled with nature gods and dreamcatcher portals, hdr, 3 d, photorealism, mandelbulb 3 d, volumetric lighting, octane render.",no
an epic grim hyperdetailed 3 d matte painting of a female cyberpunk cyborg sorceress on a distant sci - fi planet under dramatic aurora borealis by peter mohrbacher by dan mumford by jakub rozalski by yoji shinkawa,no
"a portrait of a ice queen with long dark curly red hair, stoic, pale skin, alone, white eyes, dramatic, epic painting, painting by wlop, nixeu and sakimichan, semirealism, artstation, octane render, sharpness, 8 k, golden ratio",no
"Africa, beautiful portrait of Very funny actress Emma Watson like monkey face looking like an old monkey, Emma Watson actress blended monkey face, like , powerful , magic, thunders, dramatic lighting, intricate, wild, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, footage",no
"a planet of various flowers, fungus and plants, fern, in which the human figure is dressed in something magical and impressive, inside the picture is infinity, sunset light, Atmospheric phenomenon, artistic photography, muted colors, conceptual, long exposure outside the city",no
"luminescent jellyfish, symmetrical, highly detailed, digital art, sharp focus, trending on art station, lava lamp",no
a very magical Elon musk,no
"an epic action concept masterpiece of demented skeletal cat and mouse, inspired by sd ai and zdzislaw beksinski, digital art, horrific cinematic lighting, 4 k",no
"persephone as goddess of death, painted by alphonse mucha",yes
"only with red, a red samurai do seppuku, tokio, a lot of frogs watch, in the style of beksinski, parts by edward hopper, parts by rodcenko, parts by yue minjun, intricate and epic composition, red by caravaggio, insanely quality, highly detailed, masterpiece, red light, artstation, 4 k",yes
"a pink cloud in the shape of a dragon with a bright blue background, cloud in the shape of a dragon",no
a blue white black ferry at the sea outside helsingborg,no
"galloanserae, encyclopedia",no
"fantastical vibrant smiley face shaped cloud with holes for eyes and mouth, in a nature scene by marc adamus, high definition, sun breaking behind the smiley face, cheerful, bouncing, trippy",no
"tiny house by kengo kuma on island sea cloud surreal art by jason naylor, very coherent, sharp, colorful high contrast, dark shadows, hard lighting, floralpunk flower green plants garden, inking etching screen print, hd, 8 k hyper detailed, octane render",no
"“Don Quixote, close up photo by Trent Parke, Magnum photos, award winning”",no
"sora from kingdom hearts exhaling a large smoke cloud from his bong, movie still, cinematic lighting",no
"A landscape photo of a beautiful forest scene. PROMPT, XF IQ4, 150MP, 50mm, f/1.4, ISO 200, 1/160s, natural light, Adobe Photoshop, Adobe Lightroom, DxO Photolab, Corel PaintShop Pro, rule of thirds, symmetrical balance, depth layering, polarizing filter, Sense of Depth, AI enhanced",no
