prompt,references_past
"basketball sneakers concept of iron man, picture by tim burton, render, cinema 4 d, octane render",no
"exquisite alien poster art by weta studio, 8 k, denoised",no
"nice comfy tavern, night time, people are enjoying their moments",no
"colorful and festive captivating cube. rich vivid colors, ambient lighting, dynamic lighting, 4 k, atmospheric lighting, painted, intricate, highly detailed by charlie bowater",no
photo of margot robbie as a harlequin warrior,no
"close-up portrait of the face of a beautiful princess in a twisted skull glass mask in a spaceman suit, epic angle and pose, symmetrical artwork, 3d with depth of field, blurred background, cybernetic jellyfish female face skull phoenix bird, translucent, nautilus, energy flows of water and fire. a highly detailed epic cinematic concept art CG render. made in Maya, Blender and Photoshop, octane render, excellent composition, cinematic dystopian brutalist atmosphere, dynamic dramatic cinematic lighting, aesthetic, very inspirational, arthouse. y Greg Rutkowski, Ilya Kuvshinov, WLOP, Stanley Artgerm Lau, Ruan Jia and Fenghua Zhong",no
"lady gaga and joaquin phoenix styled by nick knight posing, full body shot, set pieces, intricate set, vogue magazine, canon, highly realistic. high resolution. highly detailed. dramatic. 8 k. 4 k.",no
"painting of a peaceful man relaxing in the cosmos by David Normal, David Normal,",no
"a Volkswagen Beetle floating in space, cosmic skies. By Makoto Shinkai, Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, krenz cushart, Sakimichan, trending on ArtStation, digital art.",no
"jar jar binks as a sith lord, in the style of artstation, 4 k",no
lady gaga futuristic style photoshoot by nick knight 4k,no
"sculpture made of wood, portrait, female, future, harper's bazaar, vogue, magazine, intricate, concept art, close up, ornate, luxury, elite, elegant, trending on artstation, by ruan jia, by Kenneth Willardt, by ross tran, by WLOP, by Andrei Riabovitchev,",no
"a beautiful african woman meditating on a rock, beautiful face, pretty face, trending on artstation, digital art,",no
"how happy is the blameless vestal ’ s lot! the world forgetting, by the world forgot. eternal sunshine of the spotless mind! each pray ’ r accepted, and each wish resign ’ d",yes
"behavior less an issue of projection, photorealistic portrait by michael komarck, greg rutkowski, victo ngai, artgerm and j. dickenson",no
"hyper detailed 3d render like a Oil painting - an underwater portal into the depths of another cosmic dimension, by Jacek Yerka, Mariusz Lewandowski, Houdini algorithmic generative render, Abstract brush strokes, Masterpiece, Edward Hopper and James Gilleard, Zdzislaw Beksinski, Mark Ryden, Wolfgang Lettl, hints of Yayoi Kasuma, octane render, 8k",no
"Hurricane monstrous screaming in agony dark fantasy, intricate, smooth, artstation, painted by Wayne Barlowe, zdislav beksinski",no
A serene landscape with a singular building in the style of magic the gathering,no
"Sonya igwe. Cyberpunk female assassin wearing stealth suit hiding from police patrol (blade runner 2049, cyberpunk 2077). Orientalist portrait by john william waterhouse and James Gurney and Theodore Ralli and Nasreddine Dinet, oil on canvas. Cinematic, hyper realism, realistic proportions, dramatic lighting, high detail 4k",no
"humanoid god of the sun, highly detailed, d & d, fantasy, hyper detailed, digital painting, trending on artstation, apollo, concept art, sharp focus, illustration, art by artgerm and magali villeneuve and greg rutkowski and michael whelan, cryengine, 8 k realistic atmospheric lighting, frostbite 3 engine",no
"the two complementary forces that make up all aspects and phenomena of life, by League of Legends concept artists",no
"full body portrait of a beautiful young woman, photorealistic, hair down to waist, in the style of Kevin Kostic, Stephen Lau and artgerm, hyper sharp focus, 8k highly detailed",no
baroque rococo painting The Pretty Cake portrait Greg Hildebrandt Lisa Frank high detail fancy cake,no
"highly detailed closeup group portrait of medieval goblins singing in a choir, stephen bliss, unreal engine, greg rutkowski, ilya kuvshinov, ross draws, hyung tae and frank frazetta, tom bagshaw, tom whalen, nicoletta ceccoli, mark ryden, earl norem, global illumination, god rays, detailed and intricate environment",no
"portrait of a village witch, beautiful, fantasy, colorful, cinematic lighting, artstation, trending, highly detailed, focus, smooth, by hirohiko araki and yoshitaka amano",no
hyper realistic photo of dolly parton as a wheaten terrier,no
"a photograph of a big fire on a  dining room on fire, only remains a wooden table and a chair (no fire at all there), an human-like relaxed dog sitting at this table, ☕ on the table, surrounded by flames, a lot of flames behind the dog, black smoke instead of the ceiling, no watermark",no
"enviroment concept art of chinese temple by jama jurabaev, cinematic shot, brush hard, artstation, for aaa game, high quality, brush stroke",no
"a 3 d bioluminescent radically alive world of mushroom fractals and butterflies, intricate mycelial lace, biopunk, rococo, inspired by peter mohrbacher & james jean & william morris & ernst haeckel & android jones — w 7 0 0",no
"arabic warrior, trending on artstation, by alex ronal",no
"A fantasy book style portrait painting of a hybrid, Naomi Watts, Anya_Taylor-Joy, Cory Chase, as a Mystical Valkyrie, Anubis-Reptilian, Atlantean Warrior, François Boucher, Oil Painting, unreal 5, DAZ, hyperrealistic, octane render, Regal, Refined, Detailed Digital Art, RPG portrait, William-Adolphe Bouguereau, Michael Cheval, Walt Disney (1937), Steampunk, Volumetric Golden dappled dynamic lighting, Highly Detailed, Cinematic Lighting, Unreal Engine, 8k, HD",no
"universal nightmare, black and white",no
"2005 AMC AMX/3 Gremlin, XF IQ4, 150MP, 50mm, F1.4, ISO 200, 1/160s, natural light, Adobe Photoshop, Adobe Lightroom, photolab, Affinity Photo, PhotoDirector 365",no
"screenshot of Han Solo kissing Princess Leia Organa, alone,, iconic scene from 1970s Star Wars film directed by Stanley Kubrick, in a sci fi nursing home architecture, last jedi, 4k HD, cinematic still frame, photoreal, beautiful portraits, moody lighting, stunning cinematography, anamorphic lenses, kodak color film stock",yes
"giuseppe arcimboldo, steve jobs, face made of many small apples and fruit, highly detailed, illustration, intricate portrait design, diffuse lighting, aesthetic, trending on artstation",no
