prompt,references_past
"cyberpunk hacker with server, lots of wires, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws",no
"feminine korean girl, sharp, bauhaus, aerodynamic, fast, flat art, digital art, hd, by bruce pennington, by escher",no
barney the dinosaur,no
little tikes my first guillotine,no
"Doug Walker crying in an empty room, film still, by Andrei Tarkovsky",no
sistine chapel oil painting,no
"portrait of a man whos head is hidden of clouds, by rene magritte, detailed painting, hd, hq, high resolution, high detail, 4 k, 8 k",no
"chrysta bell, league of legends, intricate, highly detailed, digital painting, hyperrealistic, artstation, concept art, smooth, sharp focus, illustration, Unreal Engine 5, 8K, art by artgerm and greg rutkowski and alphonse mucha, by Jesper Ejsing",no
"symmetry!! oil painting of a weeping tonsured dominican monk in a brown habit, kneeling in a dark empty chapel, hazy, digital art, artstation, cinematic, golden hour, digital art painting by greg rutkowski, cozy atmosphere, cinematic lighting",no
"“atmospheric painting of actor Tony Leung in scene from Wong Kar Wai movie, night, neon, noir”",no
hummingbirds eating from a feeder painting by matisse,no
"bill cipher moai statue popart slap face caricature cartoon graffity, romero britto, mark ryden simpson family artstation colorful vibrant beeple, by thomas kinkade",no
portrait_of_a_melting_skull._intricate_abstract._intricate_artwork._by_Tooth_Wu_wlop_beeple_dan_mumford._octane_render_trending_on_artstat,no
A frog in a glass jar on a beach background,no
"a realistic and atmospheric watercolour fantasy character concept art portrait of johnny bravo as a druidic warrior wizard looking at the camera with an intelligent gaze by rebecca guay, michael kaluta, charles vess and jean moebius giraud",no
"attractive man drinking coffee and reading newspaper, painting by gaston bussiere, craig mullins",no
exotic birds flying around a priest cowering in fear,no
John Wick in the One Piece universe,no
"gandalf as chewbacca, painting",no
"“geometrically surreal streets, extremely high detail, photorealistic, intricate line drawings, dotart, album art in the style of James Jean”",no
underwater fairytale castle paper art,no
"high quality portrait flat matte painting of cute girl in the style of nendoroid and Toon Zelda , flat anime style, thick painting, medium close-up",no
"King Kong in the forest in the storm, fantasy art, in the style of greg rutkowski, illustration, epic, fantasy, intricate, hyper detailed, artstation, concept art, smooth, sharp focus, ray tracing",no
Portrait Photograph of a Japanese Geisha Ilford Ortho+ 80,no
"quantum computing, ultron, jama jurabaev, greig fraser, roger deakins, cinematic shot, trending on artstation, high quality, brush stroke",no
"an English Lop bunny rabbit standing up, by studio ghibli painting, by Joaquin Sorolla rhads Leyendecker, An aesthetically pleasing, dynamic, energetic, lively, well-designed digital art, by Ohara Koson and Thomas Kinkade, traditional Japanese colors, superior quality, masterpiece",no
"naruto shaking hands with an obese zion williamson, anime still",no
"a 1 9 9 8 southern brazil jacket!!! costa blanca, designed by bispo do rosario, arnold bocklin, jules bastien - lepage, tarsila do amaral, arthur and gustave baumann, cheval michael, warm, mediterranean, star, sharp focus, colorful refracted sparkles and lines, soft light, 8 k 4 k",yes
"A modern living room with 2 sofas facing each other with a white marble table in the center, on the left side of the living room there is a floor to ceiling glass window while on the right side of the living room there are wooden stairs that lead to the second floor, 8k resolution",no
trump islamic praying,no
"billy corgan wearing a black zero shirt, 1 9 9 6 rock tour photograph, rollingstone magazine",no
"a fleet of steampunk airships, intricate design, fantasy, extremely detailed, sharp focus, golden hour, digital painting, trending on artstation, art by greg rutkowski, magali villenueve.",no
"beautiful dwarven lady wearing an elegant brocade dress in the mountains, by thomas kinkade, dungeons and dragons, lord of the rings, intricate, ultrarealistic, cheerful, complex braided hair, chubby and plump, big nose, sharp focus, sunlight, soft lighting",no
the flash in the style of the Red Dead Redemption 2 cover art,no
photograph of the first dog to ever vote,no
Home Video Footage. Daughter's birthday party.,no
"portrait of Lesley Nilsen as a character in arabian Cyberpunk 2077, looking at camera, intricate, dystopian, sci-fi, extremely detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, intimidating lighting, incredible art by artgerm and greg rutkowski and alphonse mucha and simon stalenhag",no
matte painting of Final Fantasy in the style of Akihiko Yoshida | trending on artstation,no
"A woman sitting at a bar, she is holding a cup of coffee, her hair is purple, hd, digital art, elegant",no
"A portrait of a goat wearing a bandana, sticker, colorful, illustration, highly detailed, smooth and clean vector curves, no jagged lines, vector art, smooth",no
Sophie Xeon by Yoshitaka Amano 4k hyper detailed trending on artstation,no
"Mark Zuckerberg with yellow pourous looking skin, skin that looks like lemon skin",no
"pewdiepie on his computer gaming, photorealistic, hd, 8 k",no
"A cute shaman from a Pixar movie with no nose, glowing eyes and a very long hooded dark green cloak of leaves by Julien Kaspar, 3D render, stylized, Cycles Render",no
"A dinosaur fighting with several cavemen armed with spears, coarse canvas, visible brushstrokes, intricate, extremely detailed painting by Jan van Goyen",yes
grinning hellpunk the thieving Goblin wearing a grubby muslin turtleneck sweater whilst pointing a dagger at you charlie bowater ross tran greg rutkowski jamie wyeth gregory crewdson ralph goings jonas de ro jim mahfood victor brauner ilya repin oil painting,no
"the sight of her brings bliss to the melting screen, style of James Jean, Edward Hopper, Francis Bacon, colors of Mark Rothko, trending on artstation, Greg Rutkowski, dark atmosphere",no
"
robot ninja mask helmet metroid fusion Xenoblade Chronicles Video game icon design , 2d game fanart behance hd by Jesper Ejsing, by RHADS, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws global illumination
",no
"beautiful digital painting of a stylish socialite forest with high detail, real life skin, freckles, 8 k, stunning detail, works by artgerm, greg rutkowski and alphonse mucha, unreal engine 5, 4 k uhd",no
"cinematic portrait of a beautiful female jointed handmade wooden art doll, made of wood, dreadlocks with twigs and branches, reaching out to each other, oak trees, oak leaves, acorns, dendritic, ooak, painting by naoto hattori, by fernand khnopff, by raphael, trending on artstation, detailed",no
