prompt,references_past
"a man who's head is turning into a puff of smoke, annie liebowitz, black and white",no
"Highly detailed oil painting of a white tower with red flowers growing on it, high contrast colors, blue sky, grassy field, greg rutkowski, trending on artstation",no
"elon musk as a fortnite character, cinematic, detailed",no
"Greg Manchess portrait painting of a beautiful 16 year old afropunk blasian character, medium shot, asymmetrical, profile picture, Organic Painting, sunset day, matte painting, bold shapes, hard edges, street art, trending on artstation, by Huang Guangjian and Gil Elvgren and Sachin Teng",no
tileset for a fantasy game,no
"Venus Athena beautiful gracious pagans baroque marble and gold in space sistina stars clouds winged butterflies greeks, baroque and rococo ornaments, decorative golden elements",no
"sunny day river landscape light city in cloudy sky, acrilic paint, brush paint, heavenly atmosphere, paint, ultra detailed, beautiful image, resolution, artstation",no
"character concept portrait, symmetrical head - on centralized, dinah drake smirking, ( ( domino mask ) ), straight blond, black and purple costume. high quality, dynamic lighting. artwork by artgerm, wlop, alex ross, greg rutknowski, alphonse mucha",no
Mike Stoklasa from Red Letter Media,no
an old school black and white photo of a monkey sitting in a chair typing on a typewriter,no
still from the hit tv show friends in the style of bojack horseman,no
"an environmental concept art of uncharted, interior, nathan drake explores an ancient tomb, highly detailed, environmental light, cinematic by francis tneh",no
"city plan, scores, circuits, hatching, acoustic information, complex classification system, cartography, medium: colored pencil",no
"gorgeous snake woman medusa, trending on artstation, D&D, soft lighting, HD, sharp focus, intricate, masterpiece, concept art, character design",no
"japanese bjd geisha vampire queen in victorian red dress in the style of dark - fantasy lolita fashion painted by yoshitaka amano, takato yamamoto, james jean, symmetrical vogue face portrait, volumetrics, intricate detail, artstation, cgsociety, artgerm, gold skulls, rococo",yes
"head and shoulders portrait digital illustration of a barbarian, female, high fantasy, d & d, by luis royo, face details, smooth, sharp focus,",no
"attractive arthur pendragon ( bradley james ) with attractive male merlin ( colin morgan ) the mage. they are in love. highly detailed painting by gaston bussiere, craig mullins, j. c. leyendecker",no
"trail cam footage of a deer without head with gigantic legs, low quality cursed video",no
"a beautiful photo of Arcadia, award winning photo, hyper detailed, cinematic",no
"a beutiful fairy, poetic setting, dreamlike, artstation, elegant, highly detailed, digital painting, concept art, smooth, sharp focus, illustration, art by don bluth and michel ocelot and makoto shinkai and tom whalen and atey ghailan and akihiko yoshida",no
ariana grade in Icarly episode 4k,no
daft punk concert in 1 bit art style,yes
"Enchanted and magic forest, a glowing treasure chest sits in a meadow by ilya kuvshinov",no
"Rowan Atkinson as Batman, detailed, dinamic lighting, gothic",no
"scary unproportionable tall ghost creature in the middle of a trench, ghost, 1900s picture",yes
"5 5 mm portrait photo of an armored demonic rat skeleton with antlers and red eyes, in a magical forest. magical atmosphere. art by greg rutkowski. highly detailed 8 k. intricate. lifelike. soft light. nikon d 8 5 0.",no
"Lady Gaga as Harley Quinn, 1990s Disney, cel shading",no
"A necromancer pulsing with necrotic energy, art by Thomas Kinkade, power auras, sigils, tattered cloth robes, substance 3d painter, PBR textures, Physical based rendering, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field, aperture f2.8",no
"JoJo's Bizarre Adventure Stand User Weird Al Yankovic, detailed manga illustration by Hirohiko Araki",no
"a close up portrait painting of a man in an astronaut suit, screaming and sad, highly detailed, close up, aesthetic stars in the background, in the style of edward hopper, fine brush strokes, 4 k,",no
"“unicorn frog vertically hovering above misty lake waters in jesus christ pose, low angle, long cinematic shot by Andrei Tarkovsky, paranormal, eerie, mystical”",no
"portrait of a horrific cyberpunk monster, concept by greg rutkowski, highly detailed, sci-fi, sharp focus,",no
"medium-shot fencing in 17th century, oil painting, dark background, ominous,",yes
"A girl who's hair is light-silvery with a tint of purple, waist-length. orchid purple eyes. Elf ears Her skin is Ivory White pixiv artist WLOP artstation artist Mam BA artstation real photo very detailed",no
"eldritch abomination, oil painting, cinematic, intricate complexity, rule of thirds, in the style of Adam Paquette, Svetlin Velinov, Daarken, Artgerm, Keith Thompson, and Eric Deschamps, face by Artgerm and WLOP, magic the gathering art, dragon character concept",no
"highly detailed portrait old man with ling beard and vstyle bald head schopenhauer in gta v, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment",yes
"a green apple on top of a red book, next to a blue cat",no
"poster portrait of tom waits in the color of money ( 1 9 8 6 ). oil painting elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker drew struzan",yes
"Luffy gear 5 , by Eiichiro Oda, studio ghibli, cinematic lighting, intricate, highly detailed, digital painting, trending on artstation, Illustration, epic scale",no
"crystal lake, digital art, concept art, magic fantasy, scenic, vibrant colors, high contrast, highly detailed, trending on artstation, 8k, andreas rocha, sylvain sarrailh, darek zabrocki, bastien grivet, finnian macmanus, dylan cole, liang mark, albert bierstadt, sung choi, peter mohrbacher, greg rutkowski, thomas kinkade, dan mumford, studio ghibli",no
"the worst drawing in the world of an ugly woman, crooked teeth and bald",no
"The yeti by Alberto Seveso, hyperdetailed, artstation, cgsociety, 8k",no
"I threw heavy objects down to kill the man, while he shot at me. I found a revolver but there were no bullets , screen print by Kawase Hasui and jeffrey smith",yes
"a posing bodybuilder sculpture made entirely from broccoli, head of broccoli, studio photo",no
"A shot from a Films about the Indonesian National Revolution by nuri iyem, james gurney, james jean, greg rutkowski, anato finnstark",no
