prompt,references_past
"“Fenrir devours an entire planet in apocalyptic event, mosaic window style, D&D, fantasy, intricate, cinematic lighting, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha”",no
,error
"A van designed and produced by Kia, promotional photo",no
"three different views of a predator set for dota 2, concept art by senior character artist, trending on artstation, artstation hd, full body",no
"samurai robot guitarist playing guitar standing in city street, highly detailed, vibrant colors, artgerm, anime, trending on artstation",no
"a giant frog sitting with boxer mike tyson in the desert, mike tyson with a toad, mike tyson movie directed by martin scorsese and christopher nolan, masterpiece, 8 h",no
painting of a town by huang gongwang,yes
"in the land of playing cards, chess pieces and dominoes, game pieces come to life, storybook, beautiful, soft lighting, artstation,",no
a dark mind in a nightmare is aware of betrayal sadness and despondency of a schizophrenic in a hyper room 8K resolution,no
"svg sticker of a Mecha-Robot-Alien-DJ at a rave, spinning records, giant headphones rocking out, wearing headphones, huge speakers, dancing, rave, DJ, spinning records, digital art, amazing composition, rule-of-thirds, award-winning, trending on artstation, featured on deviantart",no
"realistic detailed image of Drag Racing Hearse With Chrome Pipes and Fire by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, Neo-Gothic, gothic, rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece",no
"full length portrait of ron perlman as a huge tall hulking marvel gangster wearing a leather trench coat standing on street new york, by lawrence alma tadema and zdzislaw beksinski and norman rockwell and jack kirby and tom lovell and greg staples and michael alford",no
giant castle with drawbridge fantasy digital art,no
michael scott as a muppet. highly detailed felt. hyper real photo. 4 k. ,no
"shadowy by lucian freud, by serge marshennikov. a beautiful photograph of a snake eating its own tail that seems to go on forever.",no
"Man and woman feeling love in the living room of a house, floating dark energy surrounds them. There is one plant to the side of the room, surrounded by a background of dark cyber mystic alchemical transmutation heavenless realm, fish eye lens, cover artwork by genieve figgis and francis bacon and Jenny seville and frank stella, midnight hour, part by adrian ghenie, part by jeffrey smith, part by josan gonzales, part by norman rockwell, part by phil hale, part by kim dorland, artstation, highly detailed",no
"beautiful portrait of Godzilla eating a corndog. character design by charlie bowater, ross tran, artgerm, and makoto shinkai, detailed, inked, western comic book art",no
"a red gas mask with spider legs, photorealistic",no
"panorama view of the sky. matte painting, anime, studio ghibli. professional digital painting, artstation, concept art, smooth, beautiful, cinematic. no mountains and trees.",no
"knight warrior helmet skyrim mask elder scrolls v nordic armor bethesda adam adamowicz illustration character design concept, unreal 5, daz, hyperrealistic, octane render, cosplay, rpg portrait, dynamic lighting, intricate detail, harvest fall vibrancy, cinematic volume inner glowing aura global illumination ray tracing hdr",no
"seamless pattern of steampunk cybernetic biomechanical burlesque dancer, 3 d model, very coherent symmetrical artwork, unreal engine realistic render, 8 k, micro detail, gold and steel intricate, elegant, highly detailed, digital painting, artstation, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, wlop",no
"Highly detailed romantic period oil painting of a Middle Eastern bazaar, strong atmosphere, oil painting masterpiece by Josep Tapiró Baró, symmetry, fractals",no
"portrait of an elf girl by ayami kojima, she is about 2 0 years old, mixture between british and japanese and she is wearing a modern tactical gear, scifi, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp foccus ilustration, artstation hq",no
"highly detailed portrait of wasteland punk long curly bright yellow and white plasma electricity hair tribal lady, stray electric spark wiring by atey ghailan, james gilleard, by joe fenton, by greg rutkowski, by greg tocchini, by kaethe butcher, 4 k resolution, gradient yellow, black and white color scheme!!! ( ( lightning cloudy robotic dystopian city background ) )",no
", cylons by erik johansson, white pearlescent, chrome, iridescent metals, liquid gold, biomechanical garment, cinematic, crystalline masterpiece diamond incrustations, hyperdetailed metalwork, in volumetric soft glowing mist by h. r. giger full frame mirrorless sensor, movie still, octane render, pixar, crepuscular rays,",no
"“fierce wyvern breathing molten fire over a modern town, hd, realism, artstation, colorful”",no
"poyser victoria, elite, wind, still life, green",no
