prompt,references_past
"drawings in the style of Simon Stalenhag , magical, forest, evening, yellow mist, Doctor Who, symmetrical face, large eyes, hyper realistic, digital art, octane render, trending on artstation, artstationHD, artstationHQ, unreal engine, 4k",no
"hyperdetailed, photorealistic photograph of a 2 0 0 2 pontiac firebird trans - am drifting in the streets, rain, night, dense fog, hd, unreal engine 5 by greg rutowski, by stanley artgerm, by alphonse mucha",no
"Splash art, full body, semi-realistic, Latina indigenous little anime girl 3D Pixar-style with a white t-shirt, red sleeves and regular blue jeans with cool shoes, her hair is made out of fire, trending on artstation",no
"in - game screnshot, nintendo 6 4 concept art of a penguin house, artgerm, rutkowski, tooth wu, beeple, and intricate",no
"kitchen of an abandonded house, illustration by Gustav Doré",no
cat like nightmare atmosphere but realsitic,no
"Greg Manchess portrait painting of Wolverine as Overwatch character, medium shot, asymmetrical, profile picture, Organic Painting, sunny day, Matte Painting, bold shapes, hard edges, street art, trending on artstation, by Huang Guangjian and Gil Elvgren and Sachin Teng",no
"Thom Yorke lost, a photo by John E. Berninger, ultrafine detail, chiaroscuro, private press, associated press photo, angelic photograph, masterpiece",no
"illustration of cyberpunk terminator in vr helmet, colorful splatters, by andy warhol and by zac retz and by kezie demessance",no
"LIFE magazine cover, photograph of a woman scared of a robot",no
"giant white daisy flower under head, girl standing on cliff, surreal photography, solar eclipse, milky way, dramatic light, impressionist painting, clouds, digital painting, artstation, james gilleard, liam wong, jeremy mann, simon stalenhag",no
"product photo still of lego!!!! walter white lego walter white walter white!!!! with a lego winnebago in the background, 8 k, 1 2 0 mm macro, f 1. 8, studio lighting, key light",no
"outdoor design, a small waterfall between two glass residentials, waterfall in the top of the residentials, no rocks, no plant, cinematic lighting, smooth, high details, futurist, realistic",no
"a highly super quality oil canva family portrait in the main room of the castle painted in 1 6 5 6, dark room, one point of light coming through the window inspired by las meninas, clear spaces between each subject and good detail and realistic eyes, faces for each person in the canva, inspired by diego velasquez better quiality",yes
"archer huntress, ultra detailed fantasy, dndbeyond, realistic, dnd character portrait, full body, pathfinder, pinterest, art by ralph horsley, dnd, rpg, lotr game design fanart by concept art, behance hd, artstation, deviantart, global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
