prompt,references_past
"concept art by jama jurabaev, brush stroke, trending on artstation, high quality, extremely detailed, machu picchu",no
"orange flavored vodka package designs, blue and orange colour, modern design, bottle and label, front view",no
"A highly detailed matte painting of armored!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! (((((((((((((((elephant))))))))))))))) in battle armor!!!!!!!!!!!!!!!!!!! , by Studio Ghibli, Makoto Shinkai, by Artgerm, by beeple, by Greg Rutkowski, volumetric lighting, octane render, 4K resolution, trending on artstation, masterpiece",no
"minimalist watercolor art of grapes, illustration, vector art",no
"a historic photo of sigmund freud juggling bananas, sunlight coming in through the window in his fancy office",yes
"hyperrealism close-up portrait of thousands crimson flowers merged with with medieval female, night, blue palette, pale skin, wearing silver silk, in style of classicism",no
"a portrait of undeath in dark robes, featured art by Yoshitaka Amano, 4k, detailed, at the end of time",no
"Dante and Virgil but with guts and griffith from berserk, high quality, 4k",no
"digital painting of paramonga, by filipe pagliuso and justin gerard, symmetric, fantasy, highly detailed, realistic, intricate, portrait, sharp focus, tarot card",no
"lush overgrowth skyscrapers 8 k octane render rich by leonid afremov, syd mead, evgeny lushpin",no
a dream landscape where the cylindrical inorganic beings of penumbra dwell with their shadow scouts,no
"Poster Art for Video Game Dunkey, Geometric 3d shapes, Paper Marbling, Video Games, marijuana, smoke, by Sachin Teng, Trending on artstation",no
"headshot of a athletic female soldier in glossy sleek white armor with tiny red details and a long red cape, heroic posture, determined expression, shouting, on the surface of mars, night time, dramatic lighting, cinematic, sci-fi, hyperrealistic",no
"robot study concept art oil painting, black and white, by jama jurabaev, highly detailed, brush hard, artstation",no
"kevin james as shrek, movie still",no
"only the dead have seen the end of war, artwork by artgerm, very detailed and intricated human face of pain, battle scars, rendered in pov - ray, style of thomas kinkade and greg rutkowski",yes
"Terry A Davis as indiana jones in raiders of the lost ark, 8k resolution, full HD, cinematic lighting, award winning, anatomically correct",no
"illustration, concept illustration, a single giant ancient linear city on a single bridge, giant continent bridge city build over the ocean in a straight line, Huge supports with arches, ships with sails underneath, fading into the distance",no
"highly detailed portrait of beautiful christian slater, stubble, old, as mr robot, thick square glasses, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton, by kaethe butcher, gradient green, black and white color scheme, grunge aesthetic!!! ( ( graffiti tag wall background ) )",no
"a painting of a beautiful garden, isometric view, painted by alphonse mucha and hieronymus bosch and hasui kawase, dramatic lighting, vivid colours.",no
"family portrait, science fiction, Edward Hopper and James Gilleard, Zdzislaw Beksinski, highly detailed",no
color photo of abraham lincoln,yes
"hugh ferriss spaceship launch, 3 d, octane, b + w, smooth, symmetrical, cinematic, trending on art station, pixar,",no
"award winning beautiful portrait commission of a male furry anthro protogen fursona with a tail and a cute beautiful attractive detailed furry face wearing stylish cyberpunk clothes, outline, in a city at night while it rains. Character design by charlie bowater, ross tran, artgerm, and makoto shinkai, detailed, inked, western comic book art",no
"young Latin girl with a beige hoodie, shy, focus on face, still, photograph, digital painting, trending on artstation, masterpiece, in the style of JB Casacop, pixar",no
"a beautiful render of a catholic veiled red queen with symmetry intricate detailed ,pray,by Andrei Riabovitchev,Enchanted doll,Lawrence Alma-Tadema,aaron horkey,Billelis,trending on pinterest,hyperreal,feminine,golden ratio,cinematic lighting",no
joe biden sleeping on a bench in congress with his head on a white pillow sucking on a pacifier,no
"the wwii battleship USS iowa firing a nuclear warhead at an island fortress in the style of william turner coastal landscape. dramatic concept art, 4k, high detail, volumetric lighting",yes
planescape art style Ravel,no
"dusty, underwater,!! bokeh, old tintype, realistic armoured tree made of leaves, dramatic light, dystopian environment, intricate, elegant, highly detailed, headdress, artstation, sharp focus, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, boris vallejo, frank frazetta",no
"18th century portrait of a man sitting at his desk, frustrated with his computer, oil painting, very detailed, 4k, brush strokes",yes
"head and shoulders masterpiece portrait of a boy looking at the camera, wearing, holding a tabby cat, surreal background, digital art by Krenz Cushart, trending on artstation, cgsociety,",no
"portrait soft light, by frank mccarthy and joe fenton and bernie wrightson and conrad roset, inspired by james bond, etching, fine, sharp high detail,",no
"an immaculate octane redshift high key lighting headshot rendering of an attractive curvy cybernetic goth woman with embedded LEDs, a cybernetic eye, and an exoskeleton.",no
painterly minimal endless bland pale bleached sloping wheat farmland 1 2 3 6 by from mulan ( 1 9 9 7 ),yes
"by kyoto animation, very creepy clown ghost in the shell girl pink hair jump from a building, tears from the eyes, wearing cyberpunk intricate streetwear, beautiful, detailed portrait, intricate complexity, ilya kuvshinov, cell shaded, 4 k, concept art, by wlop, ilya kuvshinov, greg rutkowski, cinematic lighting",no
"schoolgirl grotesque, ultra detailed, ultra realistic, adventure time, studio lighting, by beksinski, alejandro jodorowsky, giger, greg rutkowski, carne griffith trending on artstation, deviantart, photorealism",no
at the gate of the temple by john william godward painted by alphonse mucha,yes
"Danny Devito as The Joker, still image from Batman movie, shot of face",no
"beautiful portrait of a female anthropomorphic lioness fursona fireman. firetruck. character design by disney, charlie bowater, ross tran, artgerm, and makoto shinkai, detailed, soft lighting, rendered in octane",no
portrait of a samurai robot ( c. 1 8 8 0 - c. 1 8 9 2 ) drawing in high resolution by otto eerelman,yes
a flash of lightning in a small dark room,no
photo of Boris Johnson with his mouth open and his mouth is full of detailed spiders,no
oil painting scene from chess championship by kim jung gi,no
"michelle yeoh as a street fighter character, cg animation, capcom, realistic, character select portrait, by artgerm, greg rutkowski, alphonse mucha, 3 d",no
"! dream portrait of a handsome young tejano mma fighter, art by denys tsiperko and bogdan rezunenko, hyperrealism",no
"Portrait studio photograph of baby Kanye West with a anthropomorphic teddy bear, close up, shallow depth of field, in the style of Felice Beato, Noir film still, 40mm",no
"cinematic shot of james hetfield wearing combat armor and riding a dirt bike in the desert, very detailed, very intricate,",no
"portrait futuristic cute cyberpunk young female Alchemist, in futuristic stormy heavy snowy thunder tokyo rooftop Enchantment cyberpunk night, ssci-fi, fantasy, intricate, very very beautiful, elegant, neon light, highly detailed, digital painting, artstation, concept art, soft light, hdri, smooth, sharp focus, illustration, art by tian zi and craig mullins and WLOP and alphonse mucha",no
world eater,no
