prompt,references_past
"girl, trading card front, future soldier clothing, future combat gear, realistic anatomy, concept art, professional, by ufotable anime studio, green screen, volumetric lights, stunning, military camp in the background, metal hard surfaces, focus on doing the face right, strafing attack plane",no
"A render of Sonic the Hedgehog sitting across from Shadow the Hedgehog in a dark restaurant, Sonic looks like he is shocked, Shadow is looking away in disgust, they both have hamburgers in front of them on a plate, movie, HDR, moody lighting, unique camera angle from the end of the table and between the two of them, orange candle lighting is glowing on their faces, romantic scene",no
"palette knife oil painting portrait of graham, an old fellow in a three - piece suit and monocle, peering over from his heavy, lacquered oak reception desk, extreme detail, artstation trending, artgerm, any racial background, deviant art, octane, substance, art history 8 k",no
"neurons firing by disney concept artists, blunt borders, rule of thirds",no
"landscape image with various alien dragons flying through the sky, extremely detailed digital matte painting, clear skies, night, vibrant, stunning lighting",no
"gundam by mamoru nagano, fivestarstory style,",no
"landscape background image, forest, watercolor, muted colors, wallpaper",no
"zelda fantasy art giant golem troll wood rock greeble gemstone, global illumination ray tracing hdr fanart arstation by sung choi and eric pfeiffer and gabriel garza and casper konefal",no
"layered celestial orgasm detailed and highly reliefed analogue mixed media collage with canvas texture in style of contemporary art, punk art, single realistic face, photorealistic, expressionism, masterpiece, perfect composition, hd quality, intricate details",no
"knight warrior helmet skyrim mask elder scrolls v nordic armor bethesda adam adamowicz illustration character design concept, unreal 5, daz, hyperrealistic, octane render, cosplay, rpg portrait, dynamic lighting, intricate detail, harvest fall vibrancy, cinematic volume glowing aura global illumination ray tracing hdr",no
"Hideo Kojima and Christopher Nolan as Jesse Pinkman and Walter White, matte paint, portrait, very coherent, airbrush",no
"full body character + beautiful female neopunk wizard opening a portal to the sidereal multiverse, mandelbrot neuro web, intricate galaxy inlay + ultra high detail, plasma neon internal glow, precise, consciousness projection, astral projection, laser sharp, octane render + unreal render + photo real, 8 k, volumetric lighting high contrast",no
"beautiful glitch art dream, mindblowing, incredible detail, interstellar,, octane render, 8k",no
"the interior of a house in devonshire, delicate embellishments, painterly, offset printing technique, photographed on kodachrome by brom, robert henri, walter popp, cinematic lighting, various refining methods, micro macro autofocus, ultra definition, award winning photo",no
"realistic detailed image of a criminal insect clan in baroque clothes in an old italian restaurant full of long legged birds eating colorful alien brain salad and roasted rainbow dishes and drinking sparkling wine by Bel Fullana, Adrian Ghenie, Storm Thorgerson, and Tony Matelli, neo expressionism art, semi naive, neo noir, rich deep colors, cinematic. Beksinski painting, part by Hilma af Klint and Gottfried Helnwein. art by Ron Mueck. masterpiece",no
"port town of innsmouth villagers, eldritch, ominous, photorealistic, scary horror old photo",yes
"portrait of barack obama, short hair. in the style of leonardo da vinci",yes
"hector salamanca in skyrim, videogame screenshot, close up, detailed, skyrim graphics",no
"will smith as oscar diggs, intricate, d & d, fantasy, art nouveau, digital painting, trending on artstation, sharp focus, wide shot, illustration, global illumination, ray tracing, art by artgerm and greg rutkowski and ruan jia",no
a cartoon monkey in the style of adventure time,no
The children of scarecrow playing in full ripened fields by James Gurney,no
"forest, by artgerm, greg rutkowski",no
"a beautiful female human warlock portrait, focus on face, sharply focussed, brightly colored, dress, long blonde hair, fairy, fae, fantasy, medieval, still, photograph, highly detailed, trending on artstation, cinematic, dramatic",no
"game - icon of medieval sword and axe crossed on a prism, red powerful fantasy epic legends, game icon stylized, digital illustration radiating, a glowing aura, global illumination, ray tracing, 8 k high definition, intricate details, octane render, unreal engine, trending on arstation",no
"hyper detailed 3d render like a Oil painting - kawaii portrait Aurora (gold haired Singer Praying Mantis) seen Eating of the Strangling network of yellowcake aerochrome and milky Fruit and Her delicate Hands hold of gossamer polyp blossoms bring iridescent fungal flowers whose spores black the foolish stars by Jacek Yerka, Mariusz Lewandowski, Houdini algorithmic generative render, Abstract brush strokes, Masterpiece, Edward Hopper and James Gilleard, Zdzislaw Beksinski, Mark Ryden, Wolfgang Lettl, hints of Yayoi Kasuma, octane render, 8k",no
"deamons in the wonderland, trending on artstation, by anato finnstark",no
