prompt,references_past
"extreme long shot. 8 bit nes graphics. antropomorphic muscular masculine wolf. kickboxer fighter, in shorts. wolf head. fine details, very sharp, art from nes game cartridge, marc simonetti and hermann nitsch",no
"photography of cristina hendricks, tintype, deregoue, gelatin silver process photogaphy",no
"psycho stupid fuck it insane, looks like death but cant seem to confirm, various refine techniques, micro macro autofocus, to hell with you, later confirm hyperrealism, set back dead colors, devianart craze",no
"ferrari suv, 4 x 4",no
"excalibur, labyrinth, masterpiece by Edgar Maxence and Ross Tran and Michael Whelan, gustav dore, 8k, octane render",no
"soaring woman wearing a big mask with many thick blades behind head. dressed in a long robe with wide sleeves and making namaste / anjali mudra gesture. fullbody highly detailed portrait, blurred background, concept art, masterpiece, fantasy art, hyperdetailed, hyperrealism, art by zdzisław beksinski, arthur rackham, dariusz zawadzki",no
"Obama standing in the lava next to the packapunch on the town zombies map, black ops 2 zombies",no
"a still of a forgotten muppet character looking very dated from the 1970s, hairy chest, huge chin, manly monster tough guy, roughled fur, photo real, photographic, photograph, artstation, trending, featured",yes
,error
"centered detailed portrait of kobe bryant, by close, chuck, trending on artstation, 4 k hd wallpaper. premium prints available.",no
"HD photograph of Viking female android, by MARVEL comics and Sandra Chevrier, 4k",no
"young morgan freeman learning to ride a bike, polaroid photo",no
"timothee chalamet, timothee chalamet, concept art by jama jurabaev and ismail inceoglu and sparth, cel shaded, cinematic shot, trending on artstation, high quality, brush stroke",no
"elegant Chinese princess, D&D, blue eyes, blonde hair, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"illustration upper body and head portrait of elegant man in summer dress, by norman rockwell, roberto ferri, daniel gerhartz, edd cartier, jack kirby, howard v brown, ruan jia, tom lovell, frank r paul, jacob collins, dean cornwell, pulp 5 0 s scifi",no
"portrait of strong female chaos angel, beautiful! coherent! by frank frazetta, by brom, strong line, vivid neon color, spiked metal armor, iron helmet maximalist",no
"an alien fighting in the 1st world war, photograph",yes
"elf sorceress character portrait wearing black silk, concept art, intricate details, highly detailed photorealistic portrait in the style of adam hughes, seseon yoon, artgerm and warren louw",no
"inhuman smiling girl alone on a swing in the dark, dark, eerie,",no
"high-quality hyper-realistic portrait of Emma Stone, hyper realistic human skin, hyper realistic eyes, subsurface scattering, realistic hair",no
"Pink Floyd's scissors ✂️ eiko ishioka. Gothic. johan vasquez. Tim Burton. MC Escher. Inspired by Victorian-era etchings, engravings. Color on black",yes
man jumping by Ross Tran,no
Quiver combinatorics. Abstract. Digital art. Trending on Artstation. Beautiful.,no
"a full body character design by artgerm, greg rutkowski and alphonse mucha. sci - fi dagger. laser and bluish violet translucent plastic tape project show attctive showgirl!! sci - fi helmet!! sharp edges. ultra clear detailed. contour light effect!! 8 k. ultra detailed, elegant, intricate, octane render.",no
"awesome cute caramel mongrel dog artwork intricate artwork by tooth wu and wlop and beeple, greg rutkowski, beautiful, very coherent symmetrical artwork, cinematic, hyper realism, high detail, mutt, portrait, octane render, unreal engine, 8 k, vibrant colors, smooth gradients, high contrast, depth of field, aperture f 1. 2",no
"underwater world, painting, surrealism, 4k Artstation",no
"panda dressed in pampers by greg rutkowski and thomas kinkade, trending on artstation, 3 d render octane",no
"Mysterio and Batman, artwork by Franz Sedlacek,",no
"half body portrait of lily, in an outfit made from crayons, black hair, freckles, pale skin, photo by greg rutkowski, high fashion, risque, female beauty, intricate detail, elegance, sharp shapes, soft lighting, vibrant colors, masterpiece",no
"small kitten stuffed animal,",no
"ultra mega super hyper realistic Digital concept interior design of cyberpunk tavern. Natural white sunlight from the transperient roof. Rendered in VRAY and DaVinci Resolve and MAXWELL and LUMION 3D, Volumetric natural light",no
"breathtaking detailed concept art painting kaleidoscope art deco pattern of blonde faces goddesses amalmation flowers, by hsiao - ron cheng, bizarre compositions, exquisite detail, extremely moody lighting, 8 k",no
Library inside an abandoned 19th century Victorian mansion.,yes
"female anthro dragon warrior wielding a demon scythe in the style of Artgerm, WLOP, Rossdraws, trending on artstation, pixiv, Deviantart, HD, golden ratio, rule of thirds",no
"portrait of a woman sitting in library, regal dark blue clothes, short black hair, books, flowers, sharp focus, intricate, cinematic lighting, smooth, ultra realistic illustration, high fantasy, elegant, artgerm, greg rutkowski, alphonse mucha magali villeneuve",no
"russell brand, airbrush, drew struzan illustration art, key art, movie poster",no
"face detailing wizard in the style of matte painting nendoroid and chibi, eyes in the style of nendoroid, middle close up, Julian ope, flat shading, 2D illustration, Swiss modernizm, ukiyoe style, pixer",no
"extremely detailed motorcycle stunning sophisticated beautiful by cloneops on artstation, stunning volumetric light, sunset, metal and glass and translucent material, stunning skied, 8k",no
"beautiful cottagecore of a girl with short black curly hair, round face, cute face, holding a loaf of bread. intricate, elegant. highly detailed, digital painting, artstation, concept art, smooth, sharp, focus, illustration. . art by artgerm and greg rutkowski and alphonse mucha",no
"elegant thin anthropomorphic cat figurine wearing a kimono, hand carved brown resin, kimono robe detailed toggles, very highly detailed, petite, exquisite details, intricate, monotone, shy looking away waving one paw head turned slightly, deep focus",no
"perfect white haired girl, warframe armor, beautiful, pretty face, blue eyes, detailed, windy weather, scifi, platform, laboratory, experiment, 4 k, ultra realistic, epic lighting, high detail, masterpiece, by akihito tsukushi, charlie bowater, ross tran",no
"richard iv the roman king, real human wearing cashmere diving suit, soft studio lighting, sigma lens photo,",no
"a goddess dancing in the desert, symmetrical face, fantasy, intricate and very beautiful and elegant, highly detailed, digital painting, artstation, concept art, smooth and sharp focus, illustration, art by tan zi and ayanamikodon and alphonse mucha and wlop",no
"a powerful wizard casting a spell on a snowy mountain top, greg rutkowski, 8 k, shallow depth of field, intricate detail, concept art,",no
"a meadow clearing with extremely thin tall trees, spirit of the forest dwells, magically dense, calm serene atmosphere, by asher brown durand, by yoshitaka amano",no
a frog riding on a pig in a nuclear wasteland,no
"concept art of a modern office life, young attractive business woman in pencil miniskirt and sleeveless turtleneck, pinterest, artstation trending, behance, highly detailed, by rembrandt, by konstantin razumov",no
"A portrait photo of Elon Musk teams up with emma watson, taylor swift, and biden. perfect faces, 50 mm, award winning photography",no
"VFX movie closeup of a gorgeous futuristic woman in black spandex armor in future city, hero pose, beautiful skin, natural city night lighting by Emmanuel Lubezki",no
indian_village_sharp_focus_wide_shot_trending_on_ArtStation_masterpiece_by_Greg_Rutkowski_by_Ross_Tran_by_Fenghua_Zho_-W_1024_-C_9.0_-n_9_-i_-A_ddim_-s_150_-S_3946360021_ts-1660139652_idx-3.png,no
