prompt,references_past
"griffith holding behelit during the eclipse from berserk, creepy, melting, since, horror, art by wayne barlowe, giger, artgerm",no
funny mustard,no
"A beautiful painting of a man in a spacesuit floating in a zero-gravity environment, with a planet in the background. sapphire, Greek, drawn in MS paint by Hirohiko Araki",no
"futuristic studious matte brown and red and chrome full-body humanoid robot with two huge round expressive sad purple glowing LED eyes and open rectangular mouth sitting on a large comfortable cushioned 1950s vintage recliner reading a newspaper. open newspaper. Cinematic Movie Photograph, Arri Alexa, Extremely Detailed, smooth, very very clean, 8K, octane render, maya render, unreal engine, trending on artstation, DSLR, excellent composition, center frame",yes
"a portrait of biggie smalls holding a gun in style of egon schiele, 4 k, trending on artstation, photorealistic",no
"gnarled tree of life on white background with white space around the tree, art by james o barr and albrecht durer, woodblock print, engraved, black and white, vector, vector art",no
"photography of jasmine becket - griffith, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by artgerm and greg rutkowski and alphonse mucha",no
"realistic detailed face portrait of the Celtic Goddess Aine by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, rich deep moody colors",no
behind the scenes photography of a digital film set using giant led screens. mountain landscape is on the screens and actors and crew are working,no
"portrait of a beautiful female telemarketer wearing a headset, hot bank, cloud, fume, smoke, gauze, haze, mist rising from head, Artgerm, Donato Giancola, Joseph Christian Leyendecker",no
"japanese rural town, winter, in the style of studio ghibli, j. c. leyendecker, greg rutkowski, artem",no
"two robots in power armor fleeing from a monster made of human bones and smoke, in a sand covered street, horrible smoke monster made of bones, post apocalypse, ruined subdivision houses, Sci Fi, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Greg Rutkowski and Alphonse Mucha",yes
emilia clarke as a vampire in a gloomy gothic cathedral at night,no
"scifi art by greg rutkowski, a soldier wearing the tactical gear of the corellian confederation, star wars expanded universe, she is about 6 0 years old, highly detailed portrait, digital painting, artstation, concept art, smooth, sharp foccus ilustration, artstation hq",no
Tom Waits by Rick Griffin Roland Topor Alphonse Mucha Will Eisner,no
"full length portrait of ricky gervais as a cyberpunk wizard, dramatic lighting, depth, high detail, digital art, painted by marguerite anderson",no
