prompt,references_past
"A watercolor landscape of a fantasy landscape by bob ross, on canvas, hyperdetailed, photograph, on tv, high quality, 8k, full view, vibrant",no
"ghibli illustrated background of a flowery rocky grassy field with cherry blossom by eugene von guerard, ivan shishkin, john singer sargent",no
"what if we will never meet again detailed analogue mixed media collage with canvas texture in style of contemporary art, punk art, hyperrealistic beautiful face, photorealistic, expressionism, masterpiece, perfect composition, spectacular quality, intricate oil details, vivid broken glass",no
"illustration of tokyo with many lights and lens flares, snowy winter christmas night",no
"photo of a ranger warrior with ornate robes, 8 k, hdr, smooth, sharp focus, high resolution, award - winning photo",no
colorful nebulae in a coffee cup,no
nicki minaj in the style of thanos,no
"one astronaut on purple [ [ [ crystal ] ] ] caves, beautiful dynamic lighting, cinematic, wide angle establishing shot, extremely high detail, photo realistic, cinematic lighting, post processed, concept art, artstation, matte painting, style by frederic church, raphael lacoste, unreal engine 8 k, roger deakins",no
"portrait of cute muscular warrior girl cowered in celtic tattoos, dressed in armor bikini, holding a sword, dark fantasy, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe gb fenton, by kaethe butcher, dynamic lighting, gradient light blue, brown, blonde cream and white color in scheme, grunge aesthetic",no
"attractive handsome fully clothed jaime lannister confesses his love for attractive fully armored brienne of tarth. centered composition. highly detailed painting by gaston bussiere and j. c. leyendecker and william adolphe bouguereau and fra angelico and octane render, musee d'orsay 8 k",yes
"double exposure effect tattoo sketch of a megan fox faded with a beautiful mountain scenery, surreal, in the style of matteo pasqualin, amazing detail, sharp",no
"a gorgeous flower princess portrait by Seb McKinnon, artgerm , v-ray render, ultra realistic, mystical, ominous, cgsociety",no
a portrait of jerma985 by Greg Rutkowski digital art horror trending on artstation anime arts featured on Pixiv HD 8K highly detailed good lighti,no
"the weeknd, a goodsmile figure of the weeknd, figurine, detailed product photo",no
"grim reaper with no face at distance in beautiful meadow of flowers, detailed pencil illustration by gustave dore, highly detailed, centered, high resolution, smooth, sharp focus, illustration",no
"Divine Chaos Engine by Karol Bak, Jean Deville, Gustav Klimt, and Vincent Van Gogh, beautiful visionary mystical portrait, sacred, otherworldly, fractal structures, Surreality, SpiralDeeArts, ornate gilded medieval icon, third eye, spirals",no
"a burger - cat hybrid, studio lighting, professional photography",no
"cyberpunk synth, photographic, hyper - realistic detailed portrait of a man in a hoodie, with neon visor, dynamic pose, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton, by kaethe butcher, sharp focus",no
"transdimensional mime, realistic, extremely detailed, sharp focus, wide view, smooth, digital illustration, by james jean, by rossdraws, giger",no
"a cyberpunk anthropomorphic fox with a fluffy tail staring over a futuristic city from the top of a roof, comic art, trending on furaffinity, cyberpunk, backlighting, cartoon, by kawacy",no
