prompt,references_past
"a colorful vibrant trail of leaves on the wind winding over a surreal landscape and dreaming psychedelic hallucinations, by kawase hasui, moebius, edward hopper and james gilleard, zdzislaw beksinski, steven outram colorful flat surreal design, hd, 8 k, artstation",no
"portrait of a demon void fox in black suit surrounded by smoke fumes, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski",no
"a man standing in the middle of a mountain, a low poly render by filip hodas, behance contest winner, environmental art, rendered in cinema 4 d, volumetric lighting, low poly",no
"Filbo Fiddlepie, A funko pop of Filbo Fiddlepie, figurine, detailed product photo",no
"a girl wearing modern day clothes, black and white color aesthetic, highly detailed, photorealistic portrait, bright studio setting, studio lighting, crisp quality and light reflections, unreal engine 5 quality render",no
"dark red cumulonimbus clouds, dusk, in style of Doom, in style of Midjourney, insanely detailed and intricate, golden ratio, elegant, ornate, elite, ominous, haunting, matte painting, cinematic, cgsociety, Andreas Marschall, James jean, Noah Bradley, Darius Zawadzki, vivid and vibrant",no
"Half elf zombie as an Apex Legends character digital illustration portrait design by, Mark Brooks and Brad Kunkle detailed, gorgeous lighting, wide angle action dynamic portrait",no
modern abstract generative art,no
"portrait of a faceless shadow - head man in a suit, clouds in the background, by rene magritte, detailed painting, distance, centered, hd, hq, high resolution, high detail, 4 k, 8 k",no
"lego sculpture of a woman with green streaks in her hair, thoughtful, elegant, real",no
Portrait by Alessio Albi,no
"portrait of pope pope benedict xvi screen print, high detail 8 k",no
"masterpiece by arcimboldo, greg rutkowski",no
"pitbull trapped in a pinball machine, submerged in goo, in 1 9 8 5, y 2 k cybercore, industrial low - light photography, still from a kiyoshi kurosawa movie",yes
"still from a pixar movie of trump making a pizza, high quality 3 d render, movie, pixar, renderman, 4 k, artstation",no
"friendly fluffy dragon character portrait, by don bluth, sci - fi environment, highly detailed, dynamic shadows, 4 k, wallpaper - 1 0 2 4",no
"stringejä and pile Off pills and a skull on the table, skull made out of smoke coming out of pills, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Ilja Repin",no
"a humanoid creature hybrid kaiju bug looming over a city in the rain, great composition, blue sky, fluffy clouds, happy atmosphere, by makoto shinkai an krenz cushart",no
"portrait of a young expressionist painter at his easel, canvas. landscape with icy mountains far away. painting by jan van eyck, rene magritte, agnes pelton",yes
"portrait of Post Malone as a gorilla, concept art oil painting by Jama Jurabaev and John Berkey, extremely detailed, brush hard, artstation",no
"garou, funko pop of garou, product design, product photo",no
"hiphop urban inspired college university campus in the year 2 0 3 0, beautiful landscape, concept art illustration, by studio ghibli and denys cowan, breathe of the wild style, hot pink and gold color scheme, 3 2 k, hd, epic composition, dof, perfect rules of thirds",yes
"samurai mecha, full body mecha suit, epic urban battle, Murata Yasushi Nirasawa Style, beautiful aesthetic, photorealistic, volumetric lighting, hyperrealistic, octane render, HDR, Production IG Studios Anime Style",no
"mahershala ali, hyperrealistic portrait, bladerunner street, art of elysium by jeremy mann and alphonse mucha, fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed face, 4 k, award winning",no
"isometric minimalistic backroom with pepe the frog and trashcans, cinema 4 d, 1 0 0 0 mm, purple and green scheme depth of field, octane render, studio lighting",no
"anime girl in a forest, blue sky, digital art",no
a portrait of ana de armas by jan van eyck,yes
"high quality portrait of leonid kanevsky. art by makoto shinkai, crunchyroll, pixiv, danbooru, hd, headshot, cinematic still, detailed anime face, bokeh, digital art, cel shading, vivid colors, ambient lighting",no
"hyperrealism close-up mythological portrait of a medieval blond female merged with huge number of flowers in style of classicism, pale skin, wearing silver silk robe, blue palette",no
"tranquil, lines by emek golan macro photo. a art installation of a large, looming creature with a long, snake body. many large, sharp teeth, & eyes glow. wrapped around a large tree, bent under the weight. small figure in foreground, a sword, dwarfed by the size of the creature.",no
A spring mountainside fresh fruit picnic in the Colorado Rockies by Norman Rockwell and Andy Warhol.,no
"emperor ganishka from berserk, in the style of james jean and laurie greasley, dynamic composition, dramatic lighting, hyper - realistic, ultra detailed, creepy",no
"highly detailed matte painting, of punk girl sitting on maximalist 3 d calligraphy graffiti tag light eroding grey walls, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton, by kaethe butcher, pink, brown, light blue and white mystical color scheme, grunge aesthetic, octane render",no
"A wizard summoning a portal in the forest to another land by ross tran, hyper-detailed, intricate, wide angle, beautiful, fantasy, concept art",no
"bright portrait surreal mushrooms rain on face and wet hair, diffuse overhead lighting, fantasy, intricate, elegant, dramatic lighting, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by John Collier and Albert Aublet and Krenz Cushart and Artem Demura and Alphonse Mucha",no
"primitive, low polygon render of a pink delorean in the jungle",no
"A beautiful young girl, captured by Orcs, epic fntasy art style",no
"colorful, flowery enchanted forest being torn apart by machinery, by justin totemical, ultra - realistic 3 d",no
a rat mad scientist creating the ultimate cheese in his underground lab,no
portrait of the undertaker from the wwe by alphonse mucha,no
"tiefling bard, full body, hyper realistic, extremely detailed, dnd character art portrait, dark fantasy art, intricate fantasy painting, dramatic lighting, vivid colors, deviantart, artstation, by larry elmore.",no
"a photo of tom cruise at balinese temple, perfect faces, award winning photography, 50 mm",no
the movie the predator starring macaulay culkin vfx film,no
"portrait front view of a man in a red suit sitting at a desk, glasses with red lenses, pale skin, black hair, creepy atmosphere, background 1970s office, photograph by Wes Anderson, Kodak Ektra 22, depth of field",no
a filmstill of Kim Jong-il in Godzilla (1954) by Ishirō Honda,yes
"Kaiju Starro, fog, Ishirō Honda, vintage movie shot, Orson Welles, fog, night, missile explosions",no
jordan maron,no
"beautiful centered Fine art photo portrait of enraptured HoYeon Jung as a solarpunk robotic humanoid emerging from water, white mechanical parts with led lights, photorealistic, white background, highly detailed and intricate, sunset lighting, HDR 8k",no
"a painting beautiful window open front view, fauvism, ornate, oil on canvas, art deco, digital illustration, colorful architectural drawing, watercolor painting, behance contest winner, vintage frame window, native art, trend in behance hd, 2 d illustration, detailed painting",no
"a highly detailed epic cinematic concept art CG render digital painting artwork costume design: young James Dean as a well-kept neat perfect formal student in a 1950s USSR school uniform. By Greg Rutkowski, Ilya Kuvshinov, WLOP, Stanley Artgerm Lau, Ruan Jia and Fenghua Zhong, trending on ArtStation, made in Maya, Blender and Photoshop, octane render, excellent composition, cinematic atmosphere, dynamic dramatic cinematic lighting, cinematic colors, aesthetic, very inspirational, arthouse",yes
