prompt,references_past
"Demon berserker, portrait, Path of Exile, Diablo, Magic the Gathering, fantasy, cinematic lighting, centered, centered, centered, symmetrical, symmetrical, symmetrical, highly detailed, digital painting, Artstation, concept art, smooth, sharp focus, epic composition, 8k",no
: illustrated cactus spray painting graffiti wearing gloves in the dessert,no
"Vi From the series Arcane, League of Legends, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, ArtStation, art by artgerm and greg rutkowski and alphonse mucha and J. C. Leyendecker and Edmund Blair Leighton and Katsuhiro Otomo and Geof Darrow and Phil hale and Ashley wood and Ilya repin and Charlie Bowater",no
"full portrait of a warrior queen, black metal shiny skin. intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, frank frazetta",no
human child spider hybrid on a planet. close bottom view. whole body. nebula background. cinematic composition. cinematic lightning. ultra realistic. 8 k. highly detailled. deep space. ultra realistic details. cinematic atmosphere. studio lighting. shadows. dark background.,no
"an ancient robot titan is discovered by a group of children, digital painting masterpiece, painted by joji morikawa, by osamu tezuka, by yukito kishiro, by ikuto yamashita, 4 k wallpaper, beautiful, gorgeous",yes
"contemporary notre dame by bjarke ingels group, modern architecture, 4 k, high detailed photography, 5 0 mm lens, depth of field, cinematic",no
screaming chucky doll,no
"Kat Dennings, passion, bravery, intricate armour costumes, light and shadow effects, intricate, highly detailed, digital painting, art station, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and WLOP",no
"style sheets, portraits of stunningly beautiful eyes, 🙈 🙈 : see _ no _ evil :",no
"young fight club fighter in action detailed analogue mixed media collage with canvas texture in style of contemporary art, punk art, hyperrealistic beautiful face, photorealism, expressionism, masterpiece, perfect composition, spectacular quality, intricate oil details, dark red green background",no
"hyper-detailed 3d render, a supernova made of both glass and fire, unreal engine 5,",no
mugshot of a monster,no
"portrait, headshot, insanely nice professional hair style, dramatic hair color, digital painting, of a old 17th century, old cyborg merchant, amber jewels, baroque, ornate clothing, scifi, realistic, hyperdetailed, chiaroscuro, concept art, art by Franz Hals and Jon Foster and Ayami Kojima and Amano and Karol Bak,",no
title screen of the game god of war with brian cranston as walther white holding two blades,no
"a hyper realistic ink cat and the meaning of life and sunbeams blue sky, lush forest comic by chiara bautista and kim jung giu and norman rockwell and greg rutkowski weta studio, and lucasfilm",no
"Kermit in the Avengers movie (2012), IMAX footage",no
"robert de niro the thing 1 9 8 2 creature monstr john carpenter by stanley artgerm lau, antarctica, wlop, the thing alien assimilation, metamorphose, rossdraws, frank frazetta, andrei riabovitchev, marc simonetti",no
"a photorealistic 3 d seamless damask pattern futuristic robotic spaceship interior in the style of zaha hadid, damask pattern, white and gold, high contrast, 3 d realistic model render in unreal engine 5, octane, artstation trending, ultra high detail, ultra realistic, cinematic, 8 k, large realistic large elements in plastic, dark atmosphere,",no
"evil horse with a horn, symmetrical, highly detailed, digital art, sharp focus, trending on art station, kentaro miura manga art style",no
"witch flying, trough the night, fantasy, full moon in background. highly detailed painting by gaston bussiere, craig mullins, j. c. leyendecker 8 k",no
"award winning graphic design poster, cutouts constructing an contemporary art depicting a lone mount fuji and hills, rural splendor, and bullet train, isolated on white, and bountiful crafts, local foods, edgy and eccentric abstract cubist realism, composition confined and isolated on white, mixed media painting by Leslie David and Lisa Frank for juxtapose magazine",no
"winston the gorilla from overwatch, wearing battle tech armor, wearing square glasses, smart looking, character portrait, portrait, close up, highly detailed, intricate detail, amazing detail, sharp focus, vintage fantasy art, vintage sci - fi art, radiant light, caustics, by boris vallejo",no
"intricate rendering of a highway road leading to the horizon through a thick pine forest down a rocky mountain coast, the sunset is a giant sun. atmospheric good vibes. colorful psychedelic, ultra realistic, concept art, modern art, photorealistic, octane render, 8 k, unreal engine. art by nori inoguchi and sam kaplan and zachary goulko and christopher marley",no
"Two cats playing ping pong on orange background, oil painting",no
"sam hyde as the american psycho, cinematic still",no
"Will Smith as a character in the game League of Legends, with a background based on the game League of Legends, detailed face, old 3d graphics",no
"gemstone, epic retrowave art trending on art station",no
"irregular fractals of cardinals, segmented broken glass shards, motion blur, distortion",no
blink-182 album cover Dude Ranch,yes
eastern european cartoon strip of a miserable unlucky dog,no
inside out by tim burton,no
"old wartime photograph of the despicable me minion holding a lewis gun, 1 9 1 7",yes
"military tank, colorful watercolor. by rembrant, battle angel alita, ralph mcquarrie, aluminum, 1 6 6 7",no
"epic landscape scene of the well of tears, awesome gorgeous symmetrical perfect octane vfx maya render realistic",no
"a beautiful and highly detailed matte painting of a beautiful dream palace in a magical fantasy forest garden, colorful flowers, psychedelic, epic scale, insanely complex, hyperdetailed, sharp focus, hyperrealism, artstation, cgsociety, 8 k, bright colors, by caspar friedrich, albert bierstadt, james gurney, brian froud,",no
"photo wallpaper sport car gran turismo 7 forza horizon need for speed fast and furious 5 unreal engine supercar hypercar game concept car octane render, 4 khd 2 0 2 2 3 d cgi rtx style chrome reflexion global illumination ray tracing hdr arstation pixar and disney unreal",no
"A corgi in the pond, there is blue sky, there is water splash, there are kittens by the pond, the atmosphere is cheerful, the colors are bright, high picture quality, by Makoto Shinkai",no
Tom Holland with his arm around with a serious Filipina college girl,no
"landscape dramatic, pixelart, resolution 1 2 8, thomas feichtmeir, albertov",no
"the wild hunt, otherworldly spectres riding in the sky, wraiths of morhogg, bad omen, enchanted forest, blizzard storm, fog, full moon, snowy environment, in the style of the witcher series, hyperrealism, breathtaking, award winning, groundbreaking, octane render, unreal 5, intricate digital art, 8 k high resolution",yes
"fantasy wallpaper of a crow in moon shine, view from the top, black-golden color-theme, cinematic, stunning digital art, extremly high detail",no
"female marty mcfly played by christina hendricks, movie still from back to the future",yes
standard lego trees,no
"an action photo of a black haired woman in a black leather jacket in a swordfight, muscular upper body, abs, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"a big sailing ship in heavy sea, hypermaximalistic, high details, cinematic, 8k resolution, beautiful detailed, insanely intricate details, artstation trending, octane render, unreal engine,",no
"girl riding a giant dog in the park, trending on artstation",no
"Kim Kardashian, An anime Nendoroid of Kim Kardashian, figurine, detailed product photo",no
"golden grasslands render as a very beautiful 3d anime girl, hot petite, long braided hair, hazel eyes, full round face, short smile, cinematic lightning, medium shot, mid-shot, highly detailed, trending on Artstation, Unreal Engine 4k, cinematic wallpaper",no
"bedouin man and woman and child in galaxy walking towards mosque surrounded by nebula, highly detailed, gold filigree, romantic storybook fantasy, soft cinematic lighting, award, disney concept art watercolor illustration by mandy jurgens and alphonse mucha and alena aenami, pastel color palette, featured on artstation",no
