prompt,references_past
"low wide angle shot of fantasy micro world islands suspended in the air, like in the Avatar movie, fantasy artwork, very beautiful scenery, hd, hdr,  cinematic 4k wallpaper, 8k, ultra detailed, high resolution, artstation",no
"portrait of teenage girl with glossy black hair, blue eyes, glowing porcelain skin, fashion model features, dark fantasy, dark academia, intricate, elegant, black dress, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and Artem Demura and alphonse mucha",no
tina belcher nendoroid,no
"redhead queen knight in red armor, inside grand hall in castle with rococo aesthetic, crown of roses, scarred face, elden ring, intimidating, high fantasy, intricate detail, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by yoshitaka amano and monia merlo and wlop and artgerm",no
"realistic detailed image of an overhead view of an old couple sitting on a couch in old living room style of Francis Bacon and Greg Rutkowski, overhead view interior room, messy living room. Still from 1982 movie The Thing. Beksiński Masterpiece",no
"stars, ink, by xu wei",no
Playstation one screenshot of Super Mario 64,no
"extreme long shot of walter white and gustavo fring stand facing each other from a distance in a wheat field, low angle, side view, 8 5 mm photograph, 8 k resolution, wide shot, sharp lens",no
"handsome portrait of a young guy fitness posing, radiant light, caustics, war hero, breath of the wild, by gaston bussiere, bayard wu, greg rutkowski, giger, maxim verehin",no
"Pete Davidson icing a cake at the pool, biomechanical fluid, dramatic lighting, hyperrealistic, ultrarealistic, intricate details, 4k, unreal 5, digital art",no
"Christina Hendricks, perfectly-centered-photograph of Christina Hendricks, sweaty, dynamic action pose, insane, intricate, highly detailed, Zeiss Lens, artstation, smooth, sharp focus, illustration, Unreal Engine 5, 8K, art by artgerm and greg rutkowski and alphonse mucha",no
"mother theresa smoking marijuana, happy, red eyes",no
a beautiful illustration of a man reading a book in coffee shop corner. blue and yellow color scheme. by tomhaugomat,no
A still of Yoda’s first day at school. Holding a Star Wars lunch pail .,no
"extremely detailed studio portrait of space astronaut taking a selfie, holds a smart phone in one hand, phone!! held up to visor, reflection of phone in visor, moon, extreme close shot, soft light, golden glow, award winning photo by michal karcz and yoshitaka amano",no
RPGmaker screenshot,no
"portrait of gigachad, painted by adolf hitler",no
"Render of a very beautiful 3d anime girl, elf girl, full body, long silver hair purple tips, azure blue eyes, full round face, low poly backgrouns with vibrant colors, short smile, cute dress, in snow, medium shot, mid-shot, cinematic lightning, high detail, artstation",no
Barack Obama holding huge flaming sword in the white house,no
and the abyss stared back,no
"enormous mannequin head statue, manhyperrealistic random objects in a surreal minimalistic dreamscape environment by salvador dali, highly detailed, 3 d render, vray, octane, beautiful lighting, photorealistic, intricate, elegant, wayne barlowe, water, mirrors, doorway, beautiful, masterpiece, trending on artstation, artgerm, checkered floor",no
"girl with dandelion as a face, surreal photography, dream, standing in flower field, hills, big trees, sunrise dramatic light, impressionist painting, colorful clouds, digital painting, pointillism, artstation, simon stalenhag",no
"a detailed matte painting of a marble - like water planet with continents orbiting a yellow sun in a sea of stars surrounded by colorful swirling gas clouds, by petros afshar, marc simonetti, trending on artstation, deviantart, planet, clouds, earth, exoplanet, stars, nubulae hubble, 8 k, 4 k",no
"a bright cute studio ghibli painting of a totaro sized duck hugging a woman, beautiful lighting, in the style of studio ghibli, artwork by Hayao Miyazaki and Isao Takahata, highly detailed, 8K, smooth, cinematic, vibrant colors, trending on artstation, japanese animation, stunning artistry and soaring imagination",no
"portrait of a brunette thin teenager girl with blue eyes wearing school uniform in gta 5, light stubble with red shirt, inside modern school ,digital art,photorealistoc,art by greg rutkowski,hyperdetailed,western comic style,comic,comic style,sharp lineart,professional lighting,deviantart,artstation,trevor henderson,rossdtaws,cinematic,dramatic",no
"the look of an elderly person 4 2 8 8 full of wrinkles and imperfections by artgem and greg rutkowski, highly detailed, high contrast, light reflection, trippy, nebula, trending on artstation",yes
