prompt,references_past
"photo of a kenner 1 9 8 0's action figure, five points of articulation, normal human proportions, sci - fi, 8 k, full body",no
"anime guy with messy blue hair and perfect face wearing white long jacket leaning on a street sign, aesthetic, wlop, digital painting, trending on artstation, highly detailed, epic composition, official media, 8 k uhd",no
"close up of a turtel face, the solar system is reflected in it's eyes",no
"“overlooking the top of a maze inside Powell’s City of Books. Brutalist black and white analog photo. Hyperrealistic, benchmark resolution photo”",no
"Digital painting of a female model posing in a black latex dress, gothic, short red hair, black and red tones, dramatic background",no
"supply chain economics, by isotype, unreal engine, hyperrealism, realistic, dramatic lighting, octane render, highly detailed, cinematic lighting, cinematic",no
"intricate flower mandala bold colors, mandelbulb",no
a character sketch of a handsome young man wearing excessive jewelry in a tasteful way,no
"kodak portra 4 0 0, 8 k, artstation, soft light, volumetric lighting, highly detailed, britt marling style 3 / 4 portrait photography of a beautiful woman pre - raphaelite, inspired by yoshitaka amano, royal woman, realistic, refined, highly detailed",yes
"anime style, vivid, full body, a cute girl with white skin and long pink wavy hair singing a song, heavenly, stunning, realistic light and shadow effects, happy, centered, landscape shot, happy, simple background, studio ghibly makoto shinkai yuji yamaguchi",no
"A concept of Melancholic Euphoric heartshine in the crush of oblivion, a heart burning fiercely into a new essence. The vibrancy of nouveau is gilded with hollow-wishes. Trending on ArtStation. Vivid Neon Acrylic stone-carved Digital scene in a sci-fi hallway. A mismatched grid of fate-stitched-patchwork memories.",no
unity 3 d shaders library,no
"beautiful anime vampire girl Alison Brie sharp teeth, red glowing hair, smiling, symmetrical face symmetrical eyes, blurry background, Jamie McKelvie comic art, Alexandra Fomina artstation, face by Ilya Kushinov style, style by Loish, Norman Rockwell, painterly style, flat illustration",no
fat obese anthropomorphic hamster,no
"baby harp seal tiger chimera, close up photo, national geographic photo",no
"ancient historically accurate depiction of the Bible Character Goliath of Gath, the Philistine warrior giant in ancient persian chainmail armor, dramatic lighting art by Yoji Shinkawa by Richard Schmid by greg rutkowski by Sandra Chevrier by Jeremy Lipking cinematic dramatic",yes
"epic 3 d abstract 🇵🇷 headset hacker, spinning hands and feet, 2 0 mm, plum and teal peanut butter melting smoothly into asymmetrical swirling wires plugged into bromeliads, thick wires, liquid cooling, beautiful code, houdini sidefx, trending on artstation, by jeremy mann, ilya kuvshinov, jamie hewlett and ayami kojima",no
"Big budget horror movie, undersea structure seen from a distance",no
"portrait of a sheet ghost wearing glasses on a late night chat show, with a horse in a suit",no
jane morgolis from breaking bad smoking a cigarette outside a bass pro shop ,no
"a raven flying over the tombstone at rainy night with full moon, rain, clouds, tall trees, diffused blue glow",no
"Hugh Laurie and Stephen Fry playing table tennis, neon lighting",no
"studio photo of a ceramic figure, in the shape of a shiba inu. photorealistic, minimalist, ultra detailed.",no
"Jordan Peterson as leia slave making out with joe rogan, photorealistic, portrait, metal bikini, 4k",no
Dio battling totoro at mcdonalds manga page by akira toriyama,no
"a human without skin floating in a circular glass tank, nerves caress the bones of the being, one eye, suspended, green liquid, attached to tubes and cables, hyper real, canon 5 d, sigma, 5 0 mm",no
"snoop dogg join muay thai and be ufc fighter, high resolution, photorealistic, smooth, details, 4 k, aesthetic lighting, baroque object, sharp focus, hyperdetailed object, professional photography, pullitzer winning, 8 0 0 photo by : canon eos 5 d mark iv, by karah mew and adnan abidi and jodie bateman",no
"keano reeves dressed as mirage from apex legends, intricate linework, sharp focus, bright colors, matte, unreal engine highly rendered, global illumination, radiant light, intricate environment",no
"a monkey wearing a monocle and a top hat drinking tea, brush strokes, oil painting, masterpiece",no
"a light saber made of a lava lamp, photography",no
"captain america played by jim carrey, face portrait, battle shot, hd shot, fantasy art, artstation, comic style",no
A polski fiat 126p parked on a street,no
"portrait of a beautiful smiling girl with orange hair and freckles, green eyes, highly detailed, digital painting, concept art, smooth, sharp, focus, background is purple, artstation, style by Bo Feng Lin",no
"bedouin man and woman and child in galaxy walking towards mosque surrounded by nebula, highly detailed, gold filigree, romantic storybook fantasy, soft cinematic lighting, award, disney concept art watercolor illustration by mandy jurgens and alphonse mucha and alena aenami, pastel color palette, featured on artstation",no
"a portrait of a half-human, half-machine cybord by Jan van Eyck",yes
"gigachad Jerma985, highly detailed oil-painting",no
"an edgy teen assassin, male, muscular, slim build, handsome, hood, futuristic armor, art by Artgerm and Greg Rutkowski and Alphonse Mucha",no
"Maus (1944), Dark Souls 3, a grim fantasy, Anor Londo, dramatic lighting, cinematic, establishing shot, extremely high detail, photorealistic, cinematic lighting, artstation, by simon stalenhag",yes
a portrait photo of a kangaroo wearing an orange hoodie and blue sunglasses ( ( ( ( ( holding a sign ) ) ) ) ) on the chest that says welcome friends,no
"woody from toy story as a real person, 4k, high detail, high-resolution photograph, professional photography, ultra-detail. real person",no
"A beautiful photograph harmony of colors, simple but powerful composition. A scene of peaceful domesticity, with a mother and child in the center, surrounded by a few simple objects. Colors are muted and calming, serenity and calm. Pixar by Hiroshi Yoshida dismal",no
"tired sadie sink as a miner waits in a queue to a scifi cube room. set outside a coal mine. storyboard, scifi cyberpunk. by gabriel hardman, joe alves, chris bonura. cinematic atmosphere, detailed and intricate, perfect anatomy",no
"goddess of space and time, accurate anatomy, only two hands, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, Unreal Engine 5, 8K, art by sakimichan and greg rutkowski and alphonse Mucha",no
"A cute young 2D anime girl with long blueish indigo hair, wearing a white soccer uniform with shorts, soccer ball against her foot, sitting on one knee in a large grassy green field, shining golden hour, she has detailed black and purple anime eyes, extremely detailed cute anime girl face, she is happy, child like, kid, black anime pupils in her eyes, Haruhi Suzumiya, Umineko, Lucky Star, K-On, Kyoto Animation, she is smiling and happy, tons of details, sitting on one knee on the grass, chibi style, extremely cute, she is smiling and excited, her tiny hands are on her thighs, she has a cute expressive face",no
a futuristic male hippie wearing tie - dye and cybernetic - implants | cyberpunk art | highly detailed | very intricate | symmetrical | cinematic lighting | award - winning | closeup portrait | painted by donato giancola and mandy jurgens and rossdraws and rhads | featured on artstation,no
