prompt,references_past
"arcane twisted turn of fate abstraction, centered award winning ink pen illustration, isometric abstract illustration by dan mumford, edited by craola, technical drawing by beeple and tooth wu, tiny details by artgerm and watercolor girl, symmetrically isometrically centered ",no
"the robot is just like me when i see a slice of cake. in the style of adrian ghenie, esao andrews, jenny saville, ( ( ( edward hopper ) ) ), surrealism, dark art by james jean, takato yamamoto",yes
"games, gaming world, sci - fi buildings and characters, lights, human - machine, dog machine, 3 d render, illustrated, incredible details, highly detailed, colorful, photorealistic, disney pixar, octane render, iridescent, anime, 8 k",no
"a beautiful masterpiece painting of a tsunami in a storm by juan gimenez, award winning, trending on artstation,",no
a dark oil painting of a beautiful meadow; masterpiece; extremely-detailed; by Craig Mullins,no
"ginger cindy crowford, bold, cheeky, fame of thrones, passionate, seductive, expressive, charismatic, very sweaty, intricate fashion clothing, insane, intricate, highly detailed, digital painting, artstation, concept art, surrealistic, smooth, sharp focus, illustration, unreal engine 5, 8 k, art by artgerm and greg rutkowski and alphonse mucha",no
"3 sheep, beautiful nature scene, intricate, hyper detailed",no
"illustration of a female goddess, prismatic healing waves spiral all around in a healing spring, rainbows, intricate linework, in the style of moebius, ayami kojima, 1 9 9 0's anime, retro fantasy",no
Goose dressed in police uniform,no
"a breathtaking 8 k resolution matte painting of a black boy wearing cyberpunk robes inside a vast and endless four dimensional solarpunk library a the end of the galaxy, timbuktu, in a symboloic and meaningful style, by m. c. escher and greg rutkowski and zdislaw beksinki",no
"beautiful psychedelic digital art of Angelina Jolie in a cozy bar by Sandra Chevrier, Mad Dog Jones, Norman Rockwell and Ben Erdt",no
renaissance painting of a white dog with big black spots sitting for a portrait,no
"king of space war, blue gray, art deco, 8 k, 3 d 8 k, nouveau, detailed, beautiful resolution, behance hd, cryengine, steampunk, film noir",no
"joe biden fights donald trump, anime",no
"futuristic nun, sci-fi, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
poster of marina bay sands designed by saul bass,no
"ultradetailed ornate sci-fi RPG illustration of a beautiful symmetric Medusa radiating a glowing aura wearing a cyberpunk armor with decorum, digital airbrush painting, 3d rim light, hyperrealistic masterpiece, artstation, cgsociety, kodakchrome",no
The Sapiential sage dreaming with magical reflections of knowledge lost in time ultra high quality surrealism,yes
"minature 1 8 0 0 s france village sculpted in the style of george tsougkouzidis, clay, sculpture, portrait lighting",no
robot ninja mask helmet halo master chief radiating a glowing aura global illumination ray tracing hdr fanart arstation by ian pesty and katarzyna da „ bek - chmiel,no
"1 9 7 0 s wall street executive, 1 9 8 0 s sci fi portrait, extremely detailed photograph, hi res scan, film still portrait, 1 3 5 mm, hasselblad, dark science fiction",yes
"svg sticker of a Dancing-Ben-Harper-Snoop-Spike-Lee-with-a-large-Afro-Puff, at a rave, spinning records, giant headphones rocking out, wearing headphones, huge speakers, dancing, rave, DJ, spinning records, digital art, amazing composition, rule-of-thirds, award-winning, trending on artstation, featured on deviantart",no
"shoulder up Portrait of a hyper snakeman smoking an anime cigarette, mushroom hut in background , cel animation by Tokyo Movie Shinsha and Greg rutkowski, psychedelic, post-processing , IMAX , vibrant colors , award-winning masterpiece 20 years in the making",no
🛌,no
"digital character concept art by artgerm and greg rutkowski and alphonse mucha. clear portrait of a modern young wife blessed by god to uncontrollably become overwhelmingly perfect!! blonde, clothed full - figured, obviously feminine holy body!! light effect. hyper detailed, glowing lights!! intricate, elegant, digital painting, artstation, smooth, sharp focus",no
